    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.4000e+00  1.5807e+00  1.7051e+00  9.4187e-02 -3.9709e-01  4.8498e-01  4.1971e-01  8.3839e-01  5.4951e-01  4.3248e+00  1.5388e+00  2.0105e+00  2.5083e+00  5.3657e-01  6.5152e-01  6.0735e-01  4.9802e-01  4.2683e-01  2.3871e-01  3.1328e-01  1.5396e+00  1.3748e+00  5.5340e+00  5.2606e+00  4.5058e+00  4.5330e+00  1.2454e+00  3.1122e+00  2.7391e+00  7.3790e-01  9.7357e-01
  7.5000e+00  1.5705e+00  1.7012e+00  1.0425e-01 -3.8968e-01  5.6742e-01  4.1042e-01  9.8215e-01  5.0906e-01  4.7012e+00  1.5972e+00  2.0094e+00  2.5104e+00  5.9839e-01  6.8385e-01  6.4628e-01  5.0351e-01  4.4038e-01  2.3832e-01  3.0058e-01  1.5392e+00  1.3742e+00  6.0009e+00  5.7296e+00  4.9218e+00  4.9306e+00  1.2950e+00  3.1825e+00  2.8106e+00  8.6422e-01  9.9307e-01
  7.6000e+00  1.5636e+00  1.6963e+00  1.1091e-01 -3.6568e-01  5.5515e-01  4.2735e-01  1.0972e+00  5.2263e-01  4.8253e+00  1.6744e+00  2.0088e+00  2.5112e+00  6.1132e-01  7.2389e-01  6.6458e-01  5.0674e-01  4.4843e-01  2.3289e-01  2.7914e-01  1.5389e+00  1.3733e+00  6.3106e+00  6.0048e+00  5.1206e+00  5.1016e+00  1.2808e+00  3.1555e+00  2.7798e+00  9.1812e-01  1.0105e+00
  7.7000e+00  1.5571e+00  1.6905e+00  1.0867e-01 -4.0017e-01  4.5906e-01  4.3276e-01  1.1146e+00  5.1125e-01  4.9247e+00  1.6515e+00  2.0077e+00  2.5096e+00  5.8521e-01  7.1588e-01  6.4374e-01  4.8505e-01  4.3251e-01  2.1830e-01  2.5249e-01  1.5386e+00  1.3720e+00  6.5905e+00  6.2717e+00  5.2666e+00  5.2312e+00  1.2271e+00  3.0352e+00  2.6975e+00  9.2203e-01  1.0195e+00
  7.8000e+00  1.5551e+00  1.6889e+00  1.0244e-01 -2.8121e-01  4.4621e-01  4.1306e-01  1.2388e+00  4.1738e-01  4.9822e+00  1.6702e+00  2.0051e+00  2.5080e+00  5.6923e-01  7.1263e-01  6.3486e-01  4.5073e-01  4.1272e-01  1.9246e-01  2.0834e-01  1.5383e+00  1.3707e+00  6.6218e+00  6.3198e+00  5.2744e+00  5.2584e+00  1.2299e+00  2.9997e+00  2.6653e+00  1.2140e+00  1.0425e+00
  7.9000e+00  1.5522e+00  1.6853e+00  1.3456e-01 -2.8471e-01  3.6629e-01  4.4285e-01  1.2735e+00  5.8895e-01  4.8163e+00  1.8441e+00  2.0156e+00  2.5229e+00  7.0343e-01  8.7965e-01  7.6515e-01  6.1436e-01  5.0809e-01  2.7103e-01  4.3800e-01  1.5457e+00  1.3880e+00  6.7445e+00  6.3207e+00  5.2949e+00  5.2040e+00  1.2982e+00  3.3100e+00  2.8227e+00  1.0193e+00  1.0383e+00
  8.0000e+00  1.5513e+00  1.6847e+00  1.5390e-01 -1.0662e-01  3.9305e-01  4.3248e-01  1.4048e+00  5.9678e-01  4.7329e+00  1.9577e+00  2.0176e+00  2.5265e+00  7.4849e-01  9.4524e-01  8.0424e-01  6.5304e-01  5.3241e-01  2.8471e-01  4.3974e-01  1.5449e+00  1.3870e+00  6.7213e+00  6.2205e+00  5.2710e+00  5.1376e+00  1.2984e+00  3.3144e+00  2.8024e+00  1.1814e+00  1.0540e+00
  8.1000e+00  1.5472e+00  1.6816e+00  1.7425e-01  1.3552e-02  3.7998e-01  4.1545e-01  1.5120e+00  6.2667e-01  4.7316e+00  2.0355e+00  2.0200e+00  2.5308e+00  8.0060e-01  1.0003e+00  8.4237e-01  6.8987e-01  5.5264e-01  2.9717e-01  4.6654e-01  1.5459e+00  1.3892e+00  6.8438e+00  6.2690e+00  5.3406e+00  5.1606e+00  1.2998e+00  3.3300e+00  2.7992e+00  1.3771e+00  1.0692e+00
  8.2000e+00  1.5444e+00  1.6796e+00  1.9387e-01  1.2913e-01  3.8107e-01  3.9453e-01  1.6297e+00  6.5483e-01  4.7378e+00  2.0928e+00  2.0225e+00  2.5360e+00  8.6026e-01  1.0490e+00  8.8601e-01  7.2187e-01  5.6773e-01  3.0715e-01  5.1544e-01  1.5477e+00  1.3932e+00  6.9112e+00  6.2803e+00  5.3795e+00  5.1705e+00  1.3173e+00  3.3733e+00  2.8158e+00  1.7722e+00  1.0865e+00
  8.3000e+00  1.5307e+00  1.6683e+00  1.9565e-01  6.4361e-03  1.8306e-01  3.5068e-01  1.5509e+00  6.0676e-01  5.0141e+00  1.9603e+00  2.0208e+00  2.5327e+00  8.3399e-01  9.8992e-01  8.3258e-01  6.8154e-01  5.3343e-01  2.8739e-01  4.8832e-01  1.5475e+00  1.3918e+00  7.4683e+00  6.8277e+00  5.7294e+00  5.4860e+00  1.2688e+00  3.2608e+00  2.7644e+00  1.9131e+00  1.0883e+00
  8.4000e+00  1.5198e+00  1.6595e+00  1.9779e-01 -1.0290e-01  2.2845e-02  3.0906e-01  1.5108e+00  5.4302e-01  5.2609e+00  1.8505e+00  2.0199e+00  2.5315e+00  8.2346e-01  9.4273e-01  8.0139e-01  6.4984e-01  5.0428e-01  2.7146e-01  4.9131e-01  1.5480e+00  1.3924e+00  7.9184e+00  7.2680e+00  6.0122e+00  5.7539e+00  1.2575e+00  3.2318e+00  2.7653e+00  2.3207e+00  1.0930e+00
  8.5000e+00  1.5182e+00  1.6578e+00  2.6152e-01  4.3415e-01  1.7717e-01  3.4464e-01  1.8027e+00  6.8053e-01  4.9982e+00  2.1739e+00  2.0256e+00  2.5428e+00  9.8205e-01  1.1138e+00  9.1583e-01  7.6076e-01  5.7785e-01  3.1141e-01  5.5391e-01  1.5499e+00  1.3970e+00  7.8409e+00  6.8816e+00  5.9026e+00  5.4948e+00  1.2757e+00  3.3045e+00  2.7639e+00  3.0365e+00  1.1304e+00
  8.6000e+00  1.4877e+00  1.6334e+00  2.2129e-01 -2.7144e-01 -3.3769e-01  2.5008e-01  1.4686e+00  4.9089e-01  5.8672e+00  1.7128e+00  2.0164e+00  2.5280e+00  8.6034e-01  8.8545e-01  7.4257e-01  6.0061e-01  4.6422e-01  2.4562e-01  4.3610e-01  1.5457e+00  1.3866e+00  9.2081e+00  8.5011e+00  6.7996e+00  6.4486e+00  1.1737e+00  3.0228e+00  2.6756e+00  3.1412e+00  1.1156e+00
  8.7000e+00  1.4871e+00  1.6321e+00  2.9490e-01  1.0398e-01 -2.0170e-01  3.0178e-01  1.7687e+00  6.0413e-01  5.5219e+00  2.0199e+00  2.0230e+00  2.5414e+00  1.0576e+00  1.0825e+00  8.9261e-01  7.3133e-01  5.5154e-01  3.0492e-01  5.1547e-01  1.5438e+00  1.3856e+00  9.1681e+00  8.2278e+00  6.6682e+00  6.1901e+00  1.1987e+00  3.1001e+00  2.6668e+00  4.1726e+00  1.1560e+00
  8.8000e+00  1.4703e+00  1.6202e+00  3.7159e-01 -3.2455e-01 -3.7124e-01  3.2395e-01  1.8729e+00  6.7958e-01  5.5981e+00  2.1479e+00  2.0360e+00  2.5625e+00  1.3089e+00  1.2903e+00  1.1029e+00  9.2079e-01  6.6590e-01  4.0676e-01  7.3775e-01  1.5448e+00  1.3916e+00  1.0064e+01  9.0736e+00  7.1782e+00  6.5907e+00  1.2639e+00  3.2965e+00  2.7855e+00  4.5202e+00  1.1670e+00
  8.9000e+00  1.4797e+00  1.6291e+00  4.8831e-01  1.0062e-01 -1.1401e-01  4.0630e-01  2.2307e+00  8.8740e-01  5.0446e+00  2.5933e+00  2.0412e+00  2.5758e+00  1.5493e+00  1.5296e+00  1.2853e+00  1.0802e+00  7.7095e-01  4.6648e-01  7.5149e-01  1.5435e+00  1.3909e+00  9.7383e+00  8.4659e+00  6.8513e+00  6.1094e+00  1.2727e+00  3.3424e+00  2.7742e+00  5.6373e+00  1.2135e+00
  9.0000e+00  1.4920e+00  1.6404e+00  5.5216e-01  4.1066e-01  8.9862e-02  4.5611e-01  2.4261e+00  9.7093e-01  4.7130e+00  2.7860e+00  2.0429e+00  2.5820e+00  1.6687e+00  1.6426e+00  1.3687e+00  1.1458e+00  8.1229e-01  4.8896e-01  7.5296e-01  1.5426e+00  1.3899e+00  9.2493e+00  7.8760e+00  6.4934e+00  5.7130e+00  1.2666e+00  3.3314e+00  2.7501e+00  6.6192e+00  1.2436e+00
  9.1000e+00  1.5417e+00  1.6840e+00  6.8520e-01  1.7474e+00  9.9881e-01  5.9906e-01  2.9463e+00  1.2042e+00  3.7563e+00  3.2812e+00  2.0516e+00  2.5971e+00  1.8533e+00  1.8826e+00  1.5154e+00  1.2766e+00  8.9010e-01  5.2593e-01  7.8240e-01  1.5426e+00  1.3909e+00  6.9473e+00  5.2380e+00  5.1150e+00  4.2368e+00  1.2652e+00  3.3365e+00  2.6854e+00  8.8411e+00  1.3108e+00
  9.2000e+00  1.5728e+00  1.7127e+00  7.2659e-01  2.1962e+00  1.4750e+00  6.6359e-01  3.1456e+00  1.2824e+00  3.4162e+00  3.4306e+00  2.0579e+00  2.6055e+00  1.9107e+00  1.9735e+00  1.5712e+00  1.3252e+00  9.1525e-01  5.3863e-01  8.3932e-01  1.5439e+00  1.3934e+00  5.5698e+00  3.9501e+00  4.4295e+00  3.5998e+00  1.2598e+00  3.3220e+00  2.6497e+00  1.0108e+01  1.3330e+00
  9.3000e+00  1.5927e+00  1.7252e+00  6.3032e-01  2.4665e+00  1.5520e+00  6.1960e-01  2.9767e+00  1.0816e+00  3.3584e+00  3.1349e+00  2.0449e+00  2.5856e+00  1.7023e+00  1.7461e+00  1.3501e+00  1.1102e+00  7.7941e-01  4.2716e-01  6.9429e-01  1.5421e+00  1.3859e+00  4.3850e+00  3.0649e+00  3.7617e+00  3.1394e+00  1.1602e+00  3.0379e+00  2.4418e+00  1.1919e+01  1.3273e+00
  9.4000e+00  1.6266e+00  1.7542e+00  7.4456e-01  3.3147e+00  2.1251e+00  7.2271e-01  3.3070e+00  1.2540e+00  2.6905e+00  3.4491e+00  2.0538e+00  2.5991e+00  1.8614e+00  1.9096e+00  1.4574e+00  1.2122e+00  8.3187e-01  4.5515e-01  7.6010e-01  1.5430e+00  1.3882e+00  2.6841e+00  1.1080e+00  2.7406e+00  2.0248e+00  1.1588e+00  3.0526e+00  2.3976e+00  1.4200e+01  1.3806e+00
  9.5000e+00  1.6506e+00  1.7732e+00  8.2508e-01  4.0514e+00  2.5121e+00  7.8695e-01  3.5171e+00  1.3488e+00  2.2237e+00  3.6253e+00  2.0567e+00  2.6042e+00  1.9440e+00  1.9804e+00  1.4874e+00  1.2404e+00  8.4188e-01  4.5026e-01  7.7444e-01  1.5434e+00  1.3884e+00  1.3243e+00 -4.8264e-01  1.8931e+00  1.1096e+00  1.1431e+00  3.0232e+00  2.3428e+00  1.6739e+01  1.4302e+00
  9.6000e+00  1.6658e+00  1.7860e+00  9.1306e-01  4.6128e+00  2.8033e+00  8.4274e-01  3.6854e+00  1.4324e+00  1.9089e+00  3.7542e+00  2.0605e+00  2.6106e+00  2.0441e+00  2.0574e+00  1.5293e+00  1.2785e+00  8.5742e-01  4.5287e-01  8.1204e-01  1.5434e+00  1.3880e+00  4.3919e-01 -1.6018e+00  1.3529e+00  4.6346e-01  1.1316e+00  3.0041e+00  2.3084e+00  1.8569e+01  1.4766e+00
  9.7000e+00  1.6776e+00  1.7961e+00  9.9918e-01  5.1400e+00  3.0663e+00  8.9483e-01  3.8462e+00  1.5081e+00  1.6516e+00  3.8706e+00  2.0653e+00  2.6183e+00  2.1406e+00  2.1373e+00  1.5797e+00  1.3242e+00  8.7821e-01  4.6248e-01  8.6836e-01  1.5437e+00  1.3888e+00 -2.8788e-01 -2.5996e+00  9.1315e-01 -9.7639e-02  1.1344e+00  3.0197e+00  2.3046e+00  2.0442e+01  1.5218e+00
  9.8000e+00  1.6823e+00  1.7993e+00  1.0354e+00  5.3703e+00  3.1488e+00  9.0427e-01  3.8611e+00  1.4888e+00  1.5480e+00  3.8368e+00  2.0652e+00  2.6188e+00  2.1745e+00  2.1344e+00  1.5649e+00  1.3054e+00  8.5845e-01  4.4298e-01  8.8744e-01  1.5429e+00  1.3865e+00 -6.3699e-01 -3.0694e+00  7.0280e-01 -3.6865e-01  1.1128e+00  2.9668e+00  2.2582e+00  2.1765e+01  1.5376e+00
  9.9000e+00  1.6772e+00  1.7927e+00  1.0593e+00  5.1889e+00  3.0293e+00  8.7012e-01  3.7027e+00  1.3395e+00  1.5997e+00  3.5639e+00  2.0678e+00  2.6225e+00  2.2066e+00  2.0769e+00  1.5179e+00  1.2469e+00  7.9528e-01  3.9883e-01  1.0320e+00  1.5438e+00  1.3866e+00 -5.2910e-01 -2.9580e+00  7.7636e-01 -3.0044e-01  1.0971e+00  2.9317e+00  2.2284e+00  2.2302e+01  1.5078e+00
  1.0000e+01  1.6953e+00  1.8111e+00  1.2223e+00  6.1916e+00  3.5477e+00  9.9303e-01  4.0992e+00  1.5934e+00  1.2012e+00  3.9584e+00  2.0768e+00  2.6373e+00  2.3974e+00  2.2885e+00  1.6692e+00  1.3948e+00  8.8956e-01  4.5751e-01  1.0744e+00  1.5445e+00  1.3893e+00 -1.5575e+00 -4.5510e+00  1.7002e-01 -1.1975e+00  1.1203e+00  3.0031e+00  2.2680e+00  2.5025e+01  1.6209e+00
  1.0100e+01  1.6850e+00  1.7997e+00  1.1931e+00  5.7332e+00  3.2833e+00  9.2398e-01  3.8366e+00  1.3721e+00  1.3697e+00  3.5800e+00  2.0759e+00  2.6353e+00  2.3611e+00  2.1688e+00  1.5742e+00  1.2876e+00  7.9561e-01  3.8954e-01  1.1993e+00  1.5443e+00  1.3866e+00 -1.1250e+00 -3.9494e+00  4.4099e-01 -8.5296e-01  1.0889e+00  2.9244e+00  2.2123e+00  2.4522e+01  1.5565e+00
  1.0200e+01  1.7181e+00  1.8369e+00  1.4698e+00  7.4575e+00  4.2491e+00  1.1737e+00  4.6572e+00  1.9445e+00  7.4336e-01  4.4622e+00  2.0941e+00  2.6623e+00  2.6328e+00  2.5847e+00  1.8919e+00  1.6091e+00  1.0163e+00  5.4036e-01  1.2028e+00  1.5466e+00  1.3954e+00 -2.7772e+00 -6.5606e+00 -5.3071e-01 -2.3047e+00  1.1601e+00  3.1199e+00  2.3455e+00  2.9693e+01  1.8223e+00
  1.0300e+01  1.7110e+00  1.8304e+00  1.6518e+00  7.2475e+00  4.2110e+00  1.1672e+00  4.4848e+00  1.6877e+00  7.2711e-01  3.9405e+00  2.1093e+00  2.6840e+00  2.8292e+00  2.5931e+00  1.8797e+00  1.5498e+00  8.9511e-01  4.3870e-01  1.7111e+00  1.5468e+00  1.3912e+00 -2.7039e+00 -6.6115e+00 -3.5700e-01 -2.3293e+00  1.1025e+00  2.9946e+00  2.2518e+00  3.0501e+01  1.7951e+00
  1.0400e+01  1.7086e+00  1.8301e+00  1.6815e+00  6.9635e+00  4.1863e+00  1.1698e+00  4.4574e+00  1.6328e+00  7.7374e-01  3.8361e+00  2.1142e+00  2.6915e+00  2.8990e+00  2.6177e+00  1.9071e+00  1.5604e+00  8.8350e-01  4.2990e-01  1.8403e+00  1.5474e+00  1.3918e+00 -2.4738e+00 -6.2457e+00 -1.5851e-01 -2.1245e+00  1.0970e+00  2.9818e+00  2.2480e+00  3.0246e+01  1.7742e+00
  1.0500e+01  1.6688e+00  1.7982e+00  1.5238e+00  5.7579e+00  3.6650e+00  1.0587e+00  4.1080e+00  1.4823e+00  1.3576e+00  3.5408e+00  2.1108e+00  2.6861e+00  2.8483e+00  2.5239e+00  1.8590e+00  1.5127e+00  8.5407e-01  4.1689e-01  1.8828e+00  1.5478e+00  1.3920e+00 -1.1946e-01 -3.5647e+00  1.3164e+00 -6.0236e-01  1.0999e+00  2.9772e+00  2.2730e+00  2.1117e+01  1.6143e+00
  1.0600e+01  1.6771e+00  1.8013e+00  1.5153e+00  6.1422e+00  3.7235e+00  1.0517e+00  4.0473e+00  1.4789e+00  1.1874e+00  3.5308e+00  2.1048e+00  2.6789e+00  2.8461e+00  2.4843e+00  1.8013e+00  1.4730e+00  8.3416e-01  4.0000e-01  1.7868e+00  1.5468e+00  1.3897e+00 -8.0253e-01 -4.4264e+00  8.8542e-01 -1.0931e+00  1.0769e+00  2.9279e+00  2.2234e+00  1.6716e+01  1.5988e+00
  1.0700e+01  1.7319e+00  1.8657e+00  1.8357e+00  7.4061e+00  4.7865e+00  1.3821e+00  5.0468e+00  2.2066e+00  4.7915e-01  4.6252e+00  2.1364e+00  2.7159e+00  3.0067e+00  2.9582e+00  2.2016e+00  1.8831e+00  1.1190e+00  6.1180e-01  1.7624e+00  1.5525e+00  1.4066e+00 -2.6441e+00 -6.8276e+00 -1.4177e-01 -2.4167e+00  1.1730e+00  3.1859e+00  2.4013e+00  1.2781e+01  1.8907e+00
  1.0800e+01  1.7340e+00  1.8736e+00  2.2735e+00  6.7731e+00  4.9194e+00  1.4574e+00  4.8984e+00  1.9038e+00  2.7248e-01  3.8126e+00  2.1829e+00  2.7787e+00  3.5182e+00  3.1278e+00  2.3299e+00  1.9282e+00  9.8955e-01  5.0626e-01  2.7352e+00  1.5541e+00  1.4037e+00 -2.6566e+00 -6.9565e+00  1.8111e-01 -2.5295e+00  1.0756e+00  2.9806e+00  2.2512e+00  6.7408e+00  1.8002e+00
  1.0900e+01  1.7514e+00  1.8806e+00  2.0712e+00  8.2610e+00  5.1513e+00  1.4342e+00  5.1867e+00  2.1935e+00  1.9831e-01  4.6741e+00  2.1320e+00  2.7210e+00  3.2993e+00  3.0287e+00  2.2326e+00  1.9051e+00  1.1152e+00  6.0649e-01  1.7363e+00  1.5483e+00  1.3995e+00 -4.1925e+00 -8.6150e+00 -1.0030e+00 -3.4705e+00  1.1554e+00  3.1434e+00  2.3602e+00  1.9437e+01  2.0879e+00
  1.1000e+01  1.7512e+00  1.9004e+00  3.0320e+00  7.4301e+00  5.4550e+00  1.6129e+00  5.0741e+00  1.5274e+00 -1.6611e-01  2.8880e+00  2.2397e+00  2.8514e+00  4.0693e+00  3.3479e+00  2.4278e+00  1.9246e+00  7.9911e-01  3.3685e-01  3.9720e+00  1.5499e+00  1.3887e+00 -3.8613e+00 -8.9130e+00 -6.6453e-02 -3.5850e+00  9.3141e-01  2.6609e+00  2.0116e+00  3.2525e+01  2.1272e+00
