   0.6000000E+01  -0.2732592E+00  -0.1529125E+02  -0.1418434E+02  -0.1390442E+02  -0.1376044E+02  -0.1363116E+02  -0.1331810E+02  -0.1327023E+02  -0.1309483E+02  -0.1552007E+02  -0.1409100E+02  -0.1382171E+02  -0.1367448E+02  -0.1352243E+02  -0.1624063E+02  -0.1583264E+02  -0.1423692E+02  -0.1416945E+02  -0.1393488E+02  -0.1386660E+02  -0.1363425E+02   0.5289118E+02   0.4102118E+02   0.3902267E+02   0.3850926E+02
   0.6100000E+01  -0.2770291E+00  -0.1539329E+02  -0.1428516E+02  -0.1400467E+02  -0.1385919E+02  -0.1372764E+02  -0.1340168E+02  -0.1334188E+02  -0.1316601E+02  -0.1562242E+02  -0.1419183E+02  -0.1392137E+02  -0.1377176E+02  -0.1361750E+02  -0.1634293E+02  -0.1593546E+02  -0.1433785E+02  -0.1427034E+02  -0.1403535E+02  -0.1396651E+02  -0.1373092E+02   0.5294889E+02   0.4107889E+02   0.3906022E+02   0.3854912E+02
   0.6200000E+01  -0.2793065E+00  -0.1543902E+02  -0.1433083E+02  -0.1405052E+02  -0.1390420E+02  -0.1377121E+02  -0.1343626E+02  -0.1336816E+02  -0.1319065E+02  -0.1566827E+02  -0.1423764E+02  -0.1396695E+02  -0.1381583E+02  -0.1366026E+02  -0.1638832E+02  -0.1598152E+02  -0.1438348E+02  -0.1431607E+02  -0.1408123E+02  -0.1401217E+02  -0.1377461E+02   0.5298086E+02   0.4111086E+02   0.3907562E+02   0.3856631E+02
   0.6300000E+01  -0.1956565E+00  -0.1562155E+02  -0.1461733E+02  -0.1438792E+02  -0.1428269E+02  -0.1419227E+02  -0.1396501E+02  -0.1393095E+02  -0.1344921E+02  -0.1583428E+02  -0.1453779E+02  -0.1432833E+02  -0.1421844E+02  -0.1412606E+02  -0.1651718E+02  -0.1612569E+02  -0.1466358E+02  -0.1460626E+02  -0.1441223E+02  -0.1436153E+02  -0.1419311E+02   0.5301516E+02   0.4114516E+02   0.3910810E+02   0.3860882E+02
   0.6400000E+01  -0.6662069E-01  -0.1596390E+02  -0.1516526E+02  -0.1501707E+02  -0.1497727E+02  -0.1495045E+02  -0.1487803E+02  -0.1492725E+02  -0.1400702E+02  -0.1613715E+02  -0.1510820E+02  -0.1499536E+02  -0.1495049E+02  -0.1493890E+02  -0.1671824E+02  -0.1637205E+02  -0.1520076E+02  -0.1516033E+02  -0.1503189E+02  -0.1501030E+02  -0.1494706E+02   0.5298059E+02   0.4111059E+02   0.3913418E+02   0.3866300E+02
   0.6500000E+01  -0.9580079E-02  -0.1597867E+02  -0.1533181E+02  -0.1523186E+02  -0.1522358E+02  -0.1522228E+02  -0.1519245E+02  -0.1523905E+02  -0.1411659E+02  -0.1611647E+02  -0.1528852E+02  -0.1522936E+02  -0.1521293E+02  -0.1522983E+02  -0.1660253E+02  -0.1629672E+02  -0.1536019E+02  -0.1533058E+02  -0.1524088E+02  -0.1523489E+02  -0.1521750E+02   0.5282959E+02   0.4095959E+02   0.3904573E+02   0.3859349E+02
   0.6600000E+01   0.9040845E-01  -0.1564687E+02  -0.1489719E+02  -0.1481003E+02  -0.1485051E+02  -0.1490044E+02  -0.1501619E+02  -0.1522453E+02  -0.1408256E+02  -0.1581309E+02  -0.1485388E+02  -0.1483220E+02  -0.1487177E+02  -0.1492382E+02  -0.1636121E+02  -0.1603560E+02  -0.1492920E+02  -0.1489833E+02  -0.1481795E+02  -0.1482861E+02  -0.1488887E+02   0.5267710E+02   0.4080710E+02   0.3896772E+02   0.3850882E+02
   0.6700000E+01   0.2725801E-01  -0.1536626E+02  -0.1454814E+02  -0.1441940E+02  -0.1442468E+02  -0.1444666E+02  -0.1451678E+02  -0.1471780E+02  -0.1367341E+02  -0.1554516E+02  -0.1449421E+02  -0.1442051E+02  -0.1442803E+02  -0.1445415E+02  -0.1612350E+02  -0.1578577E+02  -0.1458430E+02  -0.1454543E+02  -0.1443241E+02  -0.1442656E+02  -0.1443728E+02   0.5255328E+02   0.4068328E+02   0.3888249E+02   0.3841956E+02
   0.6800000E+01  -0.5727781E-01  -0.1505490E+02  -0.1415933E+02  -0.1398883E+02  -0.1395179E+02  -0.1393155E+02  -0.1390544E+02  -0.1405239E+02  -0.1315478E+02  -0.1524883E+02  -0.1409557E+02  -0.1396647E+02  -0.1393023E+02  -0.1390809E+02  -0.1585688E+02  -0.1551036E+02  -0.1420020E+02  -0.1415344E+02  -0.1400777E+02  -0.1398311E+02  -0.1392575E+02   0.5238561E+02   0.4051561E+02   0.3878168E+02   0.3831704E+02
   0.6900000E+01  -0.1397802E+00  -0.1474581E+02  -0.1379205E+02  -0.1358349E+02  -0.1350526E+02  -0.1344371E+02  -0.1331196E+02  -0.1339537E+02  -0.1266488E+02  -0.1494935E+02  -0.1371893E+02  -0.1353788E+02  -0.1345936E+02  -0.1338940E+02  -0.1557820E+02  -0.1522322E+02  -0.1383637E+02  -0.1378278E+02  -0.1360694E+02  -0.1356510E+02  -0.1344149E+02   0.5216262E+02   0.4029262E+02   0.3868059E+02   0.3821054E+02
   0.7000000E+01  -0.1592240E+00  -0.1447502E+02  -0.1351746E+02  -0.1330194E+02  -0.1321371E+02  -0.1314272E+02  -0.1297906E+02  -0.1303838E+02  -0.1234676E+02  -0.1467825E+02  -0.1344264E+02  -0.1325038E+02  -0.1316233E+02  -0.1307983E+02  -0.1530133E+02  -0.1494941E+02  -0.1356196E+02  -0.1350729E+02  -0.1332575E+02  -0.1328024E+02  -0.1314111E+02   0.5189012E+02   0.4002012E+02   0.3856966E+02   0.3809785E+02
   0.7100000E+01  -0.1561040E+00  -0.1420350E+02  -0.1325473E+02  -0.1303981E+02  -0.1295146E+02  -0.1288371E+02  -0.1272783E+02  -0.1280083E+02  -0.1208482E+02  -0.1440386E+02  -0.1317963E+02  -0.1298727E+02  -0.1290173E+02  -0.1282181E+02  -0.1501558E+02  -0.1466802E+02  -0.1329838E+02  -0.1324398E+02  -0.1306244E+02  -0.1301751E+02  -0.1288129E+02   0.5152710E+02   0.3965710E+02   0.3844851E+02   0.3797952E+02
   0.7200000E+01  -0.1635882E+00  -0.1390297E+02  -0.1296945E+02  -0.1275341E+02  -0.1266142E+02  -0.1258982E+02  -0.1241585E+02  -0.1246685E+02  -0.1173609E+02  -0.1410011E+02  -0.1289428E+02  -0.1269855E+02  -0.1261011E+02  -0.1252330E+02  -0.1470245E+02  -0.1435852E+02  -0.1301223E+02  -0.1295790E+02  -0.1277581E+02  -0.1272966E+02  -0.1258786E+02   0.5115060E+02   0.3928060E+02   0.3831346E+02   0.3785175E+02
   0.7300000E+01  -0.1296246E+00  -0.1371245E+02  -0.1281511E+02  -0.1261321E+02  -0.1253754E+02  -0.1248359E+02  -0.1236576E+02  -0.1246669E+02  -0.1158750E+02  -0.1390351E+02  -0.1274356E+02  -0.1256696E+02  -0.1249718E+02  -0.1242895E+02  -0.1448758E+02  -0.1415343E+02  -0.1285577E+02  -0.1280409E+02  -0.1263386E+02  -0.1259406E+02  -0.1248018E+02   0.5072943E+02   0.3885943E+02   0.3821198E+02   0.3776093E+02
   0.7400000E+01  -0.1238931E+00  -0.1349047E+02  -0.1262497E+02  -0.1243485E+02  -0.1236329E+02  -0.1231096E+02  -0.1218969E+02  -0.1227870E+02  -0.1137959E+02  -0.1367621E+02  -0.1255705E+02  -0.1239162E+02  -0.1232436E+02  -0.1225707E+02  -0.1423827E+02  -0.1391751E+02  -0.1266368E+02  -0.1261459E+02  -0.1245399E+02  -0.1241683E+02  -0.1230761E+02   0.5016661E+02   0.3829661E+02   0.3809542E+02   0.3765313E+02
   0.7500000E+01  -0.1043608E+00  -0.1328487E+02  -0.1246415E+02  -0.1229232E+02  -0.1223093E+02  -0.1218796E+02  -0.1209330E+02  -0.1219893E+02  -0.1121139E+02  -0.1346457E+02  -0.1240192E+02  -0.1225509E+02  -0.1219772E+02  -0.1214120E+02  -0.1400489E+02  -0.1369890E+02  -0.1249988E+02  -0.1245488E+02  -0.1230936E+02  -0.1227710E+02  -0.1218395E+02   0.4986852E+02   0.3799852E+02   0.3798722E+02   0.3754987E+02
   0.7600000E+01  -0.8010381E-01  -0.1308192E+02  -0.1231078E+02  -0.1215979E+02  -0.1211094E+02  -0.1207969E+02  -0.1202018E+02  -0.1214765E+02  -0.1103264E+02  -0.1325701E+02  -0.1225523E+02  -0.1212954E+02  -0.1208557E+02  -0.1204026E+02  -0.1378274E+02  -0.1349019E+02  -0.1234284E+02  -0.1230267E+02  -0.1217457E+02  -0.1214797E+02  -0.1207501E+02   0.4954519E+02   0.3767519E+02   0.3788522E+02   0.3745186E+02
