    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.7000e+00  1.5473e+00  1.6860e+00  1.8096e-01 -1.1125e+00  1.0016e+00  3.3435e-01  1.2212e+00  4.3746e-02  5.4027e+00  1.7993e+00  2.0274e+00  2.5530e+00  8.8432e-01  8.1045e-01  1.2294e+00  8.4922e-01  5.2430e-01  4.5124e-01  1.1538e+00  1.5679e+00  1.4219e+00  7.0130e+00  6.7457e+00  5.6034e+00  5.6757e+00  1.4432e+00  3.6238e+00  3.2975e+00  1.9373e+00  9.8429e-01
  7.8000e+00  1.5389e+00  1.6812e+00  1.8681e-01 -1.1233e+00  9.9617e-01  2.8390e-01  1.2841e+00 -4.5661e-02  5.6613e+00  1.7547e+00  2.0252e+00  2.5505e+00  9.0959e-01  7.9172e-01  1.2105e+00  8.5146e-01  5.1772e-01  4.6182e-01  1.0451e+00  1.5594e+00  1.4082e+00  7.3902e+00  7.1337e+00  5.8927e+00  5.9563e+00  1.4162e+00  3.5311e+00  3.2625e+00  2.4359e+00  9.9465e-01
  7.9000e+00  1.5321e+00  1.6784e+00  2.1770e-01 -1.0734e+00  1.0635e+00  2.6042e-01  1.4654e+00 -1.9769e-02  5.8389e+00  1.9701e+00  2.0280e+00  2.5601e+00  1.1117e+00  9.0394e-01  1.3366e+00  9.5393e-01  5.7636e-01  5.1230e-01  1.1148e+00  1.5607e+00  1.4122e+00  7.6842e+00  7.3862e+00  6.1351e+00  6.1593e+00  1.3655e+00  3.4926e+00  3.2598e+00  3.1527e+00  1.0089e+00
  8.0000e+00  1.5203e+00  1.6707e+00  1.9724e-01 -1.1340e+00  1.0034e+00  1.9410e-01  1.4405e+00 -1.0044e-01  6.2737e+00  1.7949e+00  2.0195e+00  2.5495e+00  1.0889e+00  8.1026e-01  1.2141e+00  8.6209e-01  5.1733e-01  4.4692e-01  9.0037e-01  1.5575e+00  1.4051e+00  8.1712e+00  7.9409e+00  6.5006e+00  6.5454e+00  1.2070e+00  3.1633e+00  3.1262e+00  4.0478e+00  1.0210e+00
  8.1000e+00  1.5088e+00  1.6639e+00  2.0103e-01 -1.1655e+00  1.0422e+00  1.6056e-01  1.5391e+00 -1.3548e-01  6.6182e+00  1.8266e+00  2.0175e+00  2.5511e+00  1.2043e+00  8.4284e-01  1.2430e+00  8.7164e-01  5.3190e-01  4.4928e-01  8.8059e-01  1.5570e+00  1.4048e+00  8.6586e+00  8.4219e+00  6.8704e+00  6.8949e+00  1.2007e+00  3.1591e+00  3.1456e+00  5.0350e+00  1.0368e+00
  8.2000e+00  1.4966e+00  1.6562e+00  2.1240e-01 -1.2146e+00  1.0848e+00  1.3874e-01  1.6584e+00 -1.2570e-01  6.9575e+00  1.8668e+00  2.0142e+00  2.5505e+00  1.3084e+00  8.7453e-01  1.2681e+00  8.7001e-01  5.4943e-01  4.5206e-01  8.1588e-01  1.5536e+00  1.3996e+00  9.1962e+00  8.9619e+00  7.2535e+00  7.2562e+00  1.2111e+00  3.1682e+00  3.1560e+00  6.0152e+00  1.0572e+00
  8.3000e+00  1.4888e+00  1.6520e+00  2.8467e-01 -1.1559e+00  1.2211e+00  1.8850e-01  2.0013e+00  5.5072e-02  7.0203e+00  2.2892e+00  2.0170e+00  2.5645e+00  1.6261e+00  1.0952e+00  1.4936e+00  1.0050e+00  6.6563e-01  5.2782e-01  9.2821e-01  1.5552e+00  1.4054e+00  9.5867e+00  9.2727e+00  7.4919e+00  7.4164e+00  1.2251e+00  3.2601e+00  3.1548e+00  7.1468e+00  1.0933e+00
  8.4000e+00  1.4746e+00  1.6399e+00  2.9596e-01 -1.2478e+00  1.1212e+00  2.1104e-01  2.2220e+00 -1.2698e-02  7.2669e+00  2.2740e+00  2.0082e+00  2.5606e+00  1.6819e+00  1.1551e+00  1.5241e+00  9.5843e-01  6.9818e-01  5.1647e-01  8.4449e-01  1.5516e+00  1.4000e+00  1.0231e+01  9.9796e+00  7.8007e+00  7.7267e+00  1.2461e+00  3.2758e+00  3.1429e+00  8.7742e+00  1.1386e+00
  8.5000e+00  1.4753e+00  1.6388e+00  3.5011e-01 -9.8997e-01  1.0151e+00  3.2667e-01  2.6923e+00  1.3145e-01  7.0335e+00  2.7251e+00  2.0048e+00  2.5698e+00  1.9590e+00  1.4004e+00  1.7188e+00  1.0584e+00  8.2156e-01  5.6533e-01  8.5940e-01  1.5528e+00  1.4045e+00  1.0298e+01  1.0033e+01  7.6166e+00  7.5437e+00  1.2213e+00  3.2845e+00  3.0934e+00  1.0677e+01  1.2102e+00
  8.6000e+00  1.4873e+00  1.6471e+00  3.5783e-01 -5.9928e-01  9.5469e-01  4.4423e-01  3.0896e+00  2.0715e-01  6.8057e+00  3.0674e+00  2.0001e+00  2.5786e+00  2.1836e+00  1.5970e+00  1.8403e+00  1.1029e+00  9.0990e-01  5.3886e-01  8.7213e-01  1.5705e+00  1.4321e+00  9.7588e+00  9.5810e+00  7.1046e+00  7.1477e+00  1.2544e+00  3.4425e+00  3.1954e+00  1.2613e+01  1.2722e+00
  8.7000e+00  1.5307e+00  1.6850e+00  4.5110e-01  3.7713e-01  1.4447e+00  6.4793e-01  3.7500e+00  5.0723e-01  6.0230e+00  3.8581e+00  2.0116e+00  2.6021e+00  2.6011e+00  1.8922e+00  2.0604e+00  1.2989e+00  1.0457e+00  6.4176e-01  9.4636e-01  1.5711e+00  1.4359e+00  7.9254e+00  7.7322e+00  5.9280e+00  6.0849e+00  1.3262e+00  3.6351e+00  3.2080e+00  1.5201e+01  1.3467e+00
  8.8000e+00  1.5758e+00  1.7236e+00  5.4499e-01  1.4354e+00  2.0403e+00  8.3071e-01  4.3113e+00  8.0228e-01  5.3112e+00  4.5132e+00  2.0228e+00  2.6210e+00  2.9580e+00  2.0974e+00  2.1567e+00  1.4138e+00  1.1173e+00  6.9721e-01  9.4859e-01  1.5739e+00  1.4411e+00  5.7919e+00  5.5699e+00  4.6404e+00  4.9248e+00  1.3911e+00  3.8198e+00  3.2449e+00  1.8542e+01  1.4202e+00
  8.9000e+00  1.6253e+00  1.7687e+00  8.6257e-01  2.8448e+00  2.9322e+00  1.1267e+00  5.0972e+00  1.7166e+00  4.2429e+00  5.9080e+00  2.0539e+00  2.6745e+00  3.7671e+00  2.5866e+00  2.5760e+00  1.8134e+00  1.2846e+00  8.3023e-01  1.2988e+00  1.5932e+00  1.4722e+00  3.3407e+00  2.6089e+00  3.1187e+00  3.2465e+00  1.4078e+00  3.9579e+00  3.2862e+00  2.1087e+01  1.5421e+00
  9.0000e+00  1.6410e+00  1.7802e+00  9.5747e-01  3.6338e+00  3.2419e+00  1.2134e+00  5.3282e+00  1.8499e+00  3.8827e+00  6.2019e+00  2.0590e+00  2.6830e+00  3.9780e+00  2.6619e+00  2.5549e+00  1.8283e+00  1.2786e+00  8.3759e-01  1.3155e+00  1.5955e+00  1.4758e+00  2.1408e+00  1.1666e+00  2.3545e+00  2.4663e+00  1.3403e+00  3.8386e+00  3.1932e+00  2.3924e+01  1.6122e+00
  9.1000e+00  1.6706e+00  1.8070e+00  1.1267e+00  4.6584e+00  3.8207e+00  1.3412e+00  5.6748e+00  2.0020e+00  3.2549e+00  6.5358e+00  2.0733e+00  2.6944e+00  4.1470e+00  2.7656e+00  2.6449e+00  1.9633e+00  1.3161e+00  9.7021e-01  1.3316e+00  1.5699e+00  1.4393e+00  6.3763e-01 -6.9743e-01  1.4206e+00  1.4481e+00  1.3582e+00  3.8405e+00  3.0549e+00  2.6641e+01  1.7239e+00
  9.2000e+00  1.6879e+00  1.8217e+00  1.2247e+00  5.4339e+00  4.2098e+00  1.4248e+00  5.8980e+00  2.0204e+00  2.8686e+00  6.6675e+00  2.0834e+00  2.7022e+00  4.2315e+00  2.8212e+00  2.6622e+00  2.0182e+00  1.3271e+00  1.0425e+00  1.3550e+00  1.5554e+00  1.4182e+00 -4.2764e-01 -2.0793e+00  7.5371e-01  7.0854e-01  1.4190e+00  3.9362e+00  2.9847e+00  2.9619e+01  1.8185e+00
  9.3000e+00  1.6919e+00  1.8270e+00  1.3964e+00  5.7317e+00  4.4463e+00  1.5213e+00  6.0729e+00  2.1403e+00  2.6405e+00  6.9249e+00  2.0991e+00  2.7273e+00  4.5009e+00  2.9835e+00  2.8103e+00  2.1357e+00  1.3669e+00  1.0828e+00  1.6287e+00  1.5628e+00  1.4309e+00 -8.1028e-01 -2.8123e+00  5.5088e-01  2.9184e-01  1.3759e+00  3.8540e+00  2.9366e+00  2.9432e+01  1.8676e+00
  9.4000e+00  1.7136e+00  1.8515e+00  1.7145e+00  6.1841e+00  4.9277e+00  1.7120e+00  6.4443e+00  2.4992e+00  2.2262e+00  7.4630e+00  2.1236e+00  2.7677e+00  4.9380e+00  3.2702e+00  3.1340e+00  2.3908e+00  1.4682e+00  1.1642e+00  1.9876e+00  1.5715e+00  1.4459e+00 -1.7593e+00 -4.1065e+00  4.0848e-02 -4.4622e-01  1.4000e+00  3.9236e+00  2.9725e+00  2.9795e+01  1.9799e+00
  9.5000e+00  1.7419e+00  1.8835e+00  2.1177e+00  6.6821e+00  5.4825e+00  1.9479e+00  6.8849e+00  2.8171e+00  1.7742e+00  8.0276e+00  2.1526e+00  2.8156e+00  5.4206e+00  3.5828e+00  3.4713e+00  2.6498e+00  1.5724e+00  1.2403e+00  2.4080e+00  1.5831e+00  1.4653e+00 -3.0374e+00 -5.7137e+00 -6.1042e-01 -1.3219e+00  1.4371e+00  4.0151e+00  3.0318e+00  3.0813e+01  2.1265e+00
  9.6000e+00  1.7622e+00  1.9058e+00  2.3817e+00  7.0778e+00  5.8488e+00  2.0895e+00  7.1004e+00  2.9875e+00  1.4964e+00  8.2613e+00  2.1670e+00  2.8385e+00  5.6980e+00  3.7303e+00  3.6133e+00  2.7655e+00  1.6072e+00  1.2672e+00  2.5955e+00  1.5838e+00  1.4666e+00 -4.0558e+00 -6.8525e+00 -1.0986e+00 -1.9461e+00  1.4059e+00  3.9567e+00  2.9820e+00  3.1729e+01  2.2536e+00
  9.7000e+00  1.7763e+00  1.9211e+00  2.5562e+00  7.3617e+00  6.1201e+00  2.1745e+00  7.1849e+00  3.0520e+00  1.3191e+00  8.2760e+00  2.1745e+00  2.8489e+00  5.8568e+00  3.7954e+00  3.6680e+00  2.8166e+00  1.6096e+00  1.2727e+00  2.6813e+00  1.5778e+00  1.4568e+00 -4.8041e+00 -7.6135e+00 -1.4212e+00 -2.3674e+00  1.3789e+00  3.9024e+00  2.9197e+00  3.2399e+01  2.3547e+00
  9.8000e+00  1.7856e+00  1.9330e+00  2.7764e+00  7.5008e+00  6.3496e+00  2.2902e+00  7.3255e+00  3.1492e+00  1.1683e+00  8.4155e+00  2.1868e+00  2.8710e+00  6.0941e+00  3.9246e+00  3.7784e+00  2.8935e+00  1.6334e+00  1.2684e+00  2.9170e+00  1.5834e+00  1.4650e+00 -5.3553e+00 -8.2432e+00 -1.6113e+00 -2.7170e+00  1.3607e+00  3.8712e+00  2.9076e+00  3.1790e+01  2.4385e+00
  9.9000e+00  1.7737e+00  1.9249e+00  2.7210e+00  6.9457e+00  6.2520e+00  2.2500e+00  7.1796e+00  3.1514e+00  1.3068e+00  8.3124e+00  2.1870e+00  2.8713e+00  6.0227e+00  3.9160e+00  3.8139e+00  2.9035e+00  1.6386e+00  1.2509e+00  2.9860e+00  1.5856e+00  1.4680e+00 -4.4159e+00 -7.2644e+00 -9.8275e-01 -2.1802e+00  1.3574e+00  3.8635e+00  2.9245e+00  2.2790e+01  2.2716e+00
  1.0000e+01  1.8000e+00  1.9531e+00  3.2234e+00  7.3830e+00  6.6480e+00  2.5236e+00  7.4282e+00  3.0855e+00  8.6163e-01  8.3858e+00  2.2173e+00  2.9165e+00  6.4523e+00  4.1305e+00  3.9689e+00  3.0165e+00  1.6523e+00  1.2359e+00  3.3854e+00  1.5933e+00  1.4789e+00 -5.9252e+00 -9.0197e+00 -1.7059e+00 -3.1993e+00  1.2611e+00  3.6742e+00  2.7884e+00  8.2564e+00  2.4215e+00
  1.0100e+01  1.8002e+00  1.9532e+00  3.2144e+00  7.4755e+00  6.7284e+00  2.5207e+00  7.3021e+00  2.9487e+00  8.7351e-01  7.9967e+00  2.2148e+00  2.9074e+00  6.3962e+00  4.0680e+00  3.8746e+00  2.9517e+00  1.5935e+00  1.1866e+00  3.3514e+00  1.5779e+00  1.4527e+00 -6.1279e+00 -9.0698e+00 -1.6980e+00 -3.2280e+00  1.1887e+00  3.5216e+00  2.6337e+00  8.9063e+00  2.4765e+00
  1.0200e+01  1.8180e+00  1.9810e+00  3.9197e+00  7.4481e+00  7.0749e+00  2.8306e+00  7.7447e+00  3.1579e+00  5.6277e-01  8.5814e+00  2.2549e+00  2.9760e+00  6.9085e+00  4.4187e+00  4.2306e+00  3.1907e+00  1.7045e+00  1.2256e+00  3.9668e+00  1.6074e+00  1.4998e+00 -6.8116e+00 -1.0162e+01 -1.8960e+00 -3.7932e+00  1.2227e+00  3.5997e+00  2.7587e+00  5.9587e+00  2.6076e+00
  1.0300e+01  1.8339e+00  2.0036e+00  4.2999e+00  7.5305e+00  7.3274e+00  2.9606e+00  7.8835e+00  3.0939e+00  3.8257e-01  8.5823e+00  2.2742e+00  3.0010e+00  7.0704e+00  4.5210e+00  4.3562e+00  3.2818e+00  1.7273e+00  1.2499e+00  4.1521e+00  1.6063e+00  1.4988e+00 -7.3430e+00 -1.0776e+01 -2.0639e+00 -4.1045e+00  1.2072e+00  3.5678e+00  2.7315e+00  5.8421e+00  2.7486e+00
  1.0400e+01  1.8175e+00  1.9869e+00  4.2963e+00  7.2693e+00  7.1832e+00  2.9998e+00  7.6684e+00  2.9863e+00  4.3298e-01  8.1392e+00  2.2807e+00  3.0080e+00  7.0515e+00  4.5224e+00  4.2651e+00  3.1952e+00  1.6583e+00  1.1356e+00  4.3902e+00  1.6072e+00  1.4954e+00 -6.9672e+00 -1.0429e+01 -1.7053e+00 -3.9748e+00  1.1006e+00  3.3414e+00  2.5604e+00  2.9948e+00  2.6113e+00
  1.0500e+01  1.8557e+00  2.0404e+00  5.1299e+00  7.5723e+00  7.6022e+00  3.2807e+00  8.2529e+00  3.0394e+00  6.5470e-02  8.8611e+00  2.3188e+00  3.0614e+00  7.3581e+00  4.7866e+00  4.6066e+00  3.4479e+00  1.7917e+00  1.2824e+00  4.6634e+00  1.6232e+00  1.5257e+00 -7.9105e+00 -1.1871e+01 -2.1844e+00 -4.6496e+00  1.2102e+00  3.5654e+00  2.7509e+00  5.8949e+00  2.9960e+00
  1.0600e+01  1.8241e+00  2.0216e+00  5.7333e+00  6.9850e+00  7.0834e+00  3.6665e+00  8.1590e+00  3.0173e+00 -1.8284e-02  8.5235e+00  2.3736e+00  3.1285e+00  7.3247e+00  5.0569e+00  4.5953e+00  3.3607e+00  1.7235e+00  1.0446e+00  5.7120e+00  1.6629e+00  1.5759e+00 -6.9351e+00 -1.1769e+01 -1.2801e+00 -4.7173e+00  1.0362e+00  3.1774e+00  2.5089e+00  1.3159e+00  2.7751e+00
  1.0700e+01  1.8049e+00  2.0105e+00  6.0284e+00  6.6317e+00  6.8570e+00  3.9266e+00  8.1542e+00  2.6301e+00 -1.3176e-01  8.1629e+00  2.4137e+00  3.1728e+00  7.2127e+00  5.2462e+00  4.6050e+00  3.3170e+00  1.6757e+00  9.0733e-01  6.4813e+00  1.6848e+00  1.6029e+00 -6.2516e+00 -1.1686e+01 -6.8799e-01 -4.7152e+00  9.6951e-01  3.0333e+00  2.4190e+00  4.8902e-01  2.6280e+00
  1.0800e+01  1.8118e+00  2.0319e+00  6.6219e+00  6.9078e+00  7.1383e+00  4.1779e+00  8.4662e+00  2.3089e+00 -3.4397e-01  8.1511e+00  2.4455e+00  3.2104e+00  7.2991e+00  5.4258e+00  4.7191e+00  3.3723e+00  1.6897e+00  9.0777e-01  6.9537e+00  1.6885e+00  1.6087e+00 -6.6315e+00 -1.2516e+01 -6.2724e-01 -5.0526e+00  9.8016e-01  3.0582e+00  2.4332e+00  1.0993e+00  2.9801e+00
  1.0900e+01  1.8231e+00  2.0476e+00  6.7310e+00  7.0158e+00  7.5834e+00  4.1589e+00  8.6039e+00  1.4601e+00 -6.5279e-01  7.7136e+00  2.4666e+00  3.2244e+00  7.3174e+00  5.4713e+00  4.8410e+00  3.4633e+00  1.7012e+00  1.0082e+00  7.1606e+00  1.6625e+00  1.5747e+00 -6.8314e+00 -1.2875e+01 -6.7933e-01 -5.1612e+00  1.0319e+00  3.1819e+00  2.4922e+00  1.4208e+00  3.0129e+00
  1.1000e+01  1.8825e+00  2.0892e+00  6.3171e+00  7.4182e+00  7.8442e+00  3.7597e+00  8.8762e+00  2.4334e+00 -4.7183e-01  9.4025e+00  2.3858e+00  3.1493e+00  7.6585e+00  5.1634e+00  4.9417e+00  3.6618e+00  1.8998e+00  1.3591e+00  5.4251e+00  1.6529e+00  1.5748e+00 -8.0203e+00 -1.3190e+01 -2.1786e+00 -5.2924e+00  1.2969e+00  3.7382e+00  2.9109e+00  1.6804e+00  3.1091e+00
