    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  8.0000e+00  1.5336e+00  1.6781e+00  2.1919e-01 -8.6084e-01  6.3169e-01  3.1639e-01  1.4379e+00  5.5165e-01  5.6899e+00  2.1906e+00  2.0247e+00  2.5491e+00  1.1482e+00  9.7037e-01  1.2037e+00  9.2172e-01  6.0059e-01  4.4955e-01  8.0601e-01  1.5611e+00  1.4128e+00  7.6963e+00  7.3839e+00  6.0888e+00  6.0371e+00  1.3136e+00  3.4874e+00  3.2571e+00  2.1914e+00  1.0218e+00
  8.1000e+00  1.5269e+00  1.6753e+00  2.4238e-01 -7.7745e-01  6.9290e-01  3.0439e-01  1.6297e+00  6.0956e-01  5.8595e+00  2.4144e+00  2.0268e+00  2.5574e+00  1.3134e+00  1.0791e+00  1.3080e+00  1.0025e+00  6.5524e-01  4.7874e-01  8.5172e-01  1.5650e+00  1.4200e+00  7.9950e+00  7.6303e+00  6.3260e+00  6.2302e+00  1.3363e+00  3.5666e+00  3.3043e+00  2.9070e+00  1.0408e+00
  8.2000e+00  1.5128e+00  1.6654e+00  2.1944e-01 -8.6958e-01  6.0013e-01  2.5070e-01  1.6173e+00  4.9213e-01  6.2863e+00  2.2450e+00  2.0216e+00  2.5504e+00  1.2746e+00  9.9959e-01  1.2170e+00  9.1957e-01  6.1106e-01  4.3591e-01  7.3266e-01  1.5619e+00  1.4133e+00  8.5881e+00  8.2635e+00  6.7436e+00  6.6514e+00  1.3156e+00  3.4784e+00  3.2704e+00  3.6989e+00  1.0541e+00
  8.3000e+00  1.5045e+00  1.6612e+00  2.6096e-01 -7.6936e-01  6.9907e-01  2.7193e-01  1.8732e+00  6.2915e-01  6.4304e+00  2.5742e+00  2.0245e+00  2.5624e+00  1.5290e+00  1.1620e+00  1.3661e+00  1.0222e+00  6.8831e-01  4.7276e-01  8.1843e-01  1.5677e+00  1.4240e+00  8.9596e+00  8.5469e+00  7.0038e+00  6.8403e+00  1.3157e+00  3.5315e+00  3.2889e+00  4.6514e+00  1.0835e+00
  8.4000e+00  1.4842e+00  1.6441e+00  2.4009e-01 -1.0305e+00  4.9013e-01  2.1894e-01  1.8090e+00  3.9539e-01  6.9351e+00  2.2080e+00  2.0151e+00  2.5491e+00  1.4102e+00  1.0175e+00  1.2111e+00  8.5961e-01  6.0841e-01  4.0912e-01  6.5735e-01  1.5584e+00  1.4071e+00  9.7924e+00  9.4855e+00  7.5001e+00  7.3656e+00  1.2720e+00  3.3495e+00  3.1956e+00  5.5702e+00  1.1026e+00
  8.5000e+00  1.4683e+00  1.6299e+00  2.7186e-01 -1.1731e+00  3.3365e-01  2.3145e-01  1.9754e+00  3.8813e-01  7.1389e+00  2.2817e+00  2.0124e+00  2.5539e+00  1.5470e+00  1.1027e+00  1.2855e+00  8.7020e-01  6.4126e-01  4.0129e-01  7.1694e-01  1.5654e+00  1.4184e+00  1.0454e+01  1.0151e+01  7.8083e+00  7.6373e+00  1.2864e+00  3.4087e+00  3.2320e+00  6.9818e+00  1.1384e+00
  8.6000e+00  1.4666e+00  1.6269e+00  3.0982e-01 -1.0095e+00  2.7824e-01  3.0812e-01  2.3013e+00  4.5617e-01  6.9611e+00  2.5519e+00  2.0135e+00  2.5659e+00  1.7347e+00  1.2894e+00  1.4330e+00  9.4690e-01  7.2328e-01  4.1338e-01  8.1036e-01  1.5770e+00  1.4366e+00  1.0528e+01  1.0169e+01  7.6800e+00  7.4830e+00  1.3678e+00  3.6007e+00  3.2843e+00  8.5595e+00  1.1872e+00
  8.7000e+00  1.4830e+00  1.6414e+00  4.1088e-01 -5.3258e-01  5.2097e-01  4.8896e-01  2.8838e+00  8.6781e-01  6.4534e+00  3.3722e+00  2.0306e+00  2.6092e+00  2.2589e+00  1.7420e+00  1.8287e+00  1.2354e+00  9.1961e-01  4.4682e-01  1.2132e+00  1.6211e+00  1.5053e+00  9.8392e+00  9.2628e+00  7.1203e+00  6.8383e+00  1.4810e+00  3.9688e+00  3.4461e+00  1.0443e+01  1.2425e+00
  8.8000e+00  1.5349e+00  1.6880e+00  5.6334e-01  6.3818e-01  1.3324e+00  7.4629e-01  3.6906e+00  1.3385e+00  5.3731e+00  4.4337e+00  2.0529e+00  2.6497e+00  2.7817e+00  2.1896e+00  2.1866e+00  1.5512e+00  1.1072e+00  5.8004e-01  1.4893e+00  1.6275e+00  1.5188e+00  7.6162e+00  6.8200e+00  5.7375e+00  5.4370e+00  1.5299e+00  4.1043e+00  3.4322e+00  1.2597e+01  1.3199e+00
  8.9000e+00  1.5781e+00  1.7269e+00  7.0103e-01  1.5566e+00  1.9983e+00  9.3806e-01  4.2368e+00  1.7168e+00  4.6695e+00  5.1344e+00  2.0688e+00  2.6779e+00  3.1765e+00  2.4546e+00  2.3661e+00  1.7205e+00  1.1950e+00  6.2014e-01  1.6294e+00  1.6387e+00  1.5361e+00  5.6091e+00  4.6888e+00  4.5719e+00  4.2823e+00  1.5278e+00  4.1334e+00  3.4040e+00  1.5263e+01  1.3800e+00
  9.0000e+00  1.6078e+00  1.7502e+00  7.3584e-01  2.2911e+00  2.3386e+00  9.9684e-01  4.4279e+00  1.6944e+00  4.2179e+00  5.2000e+00  2.0660e+00  2.6700e+00  3.1829e+00  2.4162e+00  2.2496e+00  1.6515e+00  1.1523e+00  6.0467e-01  1.4227e+00  1.6252e+00  1.5143e+00  4.0488e+00  3.1597e+00  3.6075e+00  3.4556e+00  1.4859e+00  4.0318e+00  3.2936e+00  1.8290e+01  1.4256e+00
  9.1000e+00  1.6414e+00  1.7765e+00  7.9419e-01  3.4477e+00  2.8217e+00  1.0591e+00  4.6618e+00  1.7005e+00  3.5638e+00  5.3034e+00  2.0601e+00  2.6527e+00  3.1349e+00  2.3618e+00  2.1054e+00  1.5930e+00  1.1084e+00  6.4392e-01  1.0885e+00  1.5901e+00  1.4609e+00  2.2002e+00  1.1820e+00  2.4241e+00  2.3505e+00  1.4231e+00  3.8516e+00  3.0816e+00  2.1651e+01  1.5134e+00
  9.2000e+00  1.6628e+00  1.7960e+00  9.7748e-01  4.2564e+00  3.3040e+00  1.1559e+00  4.9631e+00  1.7024e+00  2.9881e+00  5.5295e+00  2.0730e+00  2.6657e+00  3.3168e+00  2.4924e+00  2.2235e+00  1.7253e+00  1.1493e+00  7.7036e-01  1.1809e+00  1.5662e+00  1.4288e+00  1.0728e+00 -3.3663e-01  1.7210e+00  1.5187e+00  1.4158e+00  3.8026e+00  2.9513e+00  2.3865e+01  1.5845e+00
  9.3000e+00  1.6732e+00  1.8071e+00  1.2062e+00  4.8102e+00  3.6997e+00  1.3004e+00  5.2966e+00  2.0480e+00  2.6527e+00  6.0525e+00  2.0934e+00  2.7039e+00  3.7774e+00  2.7738e+00  2.4827e+00  1.9339e+00  1.2415e+00  8.1284e-01  1.5481e+00  1.5891e+00  1.4652e+00  3.3713e-01 -1.5900e+00  1.2883e+00  8.2646e-01  1.4252e+00  3.8917e+00  3.0523e+00  2.5222e+01  1.6462e+00
  9.4000e+00  1.6896e+00  1.8231e+00  1.3571e+00  5.4504e+00  4.0777e+00  1.3895e+00  5.5039e+00  2.1822e+00  2.3074e+00  6.2485e+00  2.1001e+00  2.7126e+00  3.9332e+00  2.8808e+00  2.5653e+00  2.0219e+00  1.2734e+00  8.6865e-01  1.5816e+00  1.5782e+00  1.4498e+00 -5.6308e-01 -2.7626e+00  7.6036e-01  1.6827e-01  1.3981e+00  3.8212e+00  2.9644e+00  2.6690e+01  1.7337e+00
  9.5000e+00  1.7107e+00  1.8454e+00  1.6014e+00  6.0855e+00  4.5537e+00  1.5361e+00  5.8165e+00  2.4377e+00  1.9206e+00  6.6061e+00  2.1157e+00  2.7375e+00  4.2483e+00  3.0877e+00  2.7518e+00  2.1849e+00  1.3402e+00  9.2845e-01  1.7749e+00  1.5791e+00  1.4527e+00 -1.6810e+00 -4.1955e+00  1.5364e-01 -6.2256e-01  1.3798e+00  3.7946e+00  2.9335e+00  2.8245e+01  1.8463e+00
  9.6000e+00  1.7308e+00  1.8675e+00  1.8491e+00  6.6128e+00  4.9926e+00  1.6736e+00  6.0844e+00  2.6375e+00  1.5878e+00  6.8728e+00  2.1304e+00  2.7603e+00  4.5231e+00  3.2664e+00  2.9163e+00  2.3275e+00  1.3951e+00  9.7990e-01  1.9473e+00  1.5781e+00  1.4523e+00 -2.6899e+00 -5.4548e+00 -3.6463e-01 -1.3157e+00  1.3621e+00  3.7607e+00  2.8928e+00  2.9443e+01  1.9648e+00
  9.7000e+00  1.7485e+00  1.8865e+00  2.0561e+00  7.0689e+00  5.3561e+00  1.7835e+00  6.2817e+00  2.8112e+00  1.3303e+00  7.0645e+00  2.1401e+00  2.7761e+00  4.7372e+00  3.3963e+00  3.0273e+00  2.4247e+00  1.4296e+00  1.0071e+00  2.0649e+00  1.5767e+00  1.4505e+00 -3.6222e+00 -6.5423e+00 -8.2766e-01 -1.9132e+00  1.3380e+00  3.7138e+00  2.8506e+00  3.0735e+01  2.0854e+00
  9.8000e+00  1.7559e+00  1.8952e+00  2.2003e+00  7.2960e+00  5.5723e+00  1.8530e+00  6.3762e+00  2.8571e+00  1.1905e+00  7.0964e+00  2.1477e+00  2.7888e+00  4.8937e+00  3.4758e+00  3.0885e+00  2.4743e+00  1.4409e+00  1.0118e+00  2.1830e+00  1.5767e+00  1.4499e+00 -4.0965e+00 -7.1334e+00 -1.0310e+00 -2.2432e+00  1.3289e+00  3.6909e+00  2.8144e+00  3.1289e+01  2.1596e+00
  9.9000e+00  1.7664e+00  1.9083e+00  2.3830e+00  7.4819e+00  5.8101e+00  1.9451e+00  6.5192e+00  2.9337e+00  1.0321e+00  7.1968e+00  2.1594e+00  2.8067e+00  5.0721e+00  3.5847e+00  3.1939e+00  2.5572e+00  1.4695e+00  1.0303e+00  2.3355e+00  1.5791e+00  1.4540e+00 -4.5868e+00 -7.7457e+00 -1.2375e+00 -2.5767e+00  1.3191e+00  3.6737e+00  2.7977e+00  3.1884e+01  2.2410e+00
  1.0000e+01  1.7534e+00  1.8920e+00  2.2475e+00  7.4620e+00  5.6430e+00  1.8662e+00  6.3038e+00  2.7829e+00  1.1505e+00  6.8560e+00  2.1476e+00  2.7886e+00  4.9272e+00  3.4666e+00  3.0133e+00  2.4074e+00  1.3871e+00  9.4992e-01  2.2788e+00  1.5716e+00  1.4390e+00 -4.3771e+00 -7.4520e+00 -1.1026e+00 -2.4327e+00  1.2758e+00  3.5657e+00  2.6969e+00  3.2350e+01  2.2063e+00
  1.0100e+01  1.7892e+00  1.9370e+00  2.7695e+00  7.8007e+00  6.2734e+00  2.1344e+00  6.7883e+00  3.1257e+00  7.3652e-01  7.3899e+00  2.1816e+00  2.8415e+00  5.4116e+00  3.8040e+00  3.3907e+00  2.7087e+00  1.5178e+00  1.0475e+00  2.6766e+00  1.5835e+00  1.4604e+00 -5.6454e+00 -8.9077e+00 -1.6333e+00 -3.2146e+00  1.2865e+00  3.6153e+00  2.7558e+00  3.1910e+01  2.4384e+00
  1.0200e+01  1.7779e+00  1.9228e+00  2.6441e+00  7.8045e+00  6.1541e+00  2.0786e+00  6.6030e+00  2.9979e+00  8.1578e-01  7.0681e+00  2.1727e+00  2.8279e+00  5.3042e+00  3.7197e+00  3.2411e+00  2.5802e+00  1.4435e+00  9.6475e-01  2.6866e+00  1.5775e+00  1.4475e+00 -5.5327e+00 -8.7110e+00 -1.5275e+00 -3.1299e+00  1.2370e+00  3.4996e+00  2.6551e+00  3.2630e+01  2.4157e+00
  1.0300e+01  1.8083e+00  1.9623e+00  3.0988e+00  7.9949e+00  6.6114e+00  2.3086e+00  7.0595e+00  3.3316e+00  5.1205e-01  7.6372e+00  2.2051e+00  2.8750e+00  5.6263e+00  4.0035e+00  3.5724e+00  2.8439e+00  1.5721e+00  1.0615e+00  3.0286e+00  1.5935e+00  1.4758e+00 -6.4366e+00 -9.8056e+00 -1.9224e+00 -3.6789e+00  1.2856e+00  3.6283e+00  2.7766e+00  3.1845e+01  2.6269e+00
  1.0400e+01  1.7474e+00  1.9006e+00  2.5313e+00  6.6018e+00  5.8083e+00  2.0147e+00  6.2830e+00  2.6013e+00  1.1128e+00  6.4670e+00  2.1836e+00  2.8355e+00  5.1473e+00  3.6695e+00  3.2382e+00  2.5405e+00  1.4000e+00  9.2082e-01  2.9304e+00  1.5752e+00  1.4425e+00 -3.4138e+00 -6.5012e+00 -1.9669e-01 -1.9252e+00  1.1973e+00  3.3934e+00  2.5758e+00  1.7843e+01  2.1169e+00
  1.0500e+01  1.8033e+00  1.9780e+00  3.7592e+00  6.5812e+00  6.6053e+00  2.6110e+00  7.1994e+00  3.2218e+00  2.7355e-01  7.6074e+00  2.2799e+00  2.9687e+00  6.0044e+00  4.3719e+00  3.9575e+00  3.1061e+00  1.6412e+00  1.0865e+00  4.0271e+00  1.6219e+00  1.5207e+00 -4.7270e+00 -8.8944e+00 -6.7585e-01 -3.2059e+00  1.2187e+00  3.5085e+00  2.7382e+00  2.5005e+00  2.1751e+00
  1.0600e+01  1.8152e+00  2.0036e+00  4.6700e+00  7.1105e+00  7.0753e+00  3.0304e+00  7.4515e+00  2.7810e+00 -1.8399e-01  6.7742e+00  2.3517e+00  3.0526e+00  6.2998e+00  4.6969e+00  4.0257e+00  3.0933e+00  1.5146e+00  8.7514e-01  5.3319e+00  1.6295e+00  1.5214e+00 -6.1079e+00 -1.0915e+01 -8.1180e-01 -4.2486e+00  1.0613e+00  3.1723e+00  2.4738e+00  1.6474e+00  2.5887e+00
  1.0700e+01  1.8256e+00  2.0251e+00  5.1357e+00  7.1076e+00  7.3419e+00  3.1908e+00  7.6552e+00  2.5861e+00 -3.8484e-01  6.6229e+00  2.3880e+00  3.0922e+00  6.4241e+00  4.8533e+00  4.1679e+00  3.1872e+00  1.5329e+00  8.9002e-01  5.7449e+00  1.6309e+00  1.5240e+00 -6.2846e+00 -1.1454e+01 -7.2375e-01 -4.4803e+00  1.0640e+00  3.1859e+00  2.4831e+00  1.1636e+00  2.7079e+00
  1.0800e+01  1.8308e+00  2.0361e+00  5.4465e+00  7.0023e+00  7.5540e+00  3.2267e+00  7.6681e+00  2.4885e+00 -4.7510e-01  6.3458e+00  2.4063e+00  3.1118e+00  6.5758e+00  4.8854e+00  4.2404e+00  3.2417e+00  1.5397e+00  9.1381e-01  5.8023e+00  1.6234e+00  1.5138e+00 -6.2802e+00 -1.1610e+01 -5.9165e-01 -4.5347e+00  1.0667e+00  3.1965e+00  2.4824e+00  8.2710e-01  2.7059e+00
  1.0900e+01  1.8699e+00  2.0684e+00  5.1769e+00  7.6732e+00  7.7549e+00  3.0676e+00  7.8828e+00  3.0625e+00 -3.3315e-01  7.4849e+00  2.3445e+00  3.0486e+00  6.6046e+00  4.7031e+00  4.2594e+00  3.3380e+00  1.6905e+00  1.1351e+00  4.5319e+00  1.6168e+00  1.5137e+00 -7.4573e+00 -1.2131e+01 -1.6696e+00 -4.7932e+00  1.2219e+00  3.5194e+00  2.7226e+00  3.6589e+00  3.0695e+00
  1.1000e+01  1.8406e+00  2.0419e+00  5.2392e+00  6.9084e+00  7.3429e+00  3.2568e+00  7.8040e+00  2.6983e+00 -4.5462e-01  7.0649e+00  2.3909e+00  3.0946e+00  6.4215e+00  4.8637e+00  4.2642e+00  3.2963e+00  1.6171e+00  9.9448e-01  5.4301e+00  1.6379e+00  1.5392e+00 -5.9908e+00 -1.1417e+01 -7.1256e-01 -4.4666e+00  1.1583e+00  3.3798e+00  2.6286e+00  2.7072e-01  2.5610e+00
