    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.5000e+00  1.5724e+00  1.7028e+00  1.2630e-01 -6.4640e-01  6.2128e-01  3.9231e-01  9.1516e-01  3.8739e-01  4.7456e+00  1.5350e+00  2.0176e+00  2.5228e+00  6.9971e-01  6.7467e-01  8.0786e-01  6.1057e-01  4.4387e-01  3.2792e-01  6.0006e-01  1.5430e+00  1.3826e+00  5.9523e+00  5.7477e+00  4.8711e+00  4.9458e+00  1.3641e+00  3.3188e+00  2.9737e+00  1.0477e+00  9.7585e-01
  7.6000e+00  1.5630e+00  1.6968e+00  1.3429e-01 -6.9277e-01  6.0025e-01  4.0689e-01  1.0098e+00  4.1738e-01  4.9992e+00  1.5998e+00  2.0159e+00  2.5224e+00  7.2266e-01  7.0972e-01  8.2079e-01  6.1017e-01  4.5840e-01  3.2286e-01  5.4807e-01  1.5422e+00  1.3810e+00  6.3917e+00  6.1811e+00  5.1834e+00  5.2367e+00  1.3467e+00  3.2956e+00  2.9675e+00  1.0502e+00  9.8995e-01
  7.7000e+00  1.5498e+00  1.6876e+00  1.0350e-01 -8.4617e-01  4.8483e-01  3.5741e-01  9.5270e-01  2.3484e-01  5.4820e+00  1.3237e+00  2.0075e+00  2.5111e+00  5.9824e-01  5.6722e-01  6.8523e-01  4.5917e-01  3.7292e-01  2.4078e-01  4.0006e-01  1.5412e+00  1.3761e+00  6.9422e+00  6.8319e+00  5.5967e+00  5.6840e+00  1.2927e+00  3.0843e+00  2.9094e+00  1.2179e+00  1.0008e+00
  7.8000e+00  1.5482e+00  1.6865e+00  1.4363e-01 -6.7015e-01  5.1717e-01  4.0445e-01  1.2415e+00  4.3623e-01  5.3144e+00  1.7794e+00  2.0130e+00  2.5233e+00  7.7850e-01  8.0228e-01  8.6638e-01  6.3191e-01  4.9974e-01  3.1750e-01  4.6596e-01  1.5432e+00  1.3824e+00  7.0443e+00  6.8139e+00  5.6089e+00  5.6251e+00  1.3293e+00  3.3109e+00  2.9895e+00  1.2631e+00  1.0237e+00
  7.9000e+00  1.5475e+00  1.6853e+00  1.3892e-01 -5.1914e-01  5.0517e-01  4.0145e-01  1.4319e+00  4.5926e-01  5.3064e+00  1.9442e+00  2.0145e+00  2.5303e+00  8.4267e-01  8.8328e-01  9.3150e-01  6.7257e-01  5.3964e-01  3.1428e-01  5.6342e-01  1.5555e+00  1.4041e+00  6.9923e+00  6.7576e+00  5.5400e+00  5.5870e+00  1.4465e+00  3.6303e+00  3.1804e+00  1.5543e+00  1.0458e+00
  8.0000e+00  1.5464e+00  1.6839e+00  1.7649e-01 -3.0429e-01  5.0737e-01  4.0789e-01  1.5454e+00  6.6205e-01  5.1084e+00  2.2030e+00  2.0215e+00  2.5386e+00  9.4031e-01  1.0007e+00  9.9451e-01  7.8230e-01  5.9640e-01  3.6315e-01  6.0685e-01  1.5571e+00  1.4075e+00  6.9864e+00  6.5691e+00  5.5020e+00  5.4451e+00  1.4335e+00  3.6751e+00  3.1628e+00  1.4830e+00  1.0510e+00
  8.1000e+00  1.5375e+00  1.6770e+00  1.8649e-01 -2.3999e-01  4.5745e-01  3.7900e-01  1.6008e+00  6.3761e-01  5.2394e+00  2.2663e+00  2.0240e+00  2.5437e+00  1.0012e+00  1.0405e+00  1.0241e+00  8.1673e-01  6.1386e-01  3.6767e-01  6.7046e-01  1.5642e+00  1.4194e+00  7.3015e+00  6.8008e+00  5.7120e+00  5.5953e+00  1.4504e+00  3.7517e+00  3.2212e+00  1.7704e+00  1.0615e+00
  8.2000e+00  1.5250e+00  1.6687e+00  1.9245e-01 -4.1444e-01  3.3235e-01  3.3796e-01  1.5488e+00  7.1841e-01  5.5346e+00  2.2117e+00  2.0260e+00  2.5455e+00  1.0329e+00  1.0401e+00  1.0320e+00  8.4257e-01  6.1709e-01  3.8021e-01  6.9163e-01  1.5651e+00  1.4203e+00  7.8809e+00  7.3950e+00  6.1348e+00  5.9631e+00  1.4048e+00  3.6588e+00  3.1792e+00  1.8584e+00  1.0595e+00
  8.3000e+00  1.5201e+00  1.6658e+00  2.1261e-01 -1.7454e-01  4.0423e-01  3.4116e-01  1.7537e+00  8.0154e-01  5.5615e+00  2.4282e+00  2.0277e+00  2.5506e+00  1.1291e+00  1.1281e+00  1.0849e+00  8.9037e-01  6.5601e-01  3.9699e-01  6.8713e-01  1.5657e+00  1.4216e+00  8.0246e+00  7.4336e+00  6.2286e+00  6.0015e+00  1.4175e+00  3.6906e+00  3.1769e+00  2.4297e+00  1.0862e+00
  8.4000e+00  1.5099e+00  1.6589e+00  2.3411e-01 -1.8881e-01  3.6473e-01  3.3161e-01  1.8508e+00  8.1671e-01  5.7595e+00  2.4954e+00  2.0286e+00  2.5548e+00  1.2310e+00  1.1748e+00  1.1274e+00  9.1863e-01  6.7303e-01  4.0567e-01  7.1164e-01  1.5666e+00  1.4231e+00  8.4717e+00  7.8488e+00  6.5218e+00  6.2501e+00  1.4004e+00  3.6521e+00  3.1528e+00  3.0600e+00  1.1050e+00
  8.5000e+00  1.4860e+00  1.6401e+00  2.2409e-01 -6.6238e-01  5.2268e-02  2.6208e-01  1.6805e+00  6.2461e-01  6.4123e+00  2.1451e+00  2.0250e+00  2.5509e+00  1.2166e+00  1.0506e+00  1.0493e+00  8.2653e-01  6.0471e-01  3.5902e-01  7.2587e-01  1.5688e+00  1.4255e+00  9.5129e+00  9.0097e+00  7.2090e+00  6.9485e+00  1.3614e+00  3.5380e+00  3.1314e+00  3.7884e+00  1.1046e+00
  8.6000e+00  1.4780e+00  1.6334e+00  3.0516e-01 -5.3868e-01  1.2366e-01  3.2430e-01  2.0199e+00  7.6965e-01  6.2377e+00  2.5303e+00  2.0369e+00  2.5757e+00  1.5267e+00  1.3039e+00  1.2865e+00  1.0119e+00  7.2396e-01  4.3500e-01  9.9395e-01  1.5798e+00  1.4461e+00  9.8348e+00  9.1341e+00  7.3102e+00  6.9177e+00  1.4342e+00  3.7303e+00  3.1865e+00  4.8637e+00  1.1438e+00
  8.7000e+00  1.4756e+00  1.6314e+00  4.2199e-01 -3.7165e-01  2.4345e-01  4.1406e-01  2.4307e+00  8.2101e-01  5.7984e+00  2.8862e+00  2.0525e+00  2.6032e+00  1.8445e+00  1.6001e+00  1.5667e+00  1.2298e+00  8.5158e-01  5.6287e-01  1.2740e+00  1.5740e+00  1.4418e+00  9.9738e+00  9.0268e+00  7.2421e+00  6.6953e+00  1.4845e+00  3.8392e+00  3.1883e+00  6.3355e+00  1.1909e+00
  8.8000e+00  1.5029e+00  1.6574e+00  6.8332e-01  4.9608e-01  9.8174e-01  6.6733e-01  3.3534e+00  1.1439e+00  4.5202e+00  3.8657e+00  2.0941e+00  2.6699e+00  2.5223e+00  2.2541e+00  2.1536e+00  1.7352e+00  1.1218e+00  8.0697e-01  1.8557e+00  1.5762e+00  1.4550e+00  8.8941e+00  7.2925e+00  6.4126e+00  5.5413e+00  1.5957e+00  4.1362e+00  3.2774e+00  8.1850e+00  1.2720e+00
  8.9000e+00  1.5085e+00  1.6611e+00  6.1681e-01  4.0094e-01  7.7229e-01  6.1020e-01  3.1511e+00  8.6730e-01  4.7855e+00  3.4409e+00  2.0755e+00  2.6425e+00  2.2789e+00  2.0370e+00  1.9351e+00  1.5188e+00  1.0086e+00  7.1628e-01  1.5813e+00  1.5647e+00  1.4335e+00  8.6490e+00  7.4440e+00  6.2735e+00  5.6337e+00  1.5175e+00  3.9135e+00  3.1482e+00  9.7889e+00  1.2743e+00
  9.0000e+00  1.5477e+00  1.6940e+00  6.2479e-01  1.1967e+00  1.2586e+00  6.7279e-01  3.3350e+00  9.1802e-01  4.3672e+00  3.5837e+00  2.0681e+00  2.6327e+00  2.2392e+00  2.0171e+00  1.8451e+00  1.4430e+00  9.7212e-01  6.6127e-01  1.3829e+00  1.5608e+00  1.4245e+00  6.7910e+00  5.7197e+00  5.2197e+00  4.7263e+00  1.4564e+00  3.7567e+00  3.0131e+00  1.1830e+01  1.3072e+00
  9.1000e+00  1.5819e+00  1.7214e+00  6.0152e-01  1.8780e+00  1.6118e+00  7.0324e-01  3.4090e+00  9.7800e-01  4.0310e+00  3.6563e+00  2.0545e+00  2.6131e+00  2.1317e+00  1.9119e+00  1.6704e+00  1.3011e+00  8.9834e-01  5.6665e-01  1.0666e+00  1.5563e+00  1.4123e+00  5.1018e+00  4.1864e+00  4.2394e+00  3.9065e+00  1.3573e+00  3.5087e+00  2.8173e+00  1.3806e+01  1.3346e+00
  9.2000e+00  1.6112e+00  1.7475e+00  6.8978e-01  2.3950e+00  2.0368e+00  7.9285e-01  3.6753e+00  1.1849e+00  3.5373e+00  3.9971e+00  2.0614e+00  2.6241e+00  2.3007e+00  2.0369e+00  1.7547e+00  1.3868e+00  9.3956e-01  5.7892e-01  1.0810e+00  1.5598e+00  1.4175e+00  3.7881e+00  2.7855e+00  3.4628e+00  3.1277e+00  1.3398e+00  3.4969e+00  2.7678e+00  1.5689e+01  1.3671e+00
  9.3000e+00  1.6473e+00  1.7799e+00  9.0844e-01  3.4770e+00  2.7730e+00  9.7857e-01  4.2420e+00  1.5701e+00  2.7165e+00  4.6514e+00  2.0836e+00  2.6595e+00  2.7147e+00  2.3666e+00  2.0213e+00  1.6373e+00  1.0663e+00  6.6408e-01  1.3377e+00  1.5705e+00  1.4371e+00  1.9412e+00  4.5008e-01  2.3202e+00  1.8004e+00  1.3843e+00  3.6530e+00  2.8281e+00  1.8496e+01  1.4519e+00
  9.4000e+00  1.6678e+00  1.7977e+00  1.0428e+00  4.3493e+00  3.2074e+00  1.0712e+00  4.4997e+00  1.7529e+00  2.2815e+00  4.8975e+00  2.0879e+00  2.6667e+00  2.8664e+00  2.4734e+00  2.0701e+00  1.6938e+00  1.0921e+00  6.7483e-01  1.3222e+00  1.5685e+00  1.4333e+00  7.5077e-01 -1.1036e+00  1.5813e+00  9.1588e-01  1.3555e+00  3.5976e+00  2.7605e+00  2.0551e+01  1.5291e+00
  9.5000e+00  1.6862e+00  1.8144e+00  1.1872e+00  5.1153e+00  3.6131e+00  1.1646e+00  4.7491e+00  1.9145e+00  1.9163e+00  5.1233e+00  2.0948e+00  2.6782e+00  3.0398e+00  2.5979e+00  2.1483e+00  1.7690e+00  1.1265e+00  6.9445e-01  1.3803e+00  1.5685e+00  1.4333e+00 -3.3836e-01 -2.5350e+00  9.3164e-01  1.1897e-01  1.3455e+00  3.5860e+00  2.7312e+00  2.2977e+01  1.6092e+00
  9.6000e+00  1.7006e+00  1.8280e+00  1.3270e+00  5.7702e+00  3.9646e+00  1.2481e+00  4.9582e+00  2.0628e+00  1.6277e+00  5.3142e+00  2.1017e+00  2.6899e+00  3.2111e+00  2.7150e+00  2.2255e+00  1.8407e+00  1.1578e+00  7.1069e-01  1.4625e+00  1.5696e+00  1.4350e+00 -1.2339e+00 -3.7651e+00  4.1645e-01 -5.5883e-01  1.3378e+00  3.5812e+00  2.7162e+00  2.4971e+01  1.6866e+00
  9.7000e+00  1.7110e+00  1.8381e+00  1.4440e+00  6.2807e+00  4.2364e+00  1.3101e+00  5.0979e+00  2.1399e+00  1.4153e+00  5.4024e+00  2.1058e+00  2.6968e+00  3.3290e+00  2.7940e+00  2.2698e+00  1.8816e+00  1.1708e+00  7.2016e-01  1.5108e+00  1.5663e+00  1.4297e+00 -1.9165e+00 -4.7036e+00  4.0596e-02 -1.0790e+00  1.3161e+00  3.5345e+00  2.6719e+00  2.6575e+01  1.7577e+00
  9.8000e+00  1.7195e+00  1.8473e+00  1.5583e+00  6.6639e+00  4.4758e+00  1.3753e+00  5.2464e+00  2.2395e+00  1.2410e+00  5.5208e+00  2.1125e+00  2.7074e+00  3.4573e+00  2.8886e+00  2.3406e+00  1.9437e+00  1.1966e+00  7.3645e-01  1.5984e+00  1.5669e+00  1.4309e+00 -2.4307e+00 -5.4490e+00 -2.3567e-01 -1.4918e+00  1.3082e+00  3.5245e+00  2.6613e+00  2.7836e+01  1.8239e+00
  9.9000e+00  1.7014e+00  1.8243e+00  1.4361e+00  6.5276e+00  4.1430e+00  1.2542e+00  4.8835e+00  1.8965e+00  1.4417e+00  4.9882e+00  2.0955e+00  2.6835e+00  3.2881e+00  2.6625e+00  2.0810e+00  1.7013e+00  1.0488e+00  6.1112e-01  1.5100e+00  1.5587e+00  1.4131e+00 -2.0311e+00 -5.0009e+00 -3.1954e-02 -1.2623e+00  1.2349e+00  3.3322e+00  2.5134e+00  2.8712e+01  1.7581e+00
  1.0000e+01  1.7289e+00  1.8587e+00  1.7741e+00  7.0946e+00  4.7925e+00  1.4686e+00  5.4124e+00  2.3091e+00  1.0157e+00  5.5571e+00  2.1266e+00  2.7279e+00  3.6736e+00  3.0298e+00  2.4405e+00  2.0216e+00  1.2114e+00  7.4083e-01  1.8414e+00  1.5673e+00  1.4310e+00 -3.0415e+00 -6.4105e+00 -5.0922e-01 -2.0161e+00  1.2856e+00  3.4851e+00  2.6262e+00  2.9508e+01  1.9127e+00
  1.0100e+01  1.7385e+00  1.8694e+00  1.8952e+00  7.4942e+00  5.0491e+00  1.5400e+00  5.5700e+00  2.4292e+00  8.4986e-01  5.6868e+00  2.1328e+00  2.7380e+00  3.7977e+00  3.1228e+00  2.5109e+00  2.0841e+00  1.2389e+00  7.5617e-01  1.9077e+00  1.5683e+00  1.4327e+00 -3.5973e+00 -7.1871e+00 -7.9703e-01 -2.4495e+00  1.2757e+00  3.4700e+00  2.6160e+00  3.1296e+01  2.0070e+00
  1.0200e+01  1.7252e+00  1.8541e+00  1.8435e+00  7.3030e+00  4.8418e+00  1.4756e+00  5.3503e+00  2.2029e+00  9.5959e-01  5.2910e+00  2.1298e+00  2.7314e+00  3.6987e+00  3.0228e+00  2.3799e+00  1.9507e+00  1.1430e+00  6.6841e-01  2.0307e+00  1.5645e+00  1.4231e+00 -3.2457e+00 -6.8036e+00 -5.7981e-01 -2.2433e+00  1.2315e+00  3.3617e+00  2.5317e+00  3.1246e+01  1.9486e+00
  1.0300e+01  1.7629e+00  1.9011e+00  2.2287e+00  7.9411e+00  5.5881e+00  1.7249e+00  5.9463e+00  2.6779e+00  5.2706e-01  5.9580e+00  2.1574e+00  2.7725e+00  4.0934e+00  3.3741e+00  2.7375e+00  2.2781e+00  1.3187e+00  8.1275e-01  2.1851e+00  1.5725e+00  1.4405e+00 -4.5225e+00 -8.3883e+00 -1.1707e+00 -3.1012e+00  1.2658e+00  3.4668e+00  2.6186e+00  3.2959e+01  2.2045e+00
  1.0400e+01  1.7686e+00  1.9120e+00  2.4668e+00  8.0269e+00  5.8139e+00  1.8218e+00  6.0714e+00  2.6936e+00  3.7466e-01  5.7930e+00  2.1833e+00  2.8014e+00  4.1564e+00  3.5060e+00  2.8192e+00  2.3231e+00  1.2953e+00  7.6968e-01  2.6727e+00  1.5750e+00  1.4419e+00 -4.8416e+00 -8.8972e+00 -1.2029e+00 -3.3407e+00  1.2436e+00  3.4329e+00  2.5946e+00  3.5021e+01  2.3147e+00
  1.0500e+01  1.7636e+00  1.9110e+00  2.6803e+00  7.7822e+00  5.8563e+00  1.8726e+00  6.0407e+00  2.5235e+00  3.2585e-01  5.4335e+00  2.2038e+00  2.8287e+00  4.3330e+00  3.5800e+00  2.8649e+00  2.3294e+00  1.2442e+00  7.1345e-01  3.1006e+00  1.5771e+00  1.4427e+00 -4.6812e+00 -8.8561e+00 -9.5764e-01 -3.3030e+00  1.2004e+00  3.3439e+00  2.5311e+00  3.5511e+01  2.2991e+00
  1.0600e+01  1.7142e+00  1.8686e+00  2.3817e+00  5.9037e+00  5.1285e+00  1.6932e+00  5.5474e+00  2.2230e+00  9.9682e-01  4.9502e+00  2.1979e+00  2.8229e+00  4.2658e+00  3.4471e+00  2.8161e+00  2.2609e+00  1.2002e+00  6.8516e-01  3.1654e+00  1.5777e+00  1.4432e+00 -1.5559e+00 -5.1280e+00  9.3160e-01 -1.2731e+00  1.1913e+00  3.3117e+00  2.5368e+00  1.8841e+01  1.8975e+00
  1.0700e+01  1.7133e+00  1.8645e+00  2.3487e+00  5.9523e+00  5.1080e+00  1.6662e+00  5.3957e+00  2.2436e+00  9.4348e-01  4.9451e+00  2.1883e+00  2.8154e+00  4.3729e+00  3.4243e+00  2.7727e+00  2.2426e+00  1.1842e+00  6.7538e-01  3.0858e+00  1.5742e+00  1.4368e+00 -1.7183e+00 -5.3072e+00  8.8336e-01 -1.3849e+00  1.1624e+00  3.2480e+00  2.4849e+00  8.9550e+00  1.8149e+00
  1.0800e+01  1.7917e+00  1.9505e+00  2.8738e+00  7.4185e+00  6.1558e+00  2.0456e+00  6.3567e+00  2.9519e+00  1.4969e-01  6.1196e+00  2.2198e+00  2.8552e+00  4.6566e+00  3.8071e+00  3.1458e+00  2.6105e+00  1.4203e+00  8.7336e-01  3.0043e+00  1.5884e+00  1.4664e+00 -4.5764e+00 -8.7252e+00 -7.6284e-01 -3.2665e+00  1.2301e+00  3.4289e+00  2.6146e+00  5.7705e+00  2.2263e+00
  1.0900e+01  1.8198e+00  2.0022e+00  3.9989e+00  7.4820e+00  6.8803e+00  2.4275e+00  6.8101e+00  2.6028e+00 -4.3849e-01  5.3524e+00  2.3218e+00  2.9734e+00  5.1784e+00  4.2515e+00  3.4503e+00  2.7945e+00  1.3461e+00  7.7481e-01  4.5757e+00  1.5971e+00  1.4741e+00 -5.5292e+00 -1.0555e+01 -6.1640e-01 -4.1537e+00  1.1494e+00  3.2715e+00  2.4883e+00  2.8444e+00  2.5397e+00
  1.1000e+01  1.8252e+00  2.0063e+00  3.9952e+00  7.5643e+00  7.0763e+00  2.3734e+00  6.7631e+00  2.5364e+00 -3.9065e-01  5.3028e+00  2.3054e+00  2.9568e+00  5.2969e+00  4.1722e+00  3.4554e+00  2.8165e+00  1.3906e+00  8.4553e-01  4.0221e+00  1.5827e+00  1.4558e+00 -5.7913e+00 -1.0630e+01 -7.6256e-01 -4.1923e+00  1.2142e+00  3.4084e+00  2.5780e+00  2.1720e+00  2.5495e+00
