   0.6000000E+01   0.5289985E+02   0.4102985E+02   0.3905207E+02   0.3855975E+02
   0.6100000E+01   0.5296633E+02   0.4109633E+02   0.3910351E+02   0.3861395E+02
   0.6200000E+01   0.5296745E+02   0.4109745E+02   0.3916353E+02   0.3868465E+02
   0.6300000E+01   0.5291837E+02   0.4104837E+02   0.3924444E+02   0.3880078E+02
   0.6400000E+01   0.5286292E+02   0.4099292E+02   0.3924014E+02   0.3879666E+02
   0.6500000E+01   0.5272674E+02   0.4085674E+02   0.3913176E+02   0.3867330E+02
   0.6600000E+01   0.5254214E+02   0.4067214E+02   0.3901011E+02   0.3857714E+02
   0.6700000E+01   0.5229126E+02   0.4042126E+02   0.3889194E+02   0.3848431E+02
   0.6800000E+01   0.5202396E+02   0.4015396E+02   0.3874586E+02   0.3834547E+02
   0.6900000E+01   0.5174879E+02   0.3987879E+02   0.3861780E+02   0.3822336E+02
   0.7000000E+01   0.5149118E+02   0.3962118E+02   0.3848225E+02   0.3809277E+02
   0.7100000E+01   0.5123219E+02   0.3936219E+02   0.3834574E+02   0.3797160E+02
   0.7200000E+01   0.5086759E+02   0.3899759E+02   0.3821936E+02   0.3784923E+02
   0.7300000E+01   0.5058883E+02   0.3871884E+02   0.3810845E+02   0.3773581E+02
   0.7400000E+01   0.5023416E+02   0.3836416E+02   0.3799532E+02   0.3761876E+02
   0.7500000E+01   0.5010999E+02   0.3823999E+02   0.3789033E+02   0.3752438E+02
   0.7600000E+01   0.4995187E+02   0.3808187E+02   0.3778242E+02   0.3742475E+02
   0.7700000E+01   0.4985473E+02   0.3798473E+02   0.3767587E+02   0.3732275E+02
   0.7800000E+01   0.4965455E+02   0.3778455E+02   0.3758706E+02   0.3724575E+02
   0.7900000E+01   0.4952171E+02   0.3765171E+02   0.3749890E+02   0.3716384E+02
   0.8000000E+01   0.4935622E+02   0.3748622E+02   0.3739088E+02   0.3706908E+02
   0.8100000E+01   0.4915275E+02   0.3728275E+02   0.3727259E+02   0.3696414E+02
   0.8200000E+01   0.4888226E+02   0.3701227E+02   0.3716230E+02   0.3687037E+02
   0.8300000E+01   0.4867491E+02   0.3680491E+02   0.3702273E+02   0.3675097E+02
   0.8400000E+01   0.4854024E+02   0.3667024E+02   0.3686871E+02   0.3662176E+02
   0.8500000E+01   0.4826004E+02   0.3639004E+02   0.3668189E+02   0.3646013E+02
   0.8600000E+01   0.4803081E+02   0.3616081E+02   0.3653789E+02   0.3634001E+02
   0.8700000E+01   0.4768604E+02   0.3581604E+02   0.3633683E+02   0.3617287E+02
   0.8800000E+01   0.4738988E+02   0.3551988E+02   0.3617456E+02   0.3605226E+02
   0.8900000E+01   0.4724914E+02   0.3537914E+02   0.3598691E+02   0.3592462E+02
   0.9000000E+01   0.4693745E+02   0.3506745E+02   0.3576523E+02   0.3580706E+02
   0.9100000E+01   0.4695278E+02   0.3508278E+02   0.3543812E+02   0.3567097E+02
   0.9200000E+01   0.4692658E+02   0.3505658E+02   0.3499017E+02   0.3549682E+02
   0.9300000E+01   0.4669673E+02   0.3482673E+02   0.3452440E+02   0.3528659E+02
   0.9400000E+01   0.4652993E+02   0.3465993E+02   0.3422708E+02   0.3507619E+02
   0.9500000E+01   0.4643100E+02   0.3456100E+02   0.3360336E+02   0.3485808E+02
   0.9600000E+01   0.4619242E+02   0.3432242E+02   0.3321230E+02   0.3469161E+02
   0.9700000E+01   0.4619163E+02   0.3432163E+02   0.3298576E+02   0.3451539E+02
   0.9800000E+01   0.4602537E+02   0.3415537E+02   0.3300794E+02   0.3435717E+02
   0.9900000E+01   0.4582561E+02   0.3395561E+02   0.3217610E+02   0.3422304E+02
   0.1000000E+02   0.4596313E+02   0.3409313E+02   0.3272150E+02   0.3401734E+02
   0.1010000E+02   0.4574849E+02   0.3387849E+02   0.3196861E+02   0.3397651E+02
   0.1020000E+02   0.4573967E+02   0.3386967E+02   0.3271411E+02   0.3356622E+02
   0.1030000E+02   0.4568981E+02   0.3381981E+02   0.3266039E+02   0.3357505E+02
   0.1040000E+02   0.4546953E+02   0.3359953E+02   0.3380370E+02   0.3378972E+02
   0.1050000E+02   0.4542839E+02   0.3355839E+02   0.3409412E+02   0.3391627E+02
   0.1060000E+02   0.4564407E+02   0.3377407E+02   0.3420778E+02   0.3395247E+02
   0.1070000E+02   0.4665874E+02   0.3478874E+02   0.3432736E+02   0.3393636E+02
   0.1080000E+02   0.4709759E+02   0.3522759E+02   0.3386626E+02   0.3344157E+02
   0.1090000E+02   0.4738896E+02   0.3551896E+02   0.3400659E+02   0.3357531E+02
   0.1100000E+02   0.4700758E+02   0.3513758E+02   0.3353324E+02   0.3306474E+02
