    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.0000e+00  1.6316e+00  1.7271e+00  3.6600e-02 -3.4380e-02  2.6832e-01  1.3690e-01  4.3425e-01 -1.0005e+00  2.6053e+00  7.7189e-01  2.0042e+00  2.4900e+00  2.1553e-01  3.1529e-01  2.7934e-01  1.9319e-01  2.2218e-01  8.1895e-02  9.6438e-02  1.5376e+00  1.3668e+00  2.9000e+00  2.8213e+00  2.4819e+00  2.5626e+00  1.1540e+00  2.7247e+00  2.3580e+00  8.1820e-01  9.3733e-01
  7.1000e+00  1.6253e+00  1.7232e+00  2.6118e-02 -2.2951e-01  1.5325e-01  1.4862e-01  2.8048e-01 -6.6786e-01  2.8580e+00  5.4615e-01  2.0025e+00  2.4848e+00  1.4667e-01  1.8868e-01  1.8636e-01  1.1961e-01  1.4222e-01  5.3025e-02  8.2558e-02  1.5376e+00  1.3647e+00  3.2329e+00  3.2054e+00  2.7222e+00  2.8264e+00  1.0118e+00  2.3078e+00  2.1287e+00  6.4659e-01  9.3069e-01
  7.2000e+00  1.6181e+00  1.7183e+00  2.0672e-02 -3.8508e-01  6.7496e-02  1.6978e-01  2.1119e-01 -8.4407e-02  3.1299e+00  4.1952e-01  2.0013e+00  2.4817e+00  1.1039e-01  1.1491e-01  1.3199e-01  8.1477e-02  9.0864e-02  3.5026e-02  7.6407e-02  1.5375e+00  1.3634e+00  3.6036e+00  3.6055e+00  2.9725e+00  3.0929e+00  8.7179e-01  1.9254e+00  1.9202e+00  4.7029e-01  9.2817e-01
  7.3000e+00  1.6062e+00  1.7112e+00  1.9913e-02 -5.2448e-01  1.3142e-02  2.3242e-01  1.8161e-01  8.1225e-02  3.4929e+00  4.2284e-01  2.0004e+00  2.4801e+00  9.0749e-02  9.9580e-02  1.1065e-01  6.9987e-02  7.2537e-02  2.6996e-02  8.0202e-02  1.5375e+00  1.3627e+00  4.2040e+00  4.1707e+00  3.3909e+00  3.5028e+00  7.6008e-01  1.6988e+00  1.8056e+00  4.2675e-01  9.3062e-01
  7.4000e+00  1.5822e+00  1.7004e+00  2.9825e-02 -6.3382e-01  6.0909e-02  3.3138e-01  2.8574e-01  2.4659e-01  4.3248e+00  6.2743e-01  2.0001e+00  2.4825e+00  1.3934e-01  1.7654e-01  1.6868e-01  1.2235e-01  1.2167e-01  4.5757e-02  1.0615e-01  1.5375e+00  1.3638e+00  5.3781e+00  5.2486e+00  4.3331e+00  4.4094e+00  8.6015e-01  2.0112e+00  2.0785e+00  5.1128e-01  9.4609e-01
  7.5000e+00  1.5727e+00  1.6971e+00  3.4758e-02 -6.4840e-01  6.6093e-02  3.1258e-01  3.4270e-01  2.1552e-01  4.7000e+00  6.4041e-01  1.9997e+00  2.4833e+00  1.6535e-01  1.8722e-01  1.8976e-01  1.3223e-01  1.3068e-01  4.9414e-02  1.0535e-01  1.5374e+00  1.3638e+00  5.8087e+00  5.6787e+00  4.7287e+00  4.7934e+00  9.5371e-01  2.1713e+00  2.2283e+00  5.8360e-01  9.5648e-01
  7.6000e+00  1.5652e+00  1.6927e+00  3.8087e-02 -6.8397e-01  3.1865e-02  3.0018e-01  3.7473e-01  1.8885e-01  4.9419e+00  6.3236e-01  1.9993e+00  2.4836e+00  1.8228e-01  1.8879e-01  1.9664e-01  1.3107e-01  1.2843e-01  4.7419e-02  1.0184e-01  1.5373e+00  1.3635e+00  6.1450e+00  6.0132e+00  4.9908e+00  5.0441e+00  9.7370e-01  2.1886e+00  2.2668e+00  6.3409e-01  9.6395e-01
  7.7000e+00  1.5559e+00  1.6866e+00  4.2632e-02 -7.2499e-01 -1.7481e-02  2.9371e-01  4.1908e-01  1.7697e-01  5.2008e+00  6.4344e-01  1.9988e+00  2.4843e+00  2.0720e-01  2.0147e-01  2.0854e-01  1.3362e-01  1.2935e-01  4.5907e-02  1.0002e-01  1.5371e+00  1.3632e+00  6.5524e+00  6.4060e+00  5.2852e+00  5.3200e+00  9.7924e-01  2.1932e+00  2.2897e+00  6.9352e-01  9.7313e-01
  7.8000e+00  1.5458e+00  1.6809e+00  4.8295e-02 -7.6387e-01 -3.9001e-02  2.7191e-01  4.8059e-01  1.5389e-01  5.5232e+00  6.6275e-01  1.9987e+00  2.4864e+00  2.5931e-01  2.2216e-01  2.3533e-01  1.4503e-01  1.4061e-01  5.0254e-02  1.1030e-01  1.5372e+00  1.3639e+00  6.9917e+00  6.8386e+00  5.6398e+00  5.6576e+00  1.0443e+00  2.3331e+00  2.4055e+00  8.0690e-01  9.8383e-01
  7.9000e+00  1.5355e+00  1.6739e+00  7.8131e-02 -7.7308e-01 -3.0199e-02  2.9085e-01  6.3421e-01  2.3683e-01  5.6001e+00  8.9832e-01  2.0031e+00  2.4965e+00  3.9896e-01  4.1007e-01  3.7470e-01  2.7497e-01  2.5747e-01  1.1089e-01  1.9966e-01  1.5385e+00  1.3702e+00  7.4553e+00  7.2030e+00  5.9545e+00  5.8941e+00  1.1682e+00  2.8090e+00  2.6145e+00  8.6035e-01  9.9817e-01
  8.0000e+00  1.5283e+00  1.6690e+00  1.0843e-01 -6.4004e-01  1.9068e-02  2.7647e-01  8.2901e-01  2.7585e-01  5.5911e+00  1.0775e+00  2.0043e+00  2.5019e+00  4.9289e-01  5.2531e-01  4.5837e-01  3.3651e-01  3.1161e-01  1.3014e-01  2.0873e-01  1.5383e+00  1.3707e+00  7.7173e+00  7.3545e+00  6.1379e+00  5.9910e+00  1.1926e+00  2.8916e+00  2.6172e+00  1.1097e+00  1.0213e+00
  8.1000e+00  1.5233e+00  1.6626e+00  1.0859e-01 -6.6251e-01 -8.7839e-02  2.6567e-01  8.6244e-01  2.2438e-01  5.6006e+00  1.0095e+00  2.0011e+00  2.4987e+00  4.7232e-01  4.8634e-01  4.2564e-01  2.8345e-01  2.6320e-01  1.0032e-01  1.7219e-01  1.5375e+00  1.3676e+00  7.8996e+00  7.5221e+00  6.1611e+00  5.9965e+00  1.0953e+00  2.6239e+00  2.4419e+00  1.3081e+00  1.0363e+00
  8.2000e+00  1.5309e+00  1.6676e+00  1.5496e-01 -2.5577e-01  5.2441e-02  2.9830e-01  1.1306e+00  3.9012e-01  5.0710e+00  1.3760e+00  2.0075e+00  2.5107e+00  6.0521e-01  7.3150e-01  5.8694e-01  4.4068e-01  3.8750e-01  1.6118e-01  2.4430e-01  1.5385e+00  1.3727e+00  7.5206e+00  6.9329e+00  5.8456e+00  5.5720e+00  1.1384e+00  2.8605e+00  2.4857e+00  1.5582e+00  1.0604e+00
  8.3000e+00  1.5337e+00  1.6691e+00  1.6954e-01 -1.1271e-01  5.4419e-02  2.9105e-01  1.2185e+00  4.1053e-01  4.9038e+00  1.4483e+00  2.0089e+00  2.5136e+00  6.3776e-01  7.8435e-01  6.2112e-01  4.6802e-01  4.0159e-01  1.6816e-01  2.5638e-01  1.5386e+00  1.3733e+00  7.3679e+00  6.7261e+00  5.7066e+00  5.4038e+00  1.1118e+00  2.8219e+00  2.4332e+00  1.9076e+00  1.0742e+00
  8.4000e+00  1.5252e+00  1.6615e+00  1.6957e-01 -1.8021e-01 -1.0867e-01  2.6540e-01  1.1769e+00  3.9982e-01  5.0465e+00  1.3822e+00  2.0083e+00  2.5117e+00  6.1693e-01  7.5442e-01  5.9004e-01  4.4596e-01  3.7793e-01  1.5626e-01  2.4328e-01  1.5383e+00  1.3721e+00  7.7116e+00  7.0623e+00  5.8940e+00  5.5700e+00  1.0537e+00  2.6938e+00  2.3603e+00  2.0045e+00  1.0778e+00
  8.5000e+00  1.5179e+00  1.6556e+00  1.7614e-01 -3.0279e-01 -2.3315e-01  2.3898e-01  1.1855e+00  3.7711e-01  5.1776e+00  1.3548e+00  2.0088e+00  2.5133e+00  6.4608e-01  7.6228e-01  6.0237e-01  4.5263e-01  3.7821e-01  1.6036e-01  2.6087e-01  1.5384e+00  1.3727e+00  8.0490e+00  7.4168e+00  6.0878e+00  5.7529e+00  1.0459e+00  2.6784e+00  2.3553e+00  2.4749e+00  1.0875e+00
  8.6000e+00  1.5062e+00  1.6451e+00  1.7383e-01 -4.0391e-01 -4.3778e-01  2.1183e-01  1.1165e+00  3.3742e-01  5.4152e+00  1.2382e+00  2.0064e+00  2.5094e+00  6.1631e-01  6.9560e-01  5.4380e-01  4.0251e-01  3.3179e-01  1.3517e-01  2.3417e-01  1.5379e+00  1.3703e+00  8.5134e+00  7.8844e+00  6.3430e+00  5.9932e+00  9.6651e-01  2.4807e+00  2.2515e+00  2.6909e+00  1.0919e+00
  8.7000e+00  1.5032e+00  1.6424e+00  1.8915e-01 -4.6653e-01 -5.0104e-01  2.1058e-01  1.1858e+00  3.6665e-01  5.3558e+00  1.3234e+00  2.0084e+00  2.5135e+00  6.7527e-01  7.5912e-01  5.9524e-01  4.4759e-01  3.6482e-01  1.5431e-01  2.6150e-01  1.5382e+00  1.3718e+00  8.6962e+00  8.0323e+00  6.4038e+00  6.0247e+00  9.7889e-01  2.5346e+00  2.2671e+00  3.2911e+00  1.1046e+00
  8.8000e+00  1.4870e+00  1.6285e+00  2.0015e-01 -5.8008e-01 -7.2990e-01  1.9968e-01  1.1775e+00  3.9127e-01  5.5747e+00  1.3479e+00  2.0071e+00  2.5122e+00  6.8622e-01  7.6301e-01  5.8668e-01  4.5111e-01  3.6927e-01  1.5198e-01  2.4133e-01  1.5378e+00  1.3706e+00  9.3892e+00  8.6595e+00  6.7796e+00  6.3409e+00  9.4658e-01  2.4788e+00  2.2479e+00  3.3663e+00  1.1138e+00
  8.9000e+00  1.4843e+00  1.6244e+00  2.4319e-01 -1.8304e-01 -6.9968e-01  2.2459e-01  1.3503e+00  4.7191e-01  5.3209e+00  1.5434e+00  2.0075e+00  2.5154e+00  7.5989e-01  8.5226e-01  6.3341e-01  4.9644e-01  4.0677e-01  1.6070e-01  2.3429e-01  1.5374e+00  1.3701e+00  9.4019e+00  8.4366e+00  6.6741e+00  6.1174e+00  9.4640e-01  2.4932e+00  2.2240e+00  4.0023e+00  1.1430e+00
  9.0000e+00  1.4882e+00  1.6271e+00  3.1336e-01  3.2755e-01 -5.0425e-01  2.8293e-01  1.6492e+00  6.5151e-01  4.8393e+00  1.9193e+00  2.0121e+00  2.5253e+00  9.0091e-01  1.0552e+00  7.6128e-01  6.2304e-01  5.1008e-01  2.0473e-01  2.6407e-01  1.5378e+00  1.3722e+00  9.1769e+00  7.9364e+00  6.4235e+00  5.7176e+00  9.9643e-01  2.6433e+00  2.2724e+00  4.6438e+00  1.1836e+00
  9.1000e+00  1.5339e+00  1.6639e+00  4.5564e-01  2.0982e+00  4.4013e-01  4.3358e-01  2.3343e+00  9.9170e-01  3.4844e+00  2.6350e+00  2.0196e+00  2.5406e+00  1.0882e+00  1.3921e+00  9.6324e-01  8.0885e-01  6.5087e-01  2.5734e-01  2.8493e-01  1.5379e+00  1.3742e+00  6.9249e+00  5.0202e+00  4.8821e+00  3.9174e+00  1.0377e+00  2.7673e+00  2.2562e+00  6.7299e+00  1.2814e+00
  9.2000e+00  1.5100e+00  1.6431e+00  4.0444e-01  1.2729e+00 -7.8073e-02  3.4832e-01  1.9693e+00  7.5693e-01  4.1693e+00  2.1450e+00  2.0143e+00  2.5329e+00  1.0328e+00  1.1945e+00  8.4019e-01  6.8609e-01  5.4716e-01  2.1623e-01  3.0337e-01  1.5378e+00  1.3726e+00  7.9410e+00  6.4880e+00  5.5301e+00  4.7648e+00  9.8896e-01  2.6162e+00  2.2087e+00  6.1568e+00  1.2465e+00
  9.3000e+00  1.5315e+00  1.6610e+00  4.2108e-01  1.6549e+00  2.3242e-01  3.5190e-01  1.9718e+00  6.9233e-01  3.9957e+00  2.0234e+00  2.0130e+00  2.5318e+00  1.0438e+00  1.1470e+00  7.9602e-01  6.3065e-01  4.9090e-01  1.8478e-01  3.0933e-01  1.5372e+00  1.3702e+00  6.8409e+00  5.4523e+00  4.9638e+00  4.2493e+00  9.2867e-01  2.4407e+00  2.0795e+00  7.4438e+00  1.2512e+00
  9.4000e+00  1.5683e+00  1.6923e+00  4.8133e-01  2.4311e+00  8.3219e-01  4.0895e-01  2.1850e+00  7.7286e-01  3.3957e+00  2.1986e+00  2.0165e+00  2.5380e+00  1.1201e+00  1.2454e+00  8.5123e-01  6.7457e-01  5.1310e-01  1.9053e-01  3.3301e-01  1.5371e+00  1.3701e+00  5.0628e+00  3.5280e+00  3.9860e+00  3.2194e+00  9.1850e-01  2.4185e+00  2.0148e+00  9.3049e+00  1.2757e+00
  9.5000e+00  1.5968e+00  1.7159e+00  5.3755e-01  3.1022e+00  1.2867e+00  4.6021e-01  2.3681e+00  8.4557e-01  2.8803e+00  2.3500e+00  2.0197e+00  2.5434e+00  1.1832e+00  1.3288e+00  8.9737e-01  7.1328e-01  5.3086e-01  1.9438e-01  3.5568e-01  1.5369e+00  1.3699e+00  3.6215e+00  1.9150e+00  3.1566e+00  2.3213e+00  9.0707e-01  2.3951e+00  1.9570e+00  1.0946e+01  1.3023e+00
  9.6000e+00  1.6153e+00  1.7312e+00  5.7695e-01  3.4184e+00  1.5390e+00  4.8705e-01  2.4456e+00  8.6880e-01  2.5699e+00  2.3955e+00  2.0224e+00  2.5477e+00  1.2359e+00  1.3728e+00  9.2497e-01  7.3436e-01  5.3444e-01  1.9537e-01  3.9001e-01  1.5369e+00  1.3699e+00  2.6992e+00  9.3303e-01  2.6323e+00  1.7713e+00  8.9683e-01  2.3744e+00  1.9178e+00  1.2241e+01  1.3137e+00
  9.7000e+00  1.6155e+00  1.7314e+00  5.5097e-01  2.6641e+00  1.3200e+00  4.2528e-01  2.1250e+00  6.7488e-01  2.7866e+00  1.9903e+00  2.0224e+00  2.5470e+00  1.2388e+00  1.2435e+00  8.5208e-01  6.5066e-01  4.4456e-01  1.5857e-01  4.8186e-01  1.5367e+00  1.3683e+00  2.8406e+00  1.4903e+00  2.8083e+00  2.1270e+00  8.4812e-01  2.2415e+00  1.8312e+00  1.2297e+01  1.2616e+00
  9.8000e+00  1.6509e+00  1.7596e+00  6.9587e-01  4.3757e+00  2.0896e+00  5.6467e-01  2.6994e+00  9.6329e-01  1.8560e+00  2.5739e+00  2.0290e+00  2.5585e+00  1.3667e+00  1.4999e+00  1.0008e+00  7.9617e-01  5.5396e-01  1.9839e-01  4.7610e-01  1.5368e+00  1.3696e+00  7.6006e-01 -1.3493e+00  1.4569e+00  4.3881e-01  8.8534e-01  2.3632e+00  1.8550e+00  1.5695e+01  1.3677e+00
  9.9000e+00  1.6605e+00  1.7678e+00  7.3961e-01  4.6256e+00  2.2452e+00  5.9179e-01  2.7888e+00  1.0062e+00  1.6640e+00  2.6504e+00  2.0319e+00  2.5632e+00  1.4214e+00  1.5554e+00  1.0399e+00  8.3081e-01  5.7265e-01  2.0820e-01  5.0729e-01  1.5370e+00  1.3703e+00  2.6376e-01 -1.9594e+00  1.1577e+00  8.4537e-02  8.9268e-01  2.3905e+00  1.8635e+00  1.6916e+01  1.3855e+00
  1.0000e+01  1.6564e+00  1.7635e+00  7.3072e-01  3.8085e+00  1.9625e+00  5.2071e-01  2.4361e+00  7.5796e-01  1.8603e+00  2.1546e+00  2.0341e+00  2.5657e+00  1.4574e+00  1.4198e+00  9.6637e-01  7.3347e-01  4.5611e-01  1.5392e-01  6.8481e-01  1.5366e+00  1.3676e+00  5.9246e-01 -1.2298e+00  1.4121e+00  5.0519e-01  8.4015e-01  2.2519e+00  1.7654e+00  1.6883e+01  1.3251e+00
  1.0100e+01  1.6657e+00  1.7735e+00  8.1762e-01  5.2182e+00  2.5163e+00  6.4624e-01  3.0138e+00  1.1081e+00  1.4629e+00  2.8411e+00  2.0368e+00  2.5714e+00  1.5149e+00  1.6711e+00  1.1188e+00  9.0225e-01  6.2003e-01  2.2895e-01  5.5000e-01  1.5372e+00  1.3714e+00 -7.3586e-02 -2.7144e+00  9.4996e-01 -3.4558e-01  9.2508e-01  2.4747e+00  1.9180e+00  1.9214e+01  1.4350e+00
  1.0200e+01  1.6436e+00  1.7585e+00  9.0907e-01  4.4536e+00  2.2704e+00  5.9643e-01  2.6930e+00  8.9537e-01  1.8235e+00  2.3108e+00  2.0506e+00  2.5902e+00  1.7212e+00  1.6524e+00  1.1272e+00  8.7882e-01  5.2278e-01  1.8105e-01  9.5572e-01  1.5373e+00  1.3693e+00  1.1497e+00 -1.4757e+00  1.8742e+00  4.3731e-01  9.0641e-01  2.4363e+00  1.9056e+00  1.6573e+01  1.3675e+00
  1.0300e+01  1.6522e+00  1.7664e+00  9.4344e-01  4.9626e+00  2.5044e+00  6.5559e-01  2.8759e+00  1.0432e+00  1.5766e+00  2.5634e+00  2.0539e+00  2.5941e+00  1.7297e+00  1.7583e+00  1.1891e+00  9.5120e-01  5.8627e-01  2.1129e-01  9.3135e-01  1.5377e+00  1.3711e+00  6.9025e-01 -2.2559e+00  1.5895e+00  2.1730e-03  9.3408e-01  2.5249e+00  1.9594e+00  1.2388e+01  1.3841e+00
  1.0400e+01  1.6693e+00  1.7790e+00  1.1047e+00  5.5619e+00  2.7834e+00  7.1202e-01  2.9683e+00  1.0373e+00  1.2020e+00  2.5014e+00  2.0621e+00  2.6084e+00  1.9295e+00  1.8451e+00  1.2442e+00  9.8344e-01  5.6779e-01  1.9828e-01  1.1155e+00  1.5377e+00  1.3705e+00 -3.8505e-01 -3.6788e+00  9.1546e-01 -8.7614e-01  9.1015e-01  2.4851e+00  1.9089e+00  1.3733e+01  1.4369e+00
  1.0500e+01  1.6710e+00  1.7793e+00  1.0925e+00  5.4815e+00  2.7365e+00  6.9796e-01  2.8904e+00  9.9400e-01  1.1970e+00  2.4226e+00  2.0607e+00  2.6064e+00  1.9251e+00  1.8076e+00  1.2182e+00  9.5773e-01  5.4819e-01  1.8940e-01  1.1129e+00  1.5376e+00  1.3700e+00 -4.7761e-01 -3.7058e+00  8.5082e-01 -8.9722e-01  9.0077e-01  2.4588e+00  1.8862e+00  1.4165e+01  1.4229e+00
  1.0600e+01  1.6932e+00  1.7989e+00  1.1591e+00  7.1137e+00  3.3406e+00  8.2464e-01  3.5307e+00  1.3660e+00  7.2997e-01  3.1795e+00  2.0579e+00  2.6037e+00  1.8733e+00  2.0112e+00  1.3314e+00  1.0989e+00  7.0836e-01  2.6658e-01  8.3892e-01  1.5382e+00  1.3740e+00 -1.8531e+00 -5.8528e+00 -9.1587e-02 -2.1546e+00  9.4974e-01  2.5824e+00  1.9674e+00  1.6506e+01  1.5896e+00
  1.0700e+01  1.7046e+00  1.8146e+00  1.5682e+00  7.2013e+00  3.6533e+00  8.9509e-01  3.5609e+00  1.2219e+00  4.6284e-01  2.7261e+00  2.0935e+00  2.6549e+00  2.3936e+00  2.2308e+00  1.5059e+00  1.2039e+00  6.3320e-01  2.2561e-01  1.5942e+00  1.5390e+00  1.3727e+00 -2.4029e+00 -6.7894e+00 -1.6681e-01 -2.7025e+00  9.0822e-01  2.5153e+00  1.9106e+00  1.7123e+01  1.6401e+00
  1.0800e+01  1.7019e+00  1.8088e+00  1.4686e+00  7.4556e+00  3.6176e+00  8.7456e-01  3.5702e+00  1.2121e+00  4.7638e-01  2.9016e+00  2.0802e+00  2.6376e+00  2.2640e+00  2.1797e+00  1.4544e+00  1.1745e+00  6.5811e-01  2.3682e-01  1.3652e+00  1.5388e+00  1.3731e+00 -2.4762e+00 -6.9277e+00 -3.0768e-01 -2.7917e+00  9.2197e-01  2.5423e+00  1.9298e+00  1.7208e+01  1.6459e+00
  1.0900e+01  1.7070e+00  1.8139e+00  1.2814e+00  8.0560e+00  3.7495e+00  9.1214e-01  3.8971e+00  1.5065e+00  4.6790e-01  3.4824e+00  2.0652e+00  2.6123e+00  1.9014e+00  2.1625e+00  1.4225e+00  1.1885e+00  7.6697e-01  2.8915e-01  9.2232e-01  1.5386e+00  1.3751e+00 -2.6566e+00 -7.2019e+00 -5.6449e-01 -2.9108e+00  9.7207e-01  2.6491e+00  2.0128e+00  2.3137e+01  1.7406e+00
  1.1000e+01  1.7203e+00  1.8471e+00  2.3150e+00  7.0360e+00  4.1651e+00  1.0442e+00  3.6563e+00  9.0237e-01  1.0931e-01  1.6550e+00  2.1768e+00  2.7610e+00  3.1955e+00  2.5881e+00  1.7942e+00  1.3736e+00  4.7678e-01  1.4146e-01  3.0803e+00  1.5382e+00  1.3673e+00 -2.5900e+00 -7.7277e+00  2.7105e-01 -3.1634e+00  8.2665e-01  2.3595e+00  1.7914e+00  3.0209e+01  1.7408e+00
