    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.8000e+00  1.5429e+00  1.6836e+00  2.1103e-01 -1.0304e+00  8.5011e-01  3.3211e-01  1.2980e+00  2.3461e-01  5.4683e+00  1.9275e+00  2.0285e+00  2.5514e+00  9.9659e-01  8.6511e-01  1.2272e+00  8.9948e-01  5.5752e-01  4.9214e-01  1.0099e+00  1.5538e+00  1.4011e+00  7.2810e+00  6.9830e+00  5.7940e+00  5.8095e+00  1.4228e+00  3.5707e+00  3.2330e+00  1.9338e+00  9.9532e-01
  7.9000e+00  1.5349e+00  1.6791e+00  2.2007e-01 -1.0178e+00  8.3607e-01  2.9477e-01  1.3858e+00  2.1981e-01  5.7182e+00  1.9993e+00  2.0260e+00  2.5517e+00  1.0851e+00  8.9172e-01  1.2436e+00  9.1664e-01  5.6677e-01  4.8275e-01  9.3723e-01  1.5558e+00  1.4040e+00  7.6220e+00  7.3282e+00  6.0532e+00  6.0532e+00  1.3372e+00  3.4458e+00  3.2259e+00  2.4636e+00  1.0084e+00
  8.0000e+00  1.5254e+00  1.6732e+00  2.0766e-01 -1.0589e+00  7.7780e-01  2.4119e-01  1.3798e+00  1.8370e-01  6.0685e+00  1.8988e+00  2.0202e+00  2.5459e+00  1.0904e+00  8.3732e-01  1.1705e+00  8.5651e-01  5.2582e-01  4.2928e-01  8.1541e-01  1.5577e+00  1.4056e+00  7.9965e+00  7.7553e+00  6.3450e+00  6.3561e+00  1.1979e+00  3.1922e+00  3.1629e+00  3.1263e+00  1.0183e+00
  8.1000e+00  1.5177e+00  1.6699e+00  2.3356e-01 -1.0045e+00  8.6508e-01  2.2903e-01  1.5720e+00  2.3330e-01  6.2673e+00  2.1293e+00  2.0230e+00  2.5555e+00  1.2909e+00  9.5690e-01  1.2985e+00  9.5163e-01  5.9023e-01  4.7389e-01  8.8792e-01  1.5602e+00  1.4112e+00  8.3470e+00  8.0458e+00  6.6244e+00  6.5874e+00  1.2508e+00  3.3319e+00  3.2323e+00  4.0249e+00  1.0357e+00
  8.2000e+00  1.5035e+00  1.6603e+00  2.1690e-01 -1.0843e+00  8.2594e-01  1.8170e-01  1.5927e+00  1.6731e-01  6.7202e+00  2.0180e+00  2.0165e+00  2.5490e+00  1.3078e+00  9.0502e-01  1.2256e+00  8.7718e-01  5.5735e-01  4.2736e-01  7.5459e-01  1.5586e+00  1.4073e+00  8.9410e+00  8.6809e+00  7.0532e+00  7.0186e+00  1.1961e+00  3.2046e+00  3.1941e+00  4.9834e+00  1.0525e+00
  8.3000e+00  1.4963e+00  1.6568e+00  2.6734e-01 -1.0044e+00  9.5320e-01  2.1348e-01  1.8744e+00  3.0459e-01  6.8099e+00  2.3537e+00  2.0193e+00  2.5601e+00  1.5548e+00  1.0740e+00  1.3905e+00  9.8315e-01  6.4645e-01  4.8622e-01  8.2616e-01  1.5588e+00  1.4098e+00  9.2912e+00  8.9537e+00  7.2847e+00  7.1831e+00  1.2259e+00  3.2933e+00  3.1967e+00  5.9511e+00  1.0827e+00
  8.4000e+00  1.4825e+00  1.6456e+00  2.9030e-01 -1.0997e+00  8.9252e-01  2.2203e-01  2.0418e+00  2.6463e-01  7.0505e+00  2.3619e+00  2.0137e+00  2.5580e+00  1.6286e+00  1.1147e+00  1.4107e+00  9.4975e-01  6.6362e-01  4.8110e-01  7.6983e-01  1.5543e+00  1.4031e+00  9.8976e+00  9.5921e+00  7.6068e+00  7.4887e+00  1.2067e+00  3.2310e+00  3.1507e+00  7.1401e+00  1.1182e+00
  8.5000e+00  1.4690e+00  1.6324e+00  2.9182e-01 -1.1782e+00  6.7635e-01  2.4698e-01  2.2543e+00  1.6621e-01  7.2304e+00  2.3316e+00  2.0044e+00  2.5537e+00  1.6599e+00  1.1660e+00  1.4239e+00  8.9427e-01  6.8676e-01  4.5720e-01  6.8710e-01  1.5526e+00  1.4000e+00  1.0497e+01  1.0266e+01  7.8187e+00  7.7212e+00  1.2439e+00  3.2736e+00  3.1566e+00  9.0666e+00  1.1677e+00
  8.6000e+00  1.4811e+00  1.6416e+00  3.6531e-01 -6.9650e-01  7.4059e-01  4.0848e-01  2.8317e+00  4.5041e-01  6.7588e+00  3.0526e+00  2.0084e+00  2.5778e+00  2.0805e+00  1.5369e+00  1.7365e+00  1.0994e+00  8.5835e-01  5.0761e-01  8.7287e-01  1.5736e+00  1.4348e+00  1.0019e+01  9.7036e+00  7.3071e+00  7.2020e+00  1.3032e+00  3.5277e+00  3.2516e+00  1.1205e+01  1.2427e+00
  8.7000e+00  1.5148e+00  1.6707e+00  4.5588e-01  8.4511e-02  1.1117e+00  6.1014e-01  3.4470e+00  8.4552e-01  6.0987e+00  3.8865e+00  2.0211e+00  2.6102e+00  2.5477e+00  1.9102e+00  2.0309e+00  1.3302e+00  1.0169e+00  5.4929e-01  1.0838e+00  1.6000e+00  1.4760e+00  8.5686e+00  8.1637e+00  6.3215e+00  6.2571e+00  1.4017e+00  3.8322e+00  3.3755e+00  1.3021e+01  1.3062e+00
  8.8000e+00  1.5595e+00  1.7090e+00  5.0025e-01  1.0340e+00  1.6533e+00  7.5913e-01  3.9159e+00  9.4117e-01  5.4561e+00  4.2701e+00  2.0267e+00  2.6173e+00  2.7118e+00  2.0181e+00  2.0335e+00  1.3623e+00  1.0519e+00  5.8336e-01  9.7885e-01  1.5911e+00  1.4628e+00  6.5340e+00  6.2066e+00  5.1090e+00  5.2185e+00  1.4376e+00  3.8973e+00  3.3303e+00  1.5934e+01  1.3644e+00
  8.9000e+00  1.6071e+00  1.7522e+00  7.6152e-01  2.2776e+00  2.5088e+00  1.0376e+00  4.6700e+00  1.7701e+00  4.4721e+00  5.5383e+00  2.0555e+00  2.6692e+00  3.4541e+00  2.4952e+00  2.4243e+00  1.7255e+00  1.2220e+00  6.8096e-01  1.3211e+00  1.6173e+00  1.5035e+00  4.2449e+00  3.4764e+00  3.7176e+00  3.6814e+00  1.4645e+00  4.0541e+00  3.3822e+00  1.8211e+01  1.4581e+00
  9.0000e+00  1.6297e+00  1.7700e+00  8.8016e-01  3.1064e+00  2.8950e+00  1.1510e+00  4.9966e+00  1.9635e+00  4.0076e+00  5.9415e+00  2.0633e+00  2.6841e+00  3.7350e+00  2.6238e+00  2.4670e+00  1.7825e+00  1.2406e+00  6.9462e-01  1.3899e+00  1.6234e+00  1.5129e+00  2.8099e+00  1.8164e+00  2.8067e+00  2.7721e+00  1.4378e+00  4.0266e+00  3.3431e+00  2.1691e+01  1.5272e+00
  9.1000e+00  1.6612e+00  1.7969e+00  1.0213e+00  4.2501e+00  3.4534e+00  1.2629e+00  5.3375e+00  2.0606e+00  3.3407e+00  6.2179e+00  2.0706e+00  2.6864e+00  3.8529e+00  2.6885e+00  2.4818e+00  1.8568e+00  1.2549e+00  8.0222e-01  1.2985e+00  1.5941e+00  1.4710e+00  1.1038e+00 -1.8452e-01  1.7231e+00  1.6667e+00  1.4187e+00  3.9537e+00  3.1922e+00  2.5364e+01  1.6399e+00
  9.2000e+00  1.6716e+00  1.8041e+00  1.0397e+00  4.8936e+00  3.7083e+00  1.2539e+00  5.3734e+00  1.7258e+00  3.0114e+00  5.9451e+00  2.0706e+00  2.6712e+00  3.6725e+00  2.5700e+00  2.3331e+00  1.7912e+00  1.2015e+00  8.9252e-01  1.1232e+00  1.5519e+00  1.4091e+00  4.2580e-01 -1.0805e+00  1.2747e+00  1.2022e+00  1.4330e+00  3.8777e+00  2.9364e+00  2.7142e+01  1.6910e+00
  9.3000e+00  1.6869e+00  1.8216e+00  1.3460e+00  5.4427e+00  4.1765e+00  1.4415e+00  5.7707e+00  2.1734e+00  2.6008e+00  6.6283e+00  2.0953e+00  2.7170e+00  4.2294e+00  2.9207e+00  2.6883e+00  2.0682e+00  1.3188e+00  9.6271e-01  1.5750e+00  1.5745e+00  1.4460e+00 -4.8421e-01 -2.4831e+00  7.6956e-01  4.1262e-01  1.3852e+00  3.8489e+00  3.0088e+00  2.8096e+01  1.7821e+00
  9.4000e+00  1.7054e+00  1.8425e+00  1.6338e+00  5.9466e+00  4.6352e+00  1.6065e+00  6.1066e+00  2.4253e+00  2.1896e+00  7.0445e+00  2.1177e+00  2.7511e+00  4.5958e+00  3.1671e+00  2.9460e+00  2.2824e+00  1.4034e+00  1.0521e+00  1.8770e+00  1.5761e+00  1.4510e+00 -1.3558e+00 -3.7397e+00  2.9005e-01 -2.9950e-01  1.3793e+00  3.8399e+00  2.9744e+00  2.8519e+01  1.8849e+00
  9.5000e+00  1.7243e+00  1.8622e+00  1.8364e+00  6.4301e+00  5.0193e+00  1.7315e+00  6.3399e+00  2.6123e+00  1.8988e+00  7.2906e+00  2.1302e+00  2.7710e+00  4.8442e+00  3.3145e+00  3.0802e+00  2.3980e+00  1.4454e+00  1.0867e+00  2.0252e+00  1.5770e+00  1.4527e+00 -2.3518e+00 -4.9156e+00 -2.3033e-01 -9.4085e-01  1.3780e+00  3.8408e+00  2.9470e+00  3.0119e+01  1.9901e+00
  9.6000e+00  1.7471e+00  1.8875e+00  2.1346e+00  6.9072e+00  5.4845e+00  1.8962e+00  6.6401e+00  2.8454e+00  1.5539e+00  7.6232e+00  2.1488e+00  2.8007e+00  5.1742e+00  3.5181e+00  3.2873e+00  2.5684e+00  1.5096e+00  1.1389e+00  2.2633e+00  1.5802e+00  1.4585e+00 -3.4461e+00 -6.2385e+00 -7.7726e-01 -1.6629e+00  1.3871e+00  3.8653e+00  2.9395e+00  3.1210e+01  2.1247e+00
  9.7000e+00  1.7657e+00  1.9085e+00  2.3816e+00  7.2370e+00  5.8410e+00  2.0168e+00  6.8332e+00  3.0056e+00  1.3088e+00  7.8107e+00  2.1611e+00  2.8203e+00  5.4121e+00  3.6525e+00  3.4266e+00  2.6843e+00  1.5476e+00  1.1714e+00  2.4162e+00  1.5789e+00  1.4570e+00 -4.3148e+00 -7.1973e+00 -1.1807e+00 -2.1894e+00  1.3758e+00  3.8437e+00  2.9047e+00  3.1689e+01  2.2437e+00
  9.8000e+00  1.7692e+00  1.9119e+00  2.4404e+00  7.4226e+00  5.9717e+00  2.0430e+00  6.8035e+00  2.9818e+00  1.2408e+00  7.6661e+00  2.1612e+00  2.8202e+00  5.4723e+00  3.6522e+00  3.3896e+00  2.6598e+00  1.5187e+00  1.1437e+00  2.4388e+00  1.5720e+00  1.4447e+00 -4.7123e+00 -7.5815e+00 -1.3210e+00 -2.4119e+00  1.3381e+00  3.7590e+00  2.8174e+00  3.2291e+01  2.3009e+00
  9.9000e+00  1.7829e+00  1.9295e+00  2.7293e+00  7.5855e+00  6.2518e+00  2.1878e+00  7.0458e+00  3.1655e+00  1.0431e+00  7.9699e+00  2.1795e+00  2.8512e+00  5.7612e+00  3.8394e+00  3.5803e+00  2.7991e+00  1.5784e+00  1.1716e+00  2.7245e+00  1.5832e+00  1.4628e+00 -5.3280e+00 -8.3610e+00 -1.5762e+00 -2.8323e+00  1.3391e+00  3.7762e+00  2.8556e+00  3.2149e+01  2.4070e+00
  1.0000e+01  1.8030e+00  1.9548e+00  3.0551e+00  7.7399e+00  6.5858e+00  2.3398e+00  7.2413e+00  3.2520e+00  8.1467e-01  8.1069e+00  2.1979e+00  2.8785e+00  6.0007e+00  3.9891e+00  3.7481e+00  2.9260e+00  1.6196e+00  1.1977e+00  2.9482e+00  1.5853e+00  1.4665e+00 -6.0862e+00 -9.1629e+00 -1.8654e+00 -3.2655e+00  1.3148e+00  3.7309e+00  2.8263e+00  3.1573e+01  2.5402e+00
  1.0100e+01  1.7957e+00  1.9490e+00  2.9900e+00  7.4471e+00  6.4918e+00  2.3319e+00  7.2148e+00  3.2752e+00  9.0286e-01  8.0999e+00  2.1990e+00  2.8806e+00  5.9401e+00  3.9990e+00  3.7686e+00  2.9243e+00  1.6320e+00  1.1816e+00  3.0231e+00  1.5907e+00  1.4744e+00 -5.5952e+00 -8.5940e+00 -1.5768e+00 -2.9658e+00  1.3287e+00  3.7633e+00  2.8661e+00  2.9464e+01  2.4852e+00
  1.0200e+01  1.7405e+00  1.8941e+00  2.6412e+00  6.2181e+00  5.8690e+00  2.1396e+00  6.4336e+00  2.7013e+00  1.3358e+00  6.9927e+00  2.1928e+00  2.8642e+00  5.6779e+00  3.7803e+00  3.4661e+00  2.6625e+00  1.4587e+00  1.0010e+00  3.1882e+00  1.5847e+00  1.4583e+00 -3.1844e+00 -6.2141e+00 -2.7799e-02 -1.7060e+00  1.1696e+00  3.4084e+00  2.5961e+00  8.3703e+00  1.9822e+00
  1.0300e+01  1.8197e+00  1.9822e+00  3.7721e+00  7.5692e+00  7.0150e+00  2.6794e+00  7.4588e+00  3.1943e+00  4.4786e-01  8.0593e+00  2.2451e+00  2.9497e+00  6.5498e+00  4.2971e+00  4.0138e+00  3.0980e+00  1.6479e+00  1.1554e+00  3.6652e+00  1.6011e+00  1.4887e+00 -6.8103e+00 -1.0192e+01 -1.8884e+00 -3.8577e+00  1.2122e+00  3.5281e+00  2.7048e+00  6.4765e+00  2.6082e+00
  1.0400e+01  1.7990e+00  1.9608e+00  3.6835e+00  7.3778e+00  6.8238e+00  2.6817e+00  7.2176e+00  2.9846e+00  5.5956e-01  7.5391e+00  2.2474e+00  2.9498e+00  6.4738e+00  4.2645e+00  3.8629e+00  2.9596e+00  1.5525e+00  1.0184e+00  3.9032e+00  1.6009e+00  1.4823e+00 -6.3281e+00 -9.7538e+00 -1.4745e+00 -3.6513e+00  1.1057e+00  3.2965e+00  2.5218e+00  5.3910e+00  2.5213e+00
  1.0500e+01  1.8481e+00  2.0263e+00  4.5892e+00  7.5363e+00  7.3687e+00  3.0220e+00  7.9022e+00  3.2197e+00  8.4613e-02  8.4161e+00  2.2966e+00  3.0161e+00  6.8458e+00  4.6053e+00  4.3295e+00  3.3250e+00  1.7354e+00  1.2122e+00  4.2251e+00  1.6191e+00  1.5181e+00 -7.3420e+00 -1.1298e+01 -1.9806e+00 -4.4011e+00  1.2241e+00  3.5549e+00  2.7475e+00  2.6411e+00  2.7769e+00
  1.0600e+01  1.8168e+00  2.0115e+00  5.2772e+00  6.9959e+00  7.0624e+00  3.4480e+00  7.8313e+00  3.0093e+00 -2.6468e-02  7.7061e+00  2.3693e+00  3.1007e+00  6.8657e+00  4.9257e+00  4.3323e+00  3.2364e+00  1.6206e+00  9.3003e-01  5.6271e+00  1.6541e+00  1.5585e+00 -6.4636e+00 -1.1327e+01 -9.5000e-01 -4.4547e+00  1.0198e+00  3.1139e+00  2.4464e+00  8.8534e-01  2.7024e+00
  1.0700e+01  1.8169e+00  2.0218e+00  5.6702e+00  6.7928e+00  7.1186e+00  3.6090e+00  7.9558e+00  2.6811e+00 -2.5173e-01  7.4882e+00  2.4082e+00  3.1436e+00  6.8950e+00  5.0996e+00  4.4461e+00  3.2861e+00  1.6215e+00  9.0408e-01  6.2184e+00  1.6630e+00  1.5710e+00 -6.3158e+00 -1.1612e+01 -7.1508e-01 -4.6096e+00  1.0103e+00  3.0989e+00  2.4421e+00  8.0718e-01  2.6573e+00
  1.0800e+01  1.8269e+00  2.0465e+00  6.2530e+00  7.0161e+00  7.4735e+00  3.8138e+00  8.2515e+00  2.2473e+00 -5.1785e-01  7.3393e+00  2.4459e+00  3.1841e+00  7.0065e+00  5.2750e+00  4.5910e+00  3.3699e+00  1.6376e+00  9.3007e-01  6.7041e+00  1.6597e+00  1.5673e+00 -6.6545e+00 -1.2427e+01 -6.3878e-01 -4.9375e+00  1.0226e+00  3.1311e+00  2.4578e+00  1.3920e+00  2.9563e+00
  1.0900e+01  1.8690e+00  2.0772e+00  5.9562e+00  7.3725e+00  7.8968e+00  3.5114e+00  8.4045e+00  2.4848e+00 -4.9670e-01  8.1329e+00  2.3923e+00  3.1261e+00  7.1957e+00  5.0412e+00  4.6858e+00  3.5367e+00  1.7792e+00  1.2246e+00  5.4173e+00  1.6328e+00  1.5397e+00 -7.5389e+00 -1.2699e+01 -1.6264e+00 -5.0434e+00  1.2225e+00  3.5607e+00  2.7620e+00  1.3977e+00  3.0078e+00
  1.1000e+01  1.8242e+00  2.0202e+00  5.3482e+00  6.4302e+00  6.9780e+00  3.4948e+00  7.9634e+00  2.3762e+00 -3.6042e-01  7.8227e+00  2.3978e+00  3.1259e+00  6.7871e+00  5.0203e+00  4.5183e+00  3.3791e+00  1.7019e+00  1.0574e+00  5.7653e+00  1.6575e+00  1.5696e+00 -5.7141e+00 -1.1118e+01 -7.8849e-01 -4.4221e+00  1.1411e+00  3.3698e+00  2.6392e+00  2.8987e-01  2.2850e+00
