    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.0000e+00  1.6403e+00  1.7276e+00  1.9953e-01 -1.7147e-01  6.9524e-01  3.8909e-01  1.1601e+00  3.9199e-01  1.6649e+00  2.5645e+00  2.0634e+00  2.6015e+00  1.4592e+00  1.4398e+00  1.6224e+00  1.3474e+00  8.8562e-01  7.0630e-01  1.9336e+00  1.5870e+00  1.4733e+00  2.5553e+00  2.0570e+00  1.9802e+00  1.8818e+00  1.8713e+00  4.7705e+00  3.7492e+00  5.0947e-01  9.1864e-01
  7.1000e+00  1.6164e+00  1.7196e+00  2.2509e-01 -3.5952e-01  7.6833e-01  4.8943e-01  1.2558e+00  8.7972e-01  2.5793e+00  2.6875e+00  2.0642e+00  2.6007e+00  1.4502e+00  1.4552e+00  1.6312e+00  1.3574e+00  8.8250e-01  7.2467e-01  1.8869e+00  1.5752e+00  1.4540e+00  3.7779e+00  3.2387e+00  2.9716e+00  2.8967e+00  1.8149e+00  4.6407e+00  3.6749e+00  5.5097e-01  9.3209e-01
  7.2000e+00  1.5963e+00  1.7124e+00  1.7531e-01 -5.5251e-01  6.6973e-01  4.6785e-01  9.9302e-01  7.7901e-01  3.5890e+00  2.1424e+00  2.0405e+00  2.5586e+00  1.0205e+00  1.0435e+00  1.2073e+00  9.8549e-01  6.5941e-01  5.3645e-01  1.2794e+00  1.5585e+00  1.4177e+00  4.7838e+00  4.4156e+00  3.8361e+00  3.8682e+00  1.6138e+00  4.0975e+00  3.3837e+00  6.9436e-01  9.4482e-01
  7.3000e+00  1.5892e+00  1.7114e+00  1.5349e-01 -5.6875e-01  6.8257e-01  4.1929e-01  9.4403e-01  5.6245e-01  4.0485e+00  1.8312e+00  2.0302e+00  2.5412e+00  8.4118e-01  8.4550e-01  1.0216e+00  8.1108e-01  5.4698e-01  4.4439e-01  9.7092e-01  1.5508e+00  1.4002e+00  5.1489e+00  4.8731e+00  4.2080e+00  4.2775e+00  1.5091e+00  3.7488e+00  3.1926e+00  9.1989e-01  9.5623e-01
  7.4000e+00  1.5782e+00  1.7051e+00  1.2941e-01 -6.7859e-01  6.4543e-01  4.1302e-01  8.8813e-01  4.2783e-01  4.5160e+00  1.6025e+00  2.0216e+00  2.5285e+00  7.1860e-01  7.0567e-01  8.7421e-01  6.5854e-01  4.6218e-01  3.6106e-01  7.6240e-01  1.5470e+00  1.3905e+00  5.6715e+00  5.4601e+00  4.6188e+00  4.7142e+00  1.4038e+00  3.4523e+00  3.0491e+00  9.7499e-01  9.6628e-01
  7.5000e+00  1.5687e+00  1.7000e+00  1.1389e-01 -7.5465e-01  6.2177e-01  3.7887e-01  8.6935e-01  3.1003e-01  4.9186e+00  1.4096e+00  2.0154e+00  2.5199e+00  6.4664e-01  6.0214e-01  7.7463e-01  5.5470e-01  4.0162e-01  3.0371e-01  6.0969e-01  1.5441e+00  1.3831e+00  6.1011e+00  5.9478e+00  4.9810e+00  5.0896e+00  1.3515e+00  3.2557e+00  2.9770e+00  1.1032e+00  9.7529e-01
  7.6000e+00  1.5593e+00  1.6952e+00  1.3281e-01 -7.6339e-01  6.6902e-01  3.9019e-01  1.0467e+00  3.4007e-01  5.1824e+00  1.5591e+00  2.0153e+00  2.5239e+00  7.3335e-01  6.9682e-01  8.5425e-01  6.0342e-01  4.5381e-01  3.2656e-01  5.9726e-01  1.5434e+00  1.3829e+00  6.5439e+00  6.3766e+00  5.3252e+00  5.4030e+00  1.3892e+00  3.3593e+00  3.0443e+00  1.1894e+00  9.9425e-01
  7.7000e+00  1.5486e+00  1.6872e+00  1.1574e-01 -8.3697e-01  5.6277e-01  3.6615e-01  1.0676e+00  2.3730e-01  5.5028e+00  1.4523e+00  2.0093e+00  2.5166e+00  6.6073e-01  6.3921e-01  7.7815e-01  5.2008e-01  4.1742e-01  2.7656e-01  4.6658e-01  1.5423e+00  1.3791e+00  7.0022e+00  6.8791e+00  5.6374e+00  5.7267e+00  1.3482e+00  3.2353e+00  3.0029e+00  1.3203e+00  1.0084e+00
  7.8000e+00  1.5484e+00  1.6872e+00  1.5028e-01 -6.3531e-01  5.9160e-01  4.0662e-01  1.3745e+00  4.4483e-01  5.3475e+00  1.9115e+00  2.0145e+00  2.5298e+00  8.5646e-01  8.6669e-01  9.6427e-01  6.8920e-01  5.4058e-01  3.4356e-01  5.6138e-01  1.5489e+00  1.3931e+00  7.0173e+00  6.8012e+00  5.5903e+00  5.6380e+00  1.4095e+00  3.5260e+00  3.1514e+00  1.4508e+00  1.0334e+00
  7.9000e+00  1.5453e+00  1.6830e+00  1.2812e-01 -5.5622e-01  4.5723e-01  3.7032e-01  1.3531e+00  3.8405e-01  5.4121e+00  1.7699e+00  2.0090e+00  2.5181e+00  7.0512e-01  7.5150e-01  8.0378e-01  5.6966e-01  4.7006e-01  2.8609e-01  3.6098e-01  1.5420e+00  1.3789e+00  7.0652e+00  6.8661e+00  5.5783e+00  5.6604e+00  1.3509e+00  3.3248e+00  3.0046e+00  1.5826e+00  1.0411e+00
  8.0000e+00  1.5436e+00  1.6820e+00  1.7737e-01 -3.0830e-01  5.3059e-01  3.8694e-01  1.5472e+00  6.3586e-01  5.2157e+00  2.2072e+00  2.0201e+00  2.5368e+00  9.3799e-01  9.7124e-01  9.8790e-01  7.7487e-01  5.8640e-01  3.6692e-01  5.6754e-01  1.5559e+00  1.4044e+00  7.0822e+00  6.6588e+00  5.5766e+00  5.5253e+00  1.4311e+00  3.6710e+00  3.1966e+00  1.6183e+00  1.0502e+00
  8.1000e+00  1.5367e+00  1.6783e+00  2.1854e-01 -1.8011e-01  5.9940e-01  3.9813e-01  1.7663e+00  8.4372e-01  5.2388e+00  2.5883e+00  2.0301e+00  2.5566e+00  1.1897e+00  1.1840e+00  1.1903e+00  9.6152e-01  6.9764e-01  4.3397e-01  7.9374e-01  1.5713e+00  1.4317e+00  7.3635e+00  6.7929e+00  5.7814e+00  5.6138e+00  1.4896e+00  3.8919e+00  3.3277e+00  1.8789e+00  1.0670e+00
  8.2000e+00  1.5193e+00  1.6657e+00  1.9082e-01 -6.3424e-01  3.1016e-01  3.0711e-01  1.5061e+00  6.6767e-01  5.8108e+00  2.1619e+00  2.0261e+00  2.5475e+00  1.0784e+00  1.0157e+00  1.0675e+00  8.5631e-01  6.1146e-01  3.8570e-01  7.3932e-01  1.5695e+00  1.4267e+00  8.1857e+00  7.7754e+00  6.3798e+00  6.2304e+00  1.3995e+00  3.6618e+00  3.2394e+00  2.1687e+00  1.0527e+00
  8.3000e+00  1.5155e+00  1.6640e+00  2.1034e-01 -3.2720e-01  4.1454e-01  3.1709e-01  1.7543e+00  7.5857e-01  5.8149e+00  2.4160e+00  2.0248e+00  2.5481e+00  1.1637e+00  1.0969e+00  1.0962e+00  8.8517e-01  6.4695e-01  4.0418e-01  6.3220e-01  1.5621e+00  1.4145e+00  8.3022e+00  7.7922e+00  6.4493e+00  6.2510e+00  1.3865e+00  3.6119e+00  3.1785e+00  2.8702e+00  1.0862e+00
  8.4000e+00  1.5044e+00  1.6564e+00  2.4593e-01 -3.5657e-01  3.9559e-01  3.2497e-01  1.9003e+00  8.2086e-01  5.9983e+00  2.5797e+00  2.0297e+00  2.5611e+00  1.3631e+00  1.2127e+00  1.2160e+00  9.7036e-01  6.9748e-01  4.2525e-01  7.8787e-01  1.5728e+00  1.4329e+00  8.7815e+00  8.2003e+00  6.7559e+00  6.4893e+00  1.4044e+00  3.6903e+00  3.2216e+00  3.5771e+00  1.1067e+00
  8.5000e+00  1.4764e+00  1.6332e+00  2.0511e-01 -9.5512e-01 -2.1920e-02  2.1353e-01  1.5828e+00  4.6934e-01  6.8440e+00  1.9369e+00  2.0174e+00  2.5417e+00  1.1704e+00  9.2642e-01  9.7920e-01  7.3541e-01  5.4523e-01  3.2568e-01  6.2033e-01  1.5638e+00  1.4150e+00  9.9616e+00  9.5988e+00  7.5266e+00  7.3318e+00  1.3175e+00  3.4122e+00  3.1387e+00  4.3829e+00  1.1012e+00
  8.6000e+00  1.4788e+00  1.6356e+00  3.5616e-01 -4.7967e-01  3.0946e-01  3.7713e-01  2.2885e+00  9.3653e-01  6.1766e+00  2.9327e+00  2.0432e+00  2.5941e+00  1.8057e+00  1.4924e+00  1.4992e+00  1.1602e+00  8.1792e-01  4.7820e-01  1.1699e+00  1.5960e+00  1.4720e+00  9.8594e+00  9.0752e+00  7.3006e+00  6.8543e+00  1.4781e+00  3.8840e+00  3.2928e+00  5.7593e+00  1.1659e+00
  8.7000e+00  1.4682e+00  1.6248e+00  3.7916e-01 -6.1708e-01  8.6467e-02  3.7614e-01  2.3585e+00  7.0649e-01  6.2144e+00  2.7472e+00  2.0396e+00  2.5911e+00  1.7972e+00  1.4808e+00  1.4910e+00  1.1147e+00  7.9673e-01  4.9380e-01  1.1576e+00  1.5805e+00  1.4483e+00  1.0303e+01  9.5640e+00  7.4211e+00  6.9903e+00  1.4664e+00  3.7914e+00  3.2192e+00  7.3402e+00  1.1961e+00
  8.8000e+00  1.5028e+00  1.6561e+00  5.7291e-01  3.4506e-01  7.9911e-01  6.0663e-01  3.1843e+00  1.0267e+00  5.0039e+00  3.7014e+00  2.0710e+00  2.6435e+00  2.3559e+00  2.0429e+00  1.9825e+00  1.5375e+00  1.0339e+00  6.9916e-01  1.6258e+00  1.5825e+00  1.4593e+00  8.8635e+00  7.6617e+00  6.4046e+00  5.7811e+00  1.5605e+00  4.0438e+00  3.2683e+00  9.0975e+00  1.2701e+00
  8.9000e+00  1.5306e+00  1.6839e+00  7.1791e-01  7.4650e-01  1.3286e+00  7.5646e-01  3.6672e+00  1.0992e+00  4.4198e+00  4.1421e+00  2.0962e+00  2.6827e+00  2.7215e+00  2.3634e+00  2.2837e+00  1.7848e+00  1.1552e+00  8.1443e-01  1.9829e+00  1.5857e+00  1.4695e+00  7.7689e+00  6.4108e+00  5.8085e+00  5.1097e+00  1.6043e+00  4.1587e+00  3.2958e+00  1.0922e+01  1.3002e+00
  9.0000e+00  1.5648e+00  1.7099e+00  6.2302e-01  1.4352e+00  1.5258e+00  7.3332e-01  3.5618e+00  1.0165e+00  4.3240e+00  3.9072e+00  2.0665e+00  2.6378e+00  2.3812e+00  2.0771e+00  1.9124e+00  1.4712e+00  1.0009e+00  6.5134e-01  1.4027e+00  1.5721e+00  1.4406e+00  6.0327e+00  5.0938e+00  4.8038e+00  4.4277e+00  1.4705e+00  3.8103e+00  3.0552e+00  1.3470e+01  1.3289e+00
  9.1000e+00  1.5895e+00  1.7254e+00  4.8451e-01  1.9732e+00  1.5308e+00  6.5088e-01  3.2870e+00  7.9623e-01  4.2975e+00  3.4378e+00  2.0265e+00  2.5751e+00  1.8944e+00  1.6223e+00  1.3530e+00  1.0077e+00  7.5290e-01  4.2575e-01  5.6044e-01  1.5442e+00  1.3861e+00  4.6445e+00  4.1097e+00  3.9453e+00  3.8979e+00  1.2207e+00  3.1266e+00  2.5685e+00  1.5759e+01  1.3443e+00
  9.2000e+00  1.6324e+00  1.7671e+00  7.8546e-01  3.0304e+00  2.4909e+00  9.1827e-01  4.1064e+00  1.4258e+00  3.2133e+00  4.5412e+00  2.0690e+00  2.6416e+00  2.6021e+00  2.2228e+00  1.9246e+00  1.5256e+00  1.0224e+00  6.3000e-01  1.1662e+00  1.5680e+00  1.4308e+00  2.7268e+00  1.5683e+00  2.7950e+00  2.4621e+00  1.3788e+00  3.6263e+00  2.8412e+00  1.7896e+01  1.4285e+00
  9.3000e+00  1.6530e+00  1.7859e+00  9.6272e-01  3.7213e+00  2.9512e+00  1.0448e+00  4.4634e+00  1.6709e+00  2.7168e+00  4.9487e+00  2.0863e+00  2.6696e+00  2.9324e+00  2.4454e+00  2.1105e+00  1.6946e+00  1.1001e+00  6.7931e-01  1.3896e+00  1.5788e+00  1.4490e+00  1.6257e+00  5.3866e-02  2.1139e+00  1.6112e+00  1.4024e+00  3.7228e+00  2.8845e+00  2.0041e+01  1.4832e+00
  9.4000e+00  1.6768e+00  1.8074e+00  1.1219e+00  4.6993e+00  3.4714e+00  1.1642e+00  4.7913e+00  1.9235e+00  2.2370e+00  5.2970e+00  2.0935e+00  2.6818e+00  3.1370e+00  2.6013e+00  2.2056e+00  1.7932e+00  1.1499e+00  7.0948e-01  1.4196e+00  1.5782e+00  1.4481e+00  2.5901e-01 -1.7074e+00  1.2851e+00  6.2361e-01  1.3885e+00  3.7050e+00  2.8441e+00  2.2468e+01  1.5803e+00
  9.5000e+00  1.6928e+00  1.8227e+00  1.2843e+00  5.3991e+00  3.8595e+00  1.2599e+00  5.0320e+00  2.0849e+00  1.8930e+00  5.5233e+00  2.1015e+00  2.6949e+00  3.3358e+00  2.7379e+00  2.3020e+00  1.8847e+00  1.1893e+00  7.4231e-01  1.4977e+00  1.5763e+00  1.4457e+00 -6.8704e-01 -3.0121e+00  7.2632e-01 -1.0522e-01  1.3738e+00  3.6843e+00  2.8132e+00  2.4335e+01  1.6626e+00
  9.6000e+00  1.7089e+00  1.8386e+00  1.4418e+00  6.0640e+00  4.2479e+00  1.3526e+00  5.2538e+00  2.2282e+00  1.5889e+00  5.7132e+00  2.1084e+00  2.7061e+00  3.5071e+00  2.8624e+00  2.3884e+00  1.9660e+00  1.2237e+00  7.7244e-01  1.5652e+00  1.5727e+00  1.4407e+00 -1.6329e+00 -4.2682e+00  2.0022e-01 -7.9523e-01  1.3575e+00  3.6525e+00  2.7757e+00  2.6204e+01  1.7559e+00
  9.7000e+00  1.7221e+00  1.8517e+00  1.5903e+00  6.6258e+00  4.5751e+00  1.4362e+00  5.4407e+00  2.3720e+00  1.3440e+00  5.8848e+00  2.1150e+00  2.7177e+00  3.6821e+00  2.9760e+00  2.4662e+00  2.0364e+00  1.2519e+00  7.8885e-01  1.6538e+00  1.5730e+00  1.4411e+00 -2.4646e+00 -5.3798e+00 -2.5345e-01 -1.4065e+00  1.3417e+00  3.6287e+00  2.7545e+00  2.8117e+01  1.8476e+00
  9.8000e+00  1.7260e+00  1.8557e+00  1.6579e+00  6.8504e+00  4.6972e+00  1.4645e+00  5.4798e+00  2.3571e+00  1.2473e+00  5.8470e+00  2.1172e+00  2.7206e+00  3.7344e+00  3.0017e+00  2.4713e+00  2.0401e+00  1.2445e+00  7.8600e-01  1.6844e+00  1.5691e+00  1.4345e+00 -2.7653e+00 -5.8079e+00 -4.0407e-01 -1.6468e+00  1.3182e+00  3.5683e+00  2.6985e+00  2.9057e+01  1.8874e+00
  9.9000e+00  1.7087e+00  1.8347e+00  1.5591e+00  6.6839e+00  4.4056e+00  1.3655e+00  5.1856e+00  2.0915e+00  1.4293e+00  5.4182e+00  2.1058e+00  2.7046e+00  3.6132e+00  2.8376e+00  2.2696e+00  1.8508e+00  1.1287e+00  6.7993e-01  1.6758e+00  1.5654e+00  1.4250e+00 -2.3496e+00 -5.3618e+00 -1.7884e-01 -1.4085e+00  1.2656e+00  3.4426e+00  2.6102e+00  2.9596e+01  1.8220e+00
  1.0000e+01  1.7421e+00  1.8752e+00  1.9376e+00  7.3982e+00  5.1516e+00  1.6069e+00  5.7504e+00  2.5438e+00  9.4431e-01  6.0339e+00  2.1347e+00  2.7477e+00  4.0302e+00  3.2091e+00  2.6354e+00  2.1760e+00  1.2912e+00  8.1186e-01  1.9591e+00  1.5716e+00  1.4386e+00 -3.6625e+00 -7.0614e+00 -8.1439e-01 -2.3405e+00  1.2970e+00  3.5383e+00  2.6761e+00  3.0650e+01  2.0351e+00
  1.0100e+01  1.7254e+00  1.8542e+00  1.8245e+00  7.3355e+00  4.9014e+00  1.5113e+00  5.4695e+00  2.2704e+00  1.0794e+00  5.5831e+00  2.1228e+00  2.7301e+00  3.8902e+00  3.0497e+00  2.4282e+00  1.9836e+00  1.1735e+00  7.0609e-01  1.9474e+00  1.5650e+00  1.4240e+00 -3.3483e+00 -6.7501e+00 -6.5294e-01 -2.1874e+00  1.2391e+00  3.3905e+00  2.5577e+00  3.1884e+01  1.9778e+00
  1.0200e+01  1.7582e+00  1.8961e+00  2.2154e+00  7.7653e+00  5.5493e+00  1.7474e+00  6.0100e+00  2.7081e+00  6.8942e-01  6.1813e+00  2.1563e+00  2.7770e+00  4.2619e+00  3.4030e+00  2.7987e+00  2.3078e+00  1.3356e+00  8.3534e-01  2.2627e+00  1.5758e+00  1.4453e+00 -4.4018e+00 -8.0809e+00 -1.1161e+00 -2.8843e+00  1.2831e+00  3.5264e+00  2.6711e+00  3.2316e+01  2.1800e+00
  1.0300e+01  1.7731e+00  1.9150e+00  2.3813e+00  7.9803e+00  5.8246e+00  1.8423e+00  6.2030e+00  2.8502e+00  5.3307e-01  6.3688e+00  2.1656e+00  2.7917e+00  4.4270e+00  3.5149e+00  2.9168e+00  2.4129e+00  1.3865e+00  8.7874e-01  2.3006e+00  1.5774e+00  1.4493e+00 -4.9138e+00 -8.6806e+00 -1.3401e+00 -3.2149e+00  1.2752e+00  3.5186e+00  2.6741e+00  3.3199e+01  2.2914e+00
  1.0400e+01  1.7744e+00  1.9230e+00  2.6508e+00  7.9329e+00  6.0023e+00  1.9575e+00  6.2910e+00  2.7587e+00  3.6072e-01  6.0106e+00  2.2013e+00  2.8290e+00  4.4396e+00  3.6721e+00  2.9869e+00  2.4306e+00  1.3275e+00  7.9281e-01  3.0546e+00  1.5805e+00  1.4494e+00 -5.0616e+00 -9.0631e+00 -1.2035e+00 -3.3811e+00  1.2248e+00  3.4185e+00  2.5948e+00  3.3617e+01  2.3812e+00
  1.0500e+01  1.7768e+00  1.9313e+00  2.9289e+00  7.8440e+00  6.1792e+00  2.0541e+00  6.3724e+00  2.6984e+00  2.5141e-01  5.8059e+00  2.2258e+00  2.8611e+00  4.6380e+00  3.7898e+00  3.0834e+00  2.4881e+00  1.3157e+00  7.6667e-01  3.4391e+00  1.5849e+00  1.4549e+00 -5.1531e+00 -9.3471e+00 -1.0938e+00 -3.5086e+00  1.1976e+00  3.3695e+00  2.5628e+00  3.5734e+01  2.4364e+00
  1.0600e+01  1.7312e+00  1.8935e+00  2.6789e+00  6.0550e+00  5.5324e+00  1.9002e+00  5.9613e+00  2.3803e+00  8.3833e-01  5.2972e+00  2.2261e+00  2.8612e+00  4.5582e+00  3.6898e+00  3.0705e+00  2.4420e+00  1.2828e+00  7.4551e-01  3.5453e+00  1.5847e+00  1.4548e+00 -2.1411e+00 -5.8434e+00  6.9072e-01 -1.6247e+00  1.1978e+00  3.3598e+00  2.5805e+00  2.1289e+01  2.0312e+00
  1.0700e+01  1.7265e+00  1.8879e+00  2.6979e+00  5.7984e+00  5.4901e+00  1.8722e+00  5.7471e+00  2.3914e+00  8.3284e-01  5.1631e+00  2.2253e+00  2.8650e+00  4.7246e+00  3.6763e+00  3.0526e+00  2.4443e+00  1.2609e+00  7.3016e-01  3.5633e+00  1.5825e+00  1.4503e+00 -1.9731e+00 -5.6710e+00  9.1376e-01 -1.5107e+00  1.1557e+00  3.2722e+00  2.5158e+00  7.2304e+00  1.8715e+00
  1.0800e+01  1.8043e+00  1.9674e+00  3.1919e+00  7.4805e+00  6.4708e+00  2.1906e+00  6.6023e+00  3.0502e+00  1.1646e-01  6.4071e+00  2.2332e+00  2.8851e+00  5.1275e+00  3.9582e+00  3.3413e+00  2.7440e+00  1.4728e+00  9.1936e-01  3.1917e+00  1.5939e+00  1.4753e+00 -5.2667e+00 -9.3145e+00 -1.0255e+00 -3.5418e+00  1.2309e+00  3.4576e+00  2.6501e+00  5.9180e+00  2.3485e+00
  1.0900e+01  1.8299e+00  2.0190e+00  4.3483e+00  7.4756e+00  7.0651e+00  2.6403e+00  7.1086e+00  2.7866e+00 -4.7281e-01  5.7841e+00  2.3441e+00  3.0087e+00  5.4793e+00  4.4422e+00  3.6405e+00  2.9188e+00  1.4024e+00  8.0197e-01  4.9569e+00  1.6108e+00  1.4945e+00 -5.8908e+00 -1.0979e+01 -7.1198e-01 -4.3144e+00  1.1273e+00  3.2498e+00  2.4901e+00  4.2942e+00  2.7043e+00
  1.1000e+01  1.8318e+00  2.0211e+00  4.3110e+00  7.2171e+00  7.2033e+00  2.6449e+00  7.1336e+00  2.5408e+00 -5.7042e-01  5.6602e+00  2.3500e+00  3.0098e+00  5.4904e+00  4.4420e+00  3.7134e+00  2.9883e+00  1.4407e+00  8.7468e-01  4.7720e+00  1.5998e+00  1.4813e+00 -5.5478e+00 -1.0776e+01 -5.1490e-01 -4.2074e+00  1.1950e+00  3.4005e+00  2.5912e+00  1.2741e+00  2.4786e+00
