   0.6000000E+01   0.5289118E+02   0.4102118E+02   0.3902267E+02   0.3850926E+02
   0.6100000E+01   0.5294889E+02   0.4107889E+02   0.3906022E+02   0.3854912E+02
   0.6200000E+01   0.5298086E+02   0.4111086E+02   0.3907562E+02   0.3856631E+02
   0.6300000E+01   0.5301516E+02   0.4114516E+02   0.3910810E+02   0.3860882E+02
   0.6400000E+01   0.5298059E+02   0.4111059E+02   0.3913418E+02   0.3866300E+02
   0.6500000E+01   0.5282959E+02   0.4095959E+02   0.3904573E+02   0.3859349E+02
   0.6600000E+01   0.5267710E+02   0.4080710E+02   0.3896772E+02   0.3850882E+02
   0.6700000E+01   0.5255328E+02   0.4068328E+02   0.3888249E+02   0.3841956E+02
   0.6800000E+01   0.5238561E+02   0.4051561E+02   0.3878168E+02   0.3831704E+02
   0.6900000E+01   0.5216262E+02   0.4029262E+02   0.3868059E+02   0.3821054E+02
   0.7000000E+01   0.5189012E+02   0.4002012E+02   0.3856966E+02   0.3809785E+02
   0.7100000E+01   0.5152710E+02   0.3965710E+02   0.3844851E+02   0.3797952E+02
   0.7200000E+01   0.5115060E+02   0.3928060E+02   0.3831346E+02   0.3785175E+02
   0.7300000E+01   0.5072943E+02   0.3885943E+02   0.3821198E+02   0.3776093E+02
   0.7400000E+01   0.5016661E+02   0.3829661E+02   0.3809542E+02   0.3765313E+02
   0.7500000E+01   0.4986852E+02   0.3799852E+02   0.3798722E+02   0.3754987E+02
   0.7600000E+01   0.4954519E+02   0.3767519E+02   0.3788522E+02   0.3745186E+02
   0.7700000E+01   0.4930241E+02   0.3743241E+02   0.3780196E+02   0.3737210E+02
   0.7800000E+01   0.4907274E+02   0.3720274E+02   0.3770796E+02   0.3729154E+02
   0.7900000E+01   0.4886214E+02   0.3699214E+02   0.3764305E+02   0.3724458E+02
   0.8000000E+01   0.4865378E+02   0.3678378E+02   0.3751766E+02   0.3712965E+02
   0.8100000E+01   0.4849050E+02   0.3662050E+02   0.3743155E+02   0.3705861E+02
   0.8200000E+01   0.4814071E+02   0.3627071E+02   0.3732073E+02   0.3696709E+02
   0.8300000E+01   0.4805233E+02   0.3618233E+02   0.3719511E+02   0.3685709E+02
   0.8400000E+01   0.4796025E+02   0.3609025E+02   0.3708480E+02   0.3676532E+02
   0.8500000E+01   0.4764730E+02   0.3577730E+02   0.3697666E+02   0.3668365E+02
   0.8600000E+01   0.4741494E+02   0.3554494E+02   0.3682728E+02   0.3655433E+02
   0.8700000E+01   0.4717865E+02   0.3530865E+02   0.3666541E+02   0.3641295E+02
   0.8800000E+01   0.4694397E+02   0.3507397E+02   0.3656896E+02   0.3633762E+02
   0.8900000E+01   0.4678871E+02   0.3491871E+02   0.3643395E+02   0.3623149E+02
   0.9000000E+01   0.4664121E+02   0.3477121E+02   0.3635381E+02   0.3615855E+02
   0.9100000E+01   0.4672165E+02   0.3485165E+02   0.3614166E+02   0.3596293E+02
   0.9200000E+01   0.4660988E+02   0.3473988E+02   0.3597456E+02   0.3583390E+02
   0.9300000E+01   0.4639704E+02   0.3452704E+02   0.3577406E+02   0.3570247E+02
   0.9400000E+01   0.4632782E+02   0.3445782E+02   0.3556055E+02   0.3555556E+02
   0.9500000E+01   0.4626896E+02   0.3439896E+02   0.3530371E+02   0.3540403E+02
   0.9600000E+01   0.4633019E+02   0.3446019E+02   0.3507229E+02   0.3528191E+02
   0.9700000E+01   0.4586870E+02   0.3399870E+02   0.3481892E+02   0.3516881E+02
   0.9800000E+01   0.4626753E+02   0.3439753E+02   0.3463186E+02   0.3497946E+02
   0.9900000E+01   0.4616787E+02   0.3429787E+02   0.3466210E+02   0.3493338E+02
   0.1000000E+02   0.4535053E+02   0.3348053E+02   0.3463929E+02   0.3482436E+02
   0.1010000E+02   0.4636758E+02   0.3449758E+02   0.3468048E+02   0.3472510E+02
   0.1020000E+02   0.4548700E+02   0.3361700E+02   0.3448183E+02   0.3440802E+02
   0.1030000E+02   0.4457703E+02   0.3270703E+02   0.3443373E+02   0.3430697E+02
   0.1040000E+02   0.4495380E+02   0.3308380E+02   0.3458642E+02   0.3436310E+02
   0.1050000E+02   0.4539838E+02   0.3352838E+02   0.3440507E+02   0.3433595E+02
   0.1060000E+02   0.4622811E+02   0.3435811E+02   0.3409119E+02   0.3388606E+02
   0.1070000E+02   0.4742153E+02   0.3555153E+02   0.3428615E+02   0.3393956E+02
   0.1080000E+02   0.4760833E+02   0.3573833E+02   0.3414865E+02   0.3394324E+02
   0.1090000E+02   0.4598435E+02   0.3411435E+02   0.3282982E+02   0.3318679E+02
   0.1100000E+02   0.4327580E+02   0.3140580E+02   0.3181943E+02   0.3251080E+02
