    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.6000e+00  1.5642e+00  1.6980e+00  1.3247e-01 -5.8456e-01  5.8986e-01  4.1730e-01  1.0435e+00  4.9391e-01  4.9341e+00  1.6655e+00  2.0146e+00  2.5200e+00  7.1691e-01  7.3905e-01  7.8877e-01  6.0365e-01  4.7188e-01  3.0866e-01  4.6067e-01  1.5409e+00  1.3788e+00  6.3491e+00  6.1065e+00  5.1629e+00  5.1876e+00  1.3310e+00  3.2747e+00  2.9229e+00  9.8108e-01  9.9487e-01
  7.7000e+00  1.5515e+00  1.6888e+00  1.1358e-01 -7.4959e-01  4.6769e-01  3.7748e-01  9.8107e-01  3.2519e-01  5.3416e+00  1.4351e+00  2.0092e+00  2.5126e+00  6.3270e-01  6.2809e-01  6.9099e-01  4.9497e-01  4.0409e-01  2.5305e-01  3.7550e-01  1.5403e+00  1.3754e+00  6.8880e+00  6.7115e+00  5.5540e+00  5.5901e+00  1.2829e+00  3.1027e+00  2.8681e+00  1.1006e+00  1.0022e+00
  7.8000e+00  1.5482e+00  1.6865e+00  1.3018e-01 -5.9773e-01  4.7979e-01  4.0011e-01  1.2100e+00  4.4472e-01  5.2982e+00  1.7219e+00  2.0104e+00  2.5175e+00  7.1293e-01  7.6687e-01  7.7971e-01  5.7324e-01  4.7407e-01  2.8186e-01  3.6091e-01  1.5404e+00  1.3766e+00  7.0340e+00  6.7920e+00  5.6156e+00  5.6114e+00  1.3005e+00  3.2047e+00  2.8895e+00  1.2045e+00  1.0261e+00
  7.9000e+00  1.5454e+00  1.6837e+00  1.3073e-01 -5.5292e-01  4.2999e-01  3.9766e-01  1.3423e+00  4.8386e-01  5.3174e+00  1.8305e+00  2.0145e+00  2.5272e+00  7.9224e-01  8.5445e-01  8.6533e-01  6.3665e-01  5.1717e-01  2.9524e-01  5.2815e-01  1.5527e+00  1.3994e+00  7.1086e+00  6.8633e+00  5.6314e+00  5.6365e+00  1.4002e+00  3.5048e+00  3.0675e+00  1.3954e+00  1.0417e+00
  8.0000e+00  1.5451e+00  1.6825e+00  1.5623e-01 -3.9902e-01  4.0752e-01  4.0428e-01  1.4461e+00  5.6824e-01  5.1376e+00  2.0307e+00  2.0212e+00  2.5365e+00  8.8049e-01  9.6391e-01  9.3858e-01  7.3572e-01  5.7202e-01  3.3512e-01  6.2972e-01  1.5585e+00  1.4106e+00  7.0690e+00  6.7022e+00  5.5616e+00  5.5043e+00  1.4256e+00  3.6290e+00  3.1030e+00  1.4167e+00  1.0480e+00
  8.1000e+00  1.5427e+00  1.6808e+00  1.8449e-01 -1.4764e-01  4.6092e-01  4.0495e-01  1.6479e+00  6.9367e-01  5.0571e+00  2.2506e+00  2.0252e+00  2.5438e+00  9.7085e-01  1.0678e+00  1.0055e+00  8.0601e-01  6.1684e-01  3.5870e-01  6.6514e-01  1.5610e+00  1.4154e+00  7.0909e+00  6.5911e+00  5.5569e+00  5.4383e+00  1.4407e+00  3.6913e+00  3.1113e+00  1.6658e+00  1.0694e+00
  8.2000e+00  1.5286e+00  1.6690e+00  1.6845e-01 -2.9387e-01  2.3571e-01  3.3782e-01  1.4626e+00  6.0225e-01  5.3995e+00  1.9752e+00  2.0192e+00  2.5313e+00  8.3772e-01  9.1576e-01  8.5247e-01  6.9190e-01  5.3341e-01  3.0985e-01  5.0773e-01  1.5545e+00  1.4015e+00  7.6533e+00  7.1723e+00  5.9318e+00  5.7891e+00  1.3389e+00  3.4346e+00  2.9875e+00  1.6993e+00  1.0632e+00
  8.3000e+00  1.5232e+00  1.6656e+00  1.9879e-01 -6.6943e-02  3.0574e-01  3.4033e-01  1.6561e+00  7.0652e-01  5.3888e+00  2.2152e+00  2.0244e+00  2.5416e+00  9.7063e-01  1.0425e+00  9.5241e-01  7.8683e-01  5.9607e-01  3.4624e-01  6.0053e-01  1.5598e+00  1.4118e+00  7.8041e+00  7.1820e+00  6.0331e+00  5.8103e+00  1.3895e+00  3.5850e+00  3.0623e+00  2.1138e+00  1.0850e+00
  8.4000e+00  1.5142e+00  1.6601e+00  2.4169e-01 -3.0958e-02  3.2538e-01  3.5383e-01  1.8383e+00  8.2793e-01  5.4684e+00  2.4546e+00  2.0329e+00  2.5582e+00  1.1858e+00  1.2080e+00  1.1096e+00  9.2405e-01  6.7859e-01  3.9954e-01  7.8775e-01  1.5690e+00  1.4293e+00  8.2063e+00  7.4839e+00  6.3011e+00  5.9858e+00  1.4215e+00  3.6982e+00  3.1166e+00  2.5943e+00  1.1051e+00
  8.5000e+00  1.4968e+00  1.6460e+00  2.1768e-01 -2.5835e-01  6.8259e-02  2.8472e-01  1.6861e+00  6.3975e-01  5.9786e+00  2.1103e+00  2.0214e+00  2.5401e+00  1.0468e+00  1.0102e+00  9.2179e-01  7.4750e-01  5.6628e-01  3.2563e-01  5.4753e-01  1.5566e+00  1.4051e+00  8.9255e+00  8.3235e+00  6.7645e+00  6.4863e+00  1.3068e+00  3.3642e+00  2.9516e+00  3.2795e+00  1.1126e+00
  8.6000e+00  1.4823e+00  1.6349e+00  2.7351e-01 -4.0754e-01 -4.8415e-04  3.0215e-01  1.8441e+00  6.9666e-01  6.1036e+00  2.2776e+00  2.0317e+00  2.5605e+00  1.2984e+00  1.1768e+00  1.1038e+00  8.9160e-01  6.5004e-01  3.8694e-01  8.1828e-01  1.5673e+00  1.4257e+00  9.5724e+00  8.8780e+00  7.1362e+00  6.7632e+00  1.3746e+00  3.5570e+00  3.0500e+00  4.1059e+00  1.1330e+00
  8.7000e+00  1.4817e+00  1.6347e+00  4.1421e-01 -1.1458e-01  2.2646e-01  4.0987e-01  2.3330e+00  8.5986e-01  5.5531e+00  2.7856e+00  2.0520e+00  2.5958e+00  1.7068e+00  1.5579e+00  1.4518e+00  1.1838e+00  8.2134e-01  5.3565e-01  1.1584e+00  1.5668e+00  1.4308e+00  9.6187e+00  8.5832e+00  7.0217e+00  6.4432e+00  1.4501e+00  3.7581e+00  3.0992e+00  5.4852e+00  1.1839e+00
  8.8000e+00  1.4891e+00  1.6430e+00  6.0185e-01  2.0481e-01  5.4809e-01  5.5180e-01  2.8733e+00  1.0069e+00  4.8145e+00  3.2797e+00  2.0785e+00  2.6365e+00  2.1334e+00  1.9776e+00  1.8327e+00  1.5107e+00  9.9703e-01  7.0779e-01  1.4946e+00  1.5605e+00  1.4274e+00  9.4344e+00  7.9841e+00  6.7603e+00  5.9394e+00  1.5086e+00  3.9149e+00  3.1363e+00  6.7598e+00  1.2362e+00
  8.9000e+00  1.4928e+00  1.6453e+00  5.8352e-01  1.8997e-01  4.0606e-01  5.2691e-01  2.7955e+00  8.7354e-01  4.9356e+00  3.0824e+00  2.0647e+00  2.6196e+00  2.0317e+00  1.8592e+00  1.7110e+00  1.3782e+00  9.2749e-01  6.4260e-01  1.2995e+00  1.5547e+00  1.4151e+00  9.2827e+00  8.0434e+00  6.6165e+00  5.9257e+00  1.4451e+00  3.7399e+00  3.0402e+00  8.2260e+00  1.2512e+00
  9.0000e+00  1.5435e+00  1.6914e+00  7.5951e-01  1.4173e+00  1.3492e+00  7.1972e-01  3.4353e+00  1.1740e+00  3.9154e+00  3.7467e+00  2.0832e+00  2.6488e+00  2.3554e+00  2.2023e+00  1.9585e+00  1.6053e+00  1.0510e+00  7.2480e-01  1.4423e+00  1.5567e+00  1.4210e+00  7.0333e+00  5.4588e+00  5.2797e+00  4.4809e+00  1.4609e+00  3.8018e+00  3.0076e+00  1.0392e+01  1.3208e+00
  9.1000e+00  1.5737e+00  1.7162e+00  7.3013e-01  1.8922e+00  1.6616e+00  7.3898e-01  3.4733e+00  1.1265e+00  3.7053e+00  3.7176e+00  2.0760e+00  2.6381e+00  2.2646e+00  2.1251e+00  1.8493e+00  1.5031e+00  9.9427e-01  6.6410e-01  1.3128e+00  1.5551e+00  1.4159e+00  5.5490e+00  4.1956e+00  4.4897e+00  3.8538e+00  1.4084e+00  3.6604e+00  2.8951e+00  1.2180e+01  1.3320e+00
  9.2000e+00  1.6155e+00  1.7549e+00  8.8331e-01  2.7324e+00  2.3882e+00  9.0029e-01  3.9679e+00  1.4318e+00  2.9504e+00  4.2644e+00  2.0938e+00  2.6645e+00  2.5406e+00  2.3896e+00  2.0541e+00  1.6975e+00  1.0957e+00  7.2929e-01  1.4626e+00  1.5605e+00  1.4264e+00  3.6759e+00  2.0955e+00  3.4067e+00  2.6933e+00  1.4230e+00  3.7235e+00  2.8880e+00  1.4157e+01  1.3924e+00
  9.3000e+00  1.6379e+00  1.7717e+00  8.6976e-01  3.2363e+00  2.5626e+00  9.0327e-01  3.9553e+00  1.4791e+00  2.7364e+00  4.2704e+00  2.0792e+00  2.6448e+00  2.4423e+00  2.2706e+00  1.8935e+00  1.5594e+00  1.0224e+00  6.3697e-01  1.1976e+00  1.5581e+00  1.4178e+00  2.4744e+00  9.8954e-01  2.6672e+00  2.0624e+00  1.3323e+00  3.5040e+00  2.7170e+00  1.6096e+01  1.4217e+00
  9.4000e+00  1.6609e+00  1.7903e+00  9.7839e-01  4.0888e+00  2.9812e+00  9.8786e-01  4.2136e+00  1.6283e+00  2.2701e+00  4.5047e+00  2.0832e+00  2.6519e+00  2.5736e+00  2.3630e+00  1.9315e+00  1.6010e+00  1.0409e+00  6.3628e-01  1.2066e+00  1.5592e+00  1.4189e+00  1.1289e+00 -6.5884e-01  1.8163e+00  1.1167e+00  1.3135e+00  3.4721e+00  2.6650e+00  1.8833e+01  1.4903e+00
  9.5000e+00  1.6783e+00  1.8050e+00  1.0967e+00  4.8343e+00  3.3456e+00  1.0631e+00  4.4251e+00  1.7486e+00  1.9132e+00  4.6773e+00  2.0877e+00  2.6597e+00  2.7081e+00  2.4539e+00  1.9766e+00  1.6457e+00  1.0595e+00  6.4104e-01  1.2384e+00  1.5591e+00  1.4182e+00  5.7525e-02 -2.0536e+00  1.1628e+00  3.3188e-01  1.2994e+00  3.4482e+00  2.6255e+00  2.1195e+01  1.5574e+00
  9.6000e+00  1.6924e+00  1.8175e+00  1.2135e+00  5.5198e+00  3.6727e+00  1.1317e+00  4.6078e+00  1.8546e+00  1.6268e+00  4.8169e+00  2.0915e+00  2.6667e+00  2.8333e+00  2.5382e+00  2.0189e+00  1.6862e+00  1.0759e+00  6.4490e-01  1.2708e+00  1.5583e+00  1.4165e+00 -8.5375e-01 -3.2884e+00  6.2248e-01 -3.5660e-01  1.2837e+00  3.4183e+00  2.5876e+00  2.3481e+01  1.6285e+00
  9.7000e+00  1.6851e+00  1.8069e+00  1.1734e+00  5.4876e+00  3.5081e+00  1.0714e+00  4.4063e+00  1.6729e+00  1.7235e+00  4.5260e+00  2.0843e+00  2.6577e+00  2.7804e+00  2.4120e+00  1.8830e+00  1.5523e+00  9.8811e-01  5.6466e-01  1.2759e+00  1.5586e+00  1.4142e+00 -8.0220e-01 -3.2418e+00  6.4289e-01 -3.2636e-01  1.2493e+00  3.3313e+00  2.5229e+00  2.4646e+01  1.5976e+00
  9.8000e+00  1.7050e+00  1.8290e+00  1.3672e+00  6.2161e+00  4.0200e+00  1.2112e+00  4.7918e+00  1.9600e+00  1.3468e+00  4.9220e+00  2.0991e+00  2.6795e+00  3.0080e+00  2.6473e+00  2.0788e+00  1.7362e+00  1.0884e+00  6.3962e-01  1.4046e+00  1.5600e+00  1.4184e+00 -1.7436e+00 -4.5821e+00  1.2367e-01 -1.0712e+00  1.2669e+00  3.3912e+00  2.5559e+00  2.6027e+01  1.7115e+00
  9.9000e+00  1.7111e+00  1.8352e+00  1.4725e+00  6.6477e+00  4.2312e+00  1.2599e+00  4.9025e+00  2.0072e+00  1.1845e+00  4.9679e+00  2.1034e+00  2.6865e+00  3.1150e+00  2.7152e+00  2.1181e+00  1.7691e+00  1.0965e+00  6.4252e-01  1.4697e+00  1.5583e+00  1.4154e+00 -2.2043e+00 -5.3343e+00 -1.3159e-01 -1.4910e+00  1.2517e+00  3.3593e+00  2.5258e+00  2.7678e+01  1.7699e+00
  1.0000e+01  1.6981e+00  1.8192e+00  1.4319e+00  6.4355e+00  3.9843e+00  1.1809e+00  4.6314e+00  1.7484e+00  1.3289e+00  4.5405e+00  2.0981e+00  2.6790e+00  3.0540e+00  2.5758e+00  1.9665e+00  1.6129e+00  9.8363e-01  5.4417e-01  1.5594e+00  1.5567e+00  1.4092e+00 -1.8912e+00 -4.9979e+00  5.5180e-02 -1.3011e+00  1.2056e+00  3.2464e+00  2.4416e+00  2.8228e+01  1.7083e+00
  1.0100e+01  1.7274e+00  1.8543e+00  1.7303e+00  7.3319e+00  4.7154e+00  1.3966e+00  5.2139e+00  2.2112e+00  8.6357e-01  5.1795e+00  2.1217e+00  2.7135e+00  3.3849e+00  2.9286e+00  2.2836e+00  1.9120e+00  1.1533e+00  6.7516e-01  1.7233e+00  1.5619e+00  1.4215e+00 -3.1248e+00 -6.7282e+00 -5.8676e-01 -2.2513e+00  1.2511e+00  3.3799e+00  2.5375e+00  3.0323e+01  1.9098e+00
  1.0200e+01  1.7104e+00  1.8337e+00  1.6204e+00  7.0472e+00  4.3873e+00  1.2928e+00  4.9059e+00  1.9231e+00  1.0477e+00  4.7304e+00  2.1123e+00  2.6989e+00  3.2367e+00  2.7544e+00  2.1019e+00  1.7316e+00  1.0340e+00  5.7467e-01  1.7512e+00  1.5578e+00  1.4112e+00 -2.6133e+00 -6.1355e+00 -3.1921e-01 -1.9319e+00  1.2036e+00  3.2569e+00  2.4456e+00  3.0345e+01  1.8210e+00
  1.0300e+01  1.7592e+00  1.8949e+00  2.1306e+00  8.0504e+00  5.4499e+00  1.6311e+00  5.7468e+00  2.5709e+00  4.3525e-01  5.5917e+00  2.1515e+00  2.7551e+00  3.7409e+00  3.2635e+00  2.5721e+00  2.1680e+00  1.2680e+00  7.5681e-01  2.0426e+00  1.5667e+00  1.4312e+00 -4.3663e+00 -8.3832e+00 -1.1221e+00 -3.1491e+00  1.2536e+00  3.4107e+00  2.5632e+00  3.3523e+01  2.1795e+00
  1.0400e+01  1.7516e+00  1.8876e+00  2.2138e+00  7.9704e+00  5.4167e+00  1.6321e+00  5.6693e+00  2.4354e+00  4.2495e-01  5.2735e+00  2.1626e+00  2.7671e+00  3.7370e+00  3.2672e+00  2.5429e+00  2.1151e+00  1.1950e+00  6.8205e-01  2.3835e+00  1.5667e+00  1.4277e+00 -4.2799e+00 -8.3963e+00 -1.0145e+00 -3.1384e+00  1.2237e+00  3.3487e+00  2.5174e+00  3.5092e+01  2.1789e+00
  1.0500e+01  1.7474e+00  1.8858e+00  2.3717e+00  7.7347e+00  5.4228e+00  1.6579e+00  5.6125e+00  2.2891e+00  4.0211e-01  4.9731e+00  2.1759e+00  2.7871e+00  3.9189e+00  3.3162e+00  2.5720e+00  2.1113e+00  1.1437e+00  6.3105e-01  2.7220e+00  1.5677e+00  1.4271e+00 -4.1607e+00 -8.3015e+00 -8.1853e-01 -3.0851e+00  1.1836e+00  3.2639e+00  2.4575e+00  3.5164e+01  2.1550e+00
  1.0600e+01  1.6966e+00  1.8415e+00  2.0435e+00  5.9081e+00  4.6408e+00  1.4663e+00  5.0833e+00  2.0011e+00  1.1301e+00  4.5405e+00  2.1639e+00  2.7735e+00  3.8275e+00  3.1566e+00  2.4897e+00  2.0202e+00  1.0942e+00  6.0212e-01  2.7251e+00  1.5678e+00  1.4267e+00 -1.0606e+00 -4.5403e+00  1.0582e+00 -1.0209e+00  1.1747e+00  3.2285e+00  2.4632e+00  1.9192e+01  1.8008e+00
  1.0700e+01  1.7427e+00  1.8870e+00  2.2190e+00  7.1398e+00  5.3183e+00  1.6465e+00  5.6165e+00  2.5277e+00  5.7331e-01  5.4193e+00  2.1660e+00  2.7783e+00  3.9815e+00  3.3560e+00  2.6711e+00  2.2425e+00  1.2724e+00  7.5677e-01  2.3401e+00  1.5710e+00  1.4377e+00 -3.0341e+00 -6.9592e+00 -1.3320e-01 -2.3713e+00  1.2307e+00  3.3740e+00  2.5553e+00  1.2988e+01  1.9911e+00
  1.0800e+01  1.7406e+00  1.9000e+00  2.5978e+00  6.0680e+00  5.3834e+00  1.8282e+00  5.6184e+00  2.3102e+00  3.3317e-01  4.6900e+00  2.2411e+00  2.8576e+00  4.1145e+00  3.6316e+00  2.8756e+00  2.3548e+00  1.1891e+00  6.6667e-01  3.7045e+00  1.5803e+00  1.4469e+00 -2.0940e+00 -6.3495e+00  7.4463e-01 -1.9937e+00  1.1399e+00  3.1999e+00  2.4321e+00  3.8192e+00  1.8237e+00
  1.0900e+01  1.7998e+00  1.9740e+00  3.8359e+00  7.2895e+00  6.5602e+00  2.1730e+00  6.2519e+00  2.2917e+00 -4.4044e-01  4.2436e+00  2.3147e+00  2.9564e+00  4.9577e+00  4.0402e+00  3.1727e+00  2.5548e+00  1.1659e+00  6.2277e-01  4.6055e+00  1.5796e+00  1.4424e+00 -5.0774e+00 -1.0047e+01 -3.7785e-01 -4.0004e+00  1.0712e+00  3.0640e+00  2.3163e+00  6.3838e+00  2.3743e+00
  1.1000e+01  1.7895e+00  1.9478e+00  3.3013e+00  7.7168e+00  6.3885e+00  1.9913e+00  6.0484e+00  2.3700e+00 -1.0553e-01  4.8381e+00  2.2342e+00  2.8748e+00  4.8993e+00  3.7478e+00  2.9787e+00  2.4525e+00  1.2420e+00  7.1251e-01  3.2438e+00  1.5667e+00  1.4280e+00 -5.3701e+00 -9.7533e+00 -8.3799e-01 -3.8892e+00  1.1672e+00  3.2502e+00  2.4468e+00  7.0697e+00  2.3813e+00
