    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.0000e+00  1.6558e+00  1.7386e+00  2.1130e-01  2.9687e-01  7.5923e-01  3.5333e-01  1.1615e+00 -8.3087e-01  1.0579e+00  2.4420e+00  2.0374e+00  2.5550e+00  1.1266e+00  1.3325e+00  1.2044e+00  1.0694e+00  8.1815e-01  5.3805e-01  7.5815e-01  1.5457e+00  1.3992e+00  1.9084e+00  1.3298e+00  1.5290e+00  1.3432e+00  1.6589e+00  4.2811e+00  3.3341e+00  8.5770e-01  9.3818e-01
  7.1000e+00  1.6452e+00  1.7353e+00  2.1906e-01  2.8794e-01  7.8607e-01  3.9490e-01  1.3108e+00  3.3644e-01  1.7035e+00  2.5465e+00  2.0360e+00  2.5534e+00  1.1178e+00  1.3410e+00  1.1938e+00  1.0649e+00  8.1051e-01  5.2506e-01  7.5143e-01  1.5443e+00  1.3959e+00  2.4387e+00  1.9230e+00  1.9585e+00  1.8368e+00  1.5960e+00  4.1475e+00  3.2451e+00  5.9954e-01  9.5058e-01
  7.2000e+00  1.6228e+00  1.7266e+00  2.2807e-01  1.1122e-01  8.0781e-01  5.0551e-01  1.3219e+00  8.0307e-01  2.4807e+00  2.6762e+00  2.0356e+00  2.5519e+00  1.1089e+00  1.3505e+00  1.1875e+00  1.0695e+00  8.1561e-01  5.2235e-01  7.2867e-01  1.5437e+00  1.3938e+00  3.6358e+00  3.0454e+00  2.9020e+00  2.7548e+00  1.5151e+00  3.9910e+00  3.1650e+00  5.6564e-01  9.5927e-01
  7.3000e+00  1.5933e+00  1.7122e+00  1.1153e-01 -3.5902e-01  4.8699e-01  4.1021e-01  7.9653e-01  4.9340e-01  3.8494e+00  1.6277e+00  2.0156e+00  2.5137e+00  5.7247e-01  7.0672e-01  6.8287e-01  5.8613e-01  4.6721e-01  2.9472e-01  4.1258e-01  1.5408e+00  1.3785e+00  4.9569e+00  4.6692e+00  4.0451e+00  4.0734e+00  1.2850e+00  3.2446e+00  2.7991e+00  7.5323e-01  9.5864e-01
  7.4000e+00  1.5800e+00  1.7058e+00  1.0612e-01 -4.5149e-01  5.1910e-01  4.1603e-01  8.4633e-01  5.5450e-01  4.3917e+00  1.5751e+00  2.0133e+00  2.5131e+00  6.0102e-01  6.7493e-01  6.7133e-01  5.5107e-01  4.4425e-01  2.7570e-01  3.9231e-01  1.5404e+00  1.3772e+00  5.5855e+00  5.3199e+00  4.5640e+00  4.5987e+00  1.2826e+00  3.1936e+00  2.8196e+00  7.7000e-01  9.7056e-01
  7.5000e+00  1.5700e+00  1.7013e+00  1.1738e-01 -4.5144e-01  6.0698e-01  4.2585e-01  1.0230e+00  5.2931e-01  4.7307e+00  1.6795e+00  2.0118e+00  2.5151e+00  6.6388e-01  7.3043e-01  7.2262e-01  5.6159e-01  4.6827e-01  2.7613e-01  3.7046e-01  1.5399e+00  1.3765e+00  6.0564e+00  5.7927e+00  4.9553e+00  4.9711e+00  1.3254e+00  3.2678e+00  2.8816e+00  8.7553e-01  9.9296e-01
  7.6000e+00  1.5632e+00  1.6965e+00  1.1932e-01 -4.2257e-01  5.8741e-01  4.4012e-01  1.1504e+00  5.3266e-01  4.8734e+00  1.7519e+00  2.0101e+00  2.5148e+00  6.6429e-01  7.6245e-01  7.3228e-01  5.5213e-01  4.7209e-01  2.6373e-01  3.3007e-01  1.5394e+00  1.3750e+00  6.3617e+00  6.0815e+00  5.1488e+00  5.1495e+00  1.3117e+00  3.2318e+00  2.8467e+00  9.5668e-01  1.0128e+00
  7.7000e+00  1.5574e+00  1.6908e+00  1.2118e-01 -4.6763e-01  4.6661e-01  4.5130e-01  1.1398e+00  5.3804e-01  4.9114e+00  1.7552e+00  2.0105e+00  2.5143e+00  6.4703e-01  7.7245e-01  7.1936e-01  5.5515e-01  4.7152e-01  2.6219e-01  3.1364e-01  1.5393e+00  1.3745e+00  6.6269e+00  6.3103e+00  5.2715e+00  5.2392e+00  1.2474e+00  3.1196e+00  2.7636e+00  8.9815e-01  1.0162e+00
  7.8000e+00  1.5511e+00  1.6871e+00  1.1333e-01 -4.1222e-01  4.5035e-01  4.1554e-01  1.2378e+00  4.7411e-01  5.1190e+00  1.7283e+00  2.0075e+00  2.5121e+00  6.3314e-01  7.5219e-01  7.0023e-01  5.1265e-01  4.5136e-01  2.3559e-01  2.6340e-01  1.5390e+00  1.3730e+00  6.8507e+00  6.5646e+00  5.4497e+00  5.4289e+00  1.2618e+00  3.0998e+00  2.7655e+00  1.1482e+00  1.0361e+00
  7.9000e+00  1.5485e+00  1.6840e+00  1.2310e-01 -4.3136e-01  3.5615e-01  4.1589e-01  1.2634e+00  5.4022e-01  5.0895e+00  1.7778e+00  2.0128e+00  2.5203e+00  6.9526e-01  8.2112e-01  7.5979e-01  5.8164e-01  4.8530e-01  2.6246e-01  4.1187e-01  1.5463e+00  1.3876e+00  6.9403e+00  6.6264e+00  5.4679e+00  5.4319e+00  1.3055e+00  3.2863e+00  2.8677e+00  1.1424e+00  1.0387e+00
  8.0000e+00  1.5478e+00  1.6834e+00  1.4375e-01 -2.5751e-01  3.7372e-01  4.1026e-01  1.3909e+00  5.4980e-01  4.9774e+00  1.9252e+00  2.0159e+00  2.5252e+00  7.5264e-01  9.0220e-01  8.0905e-01  6.3867e-01  5.2168e-01  2.8583e-01  4.3345e-01  1.5467e+00  1.3890e+00  6.9178e+00  6.5175e+00  5.4364e+00  5.3522e+00  1.3118e+00  3.3205e+00  2.8557e+00  1.2927e+00  1.0521e+00
  8.1000e+00  1.5441e+00  1.6804e+00  1.6586e-01 -1.4650e-01  3.6474e-01  4.0017e-01  1.5158e+00  6.2845e-01  4.9557e+00  2.0362e+00  2.0201e+00  2.5326e+00  8.3034e-01  9.8125e-01  8.7289e-01  7.0114e-01  5.5592e-01  3.0984e-01  5.1702e-01  1.5501e+00  1.3961e+00  7.0215e+00  6.5405e+00  5.4873e+00  5.3605e+00  1.3456e+00  3.4281e+00  2.9050e+00  1.4810e+00  1.0663e+00
  8.2000e+00  1.5371e+00  1.6741e+00  1.5937e-01 -1.1766e-01  2.4688e-01  3.5449e-01  1.4769e+00  5.5738e-01  5.1223e+00  1.8970e+00  2.0154e+00  2.5245e+00  7.4696e-01  8.8318e-01  7.7211e-01  6.1166e-01  4.9176e-01  2.6299e-01  3.9948e-01  1.5467e+00  1.3881e+00  7.2445e+00  6.7545e+00  5.6211e+00  5.4908e+00  1.2745e+00  3.2366e+00  2.7985e+00  1.7403e+00  1.0733e+00
  8.3000e+00  1.5288e+00  1.6685e+00  2.1076e-01 -3.1851e-02  2.6193e-01  3.6250e-01  1.6347e+00  6.9278e-01  5.0977e+00  2.1438e+00  2.0278e+00  2.5451e+00  9.6698e-01  1.0872e+00  9.5986e-01  7.9860e-01  6.0335e-01  3.4680e-01  6.6851e-01  1.5574e+00  1.4104e+00  7.5811e+00  6.9122e+00  5.8431e+00  5.5872e+00  1.3708e+00  3.5387e+00  2.9653e+00  1.8984e+00  1.0843e+00
  8.4000e+00  1.5219e+00  1.6624e+00  2.2656e-01  2.4463e-01  2.4869e-01  3.4619e-01  1.7512e+00  6.9354e-01  5.1511e+00  2.2041e+00  2.0242e+00  2.5409e+00  9.5697e-01  1.0756e+00  9.1852e-01  7.6064e-01  5.8202e-01  3.2149e-01  5.5854e-01  1.5536e+00  1.4024e+00  7.7466e+00  6.9536e+00  5.9110e+00  5.6025e+00  1.3329e+00  3.4351e+00  2.8938e+00  2.5076e+00  1.1116e+00
  8.5000e+00  1.5055e+00  1.6493e+00  2.3327e-01  9.9663e-02  5.8597e-02  3.0984e-01  1.6978e+00  6.4645e-01  5.4965e+00  2.0857e+00  2.0222e+00  2.5384e+00  9.6630e-01  1.0292e+00  8.7715e-01  7.2429e-01  5.5275e-01  3.0436e-01  5.2939e-01  1.5524e+00  1.3995e+00  8.4267e+00  7.6403e+00  6.3432e+00  5.9986e+00  1.2821e+00  3.3067e+00  2.8346e+00  2.9437e+00  1.1196e+00
  8.6000e+00  1.4874e+00  1.6359e+00  2.4936e-01 -2.6539e-01 -1.5246e-01  2.8332e-01  1.6631e+00  6.1242e-01  5.8799e+00  2.0081e+00  2.0254e+00  2.5449e+00  1.0674e+00  1.0527e+00  9.2535e-01  7.6021e-01  5.6809e-01  3.2557e-01  6.3380e-01  1.5547e+00  1.4044e+00  9.2720e+00  8.5427e+00  6.8905e+00  6.5171e+00  1.2868e+00  3.3240e+00  2.8675e+00  3.4067e+00  1.1238e+00
  8.7000e+00  1.4824e+00  1.6312e+00  3.2981e-01 -5.4619e-02 -8.4171e-02  3.2953e-01  1.9344e+00  6.7895e-01  5.6364e+00  2.2466e+00  2.0328e+00  2.5592e+00  1.2745e+00  1.2356e+00  1.0783e+00  8.8665e-01  6.4573e-01  3.9147e-01  7.3400e-01  1.5503e+00  1.3993e+00  9.4572e+00  8.5289e+00  6.8978e+00  6.4018e+00  1.3005e+00  3.3622e+00  2.8478e+00  4.5527e+00  1.1621e+00
  8.8000e+00  1.4831e+00  1.6347e+00  5.0371e-01  7.7095e-02  1.5545e-01  4.4634e-01  2.4029e+00  9.1433e-01  5.0539e+00  2.7758e+00  2.0572e+00  2.5985e+00  1.7198e+00  1.6731e+00  1.4741e+00  1.2382e+00  8.5173e-01  5.6320e-01  1.0589e+00  1.5498e+00  1.4052e+00  9.6144e+00  8.3193e+00  6.8862e+00  6.1408e+00  1.3870e+00  3.6179e+00  2.9518e+00  5.4522e+00  1.2041e+00
  8.9000e+00  1.4839e+00  1.6340e+00  5.2188e-01  1.6513e-01  7.0594e-02  4.4425e-01  2.4292e+00  8.8172e-01  5.0170e+00  2.7507e+00  2.0482e+00  2.5894e+00  1.7127e+00  1.6290e+00  1.4214e+00  1.1728e+00  8.1796e-01  5.2496e-01  9.2352e-01  1.5464e+00  1.3974e+00  9.5658e+00  8.3114e+00  6.7438e+00  6.0324e+00  1.3347e+00  3.4783e+00  2.8698e+00  6.6734e+00  1.2305e+00
  9.0000e+00  1.5191e+00  1.6677e+00  7.0617e-01  1.0430e+00  7.9645e-01  6.0721e-01  2.9982e+00  1.1913e+00  4.1146e+00  3.3780e+00  2.0656e+00  2.6187e+00  2.0621e+00  2.0021e+00  1.7119e+00  1.4356e+00  9.6852e-01  6.2882e-01  1.0737e+00  1.5473e+00  1.4025e+00  8.1492e+00  6.4988e+00  5.8529e+00  4.9616e+00  1.3694e+00  3.5950e+00  2.8835e+00  8.0820e+00  1.2902e+00
  9.1000e+00  1.5464e+00  1.6896e+00  6.5293e-01  1.5204e+00  1.0603e+00  6.0073e-01  2.9719e+00  1.0738e+00  4.0226e+00  3.2336e+00  2.0539e+00  2.6021e+00  1.9074e+00  1.8589e+00  1.5502e+00  1.2745e+00  8.7718e-01  5.4259e-01  9.0603e-01  1.5451e+00  1.3952e+00  6.7622e+00  5.3835e+00  5.1185e+00  4.4195e+00  1.2938e+00  3.3802e+00  2.7346e+00  9.9683e+00  1.3016e+00
  9.2000e+00  1.5928e+00  1.7336e+00  8.2548e-01  2.4074e+00  1.9286e+00  7.7692e-01  3.5273e+00  1.3795e+00  3.1601e+00  3.7970e+00  2.0780e+00  2.6361e+00  2.2131e+00  2.2050e+00  1.8235e+00  1.5323e+00  1.0161e+00  6.4578e-01  1.1440e+00  1.5492e+00  1.4060e+00  4.7637e+00  3.1189e+00  4.0264e+00  3.2017e+00  1.3418e+00  3.5268e+00  2.7699e+00  1.1456e+01  1.3560e+00
  9.3000e+00  1.6065e+00  1.7404e+00  6.9769e-01  2.5247e+00  1.8580e+00  7.0513e-01  3.2740e+00  1.1646e+00  3.2154e+00  3.4626e+00  2.0584e+00  2.6074e+00  1.9518e+00  1.9245e+00  1.5495e+00  1.2727e+00  8.6455e-01  5.1180e-01  9.0180e-01  1.5463e+00  1.3955e+00  3.8904e+00  2.6000e+00  3.5150e+00  2.9290e+00  1.2329e+00  3.2271e+00  2.5565e+00  1.3177e+01  1.3432e+00
  9.4000e+00  1.6445e+00  1.7725e+00  8.4529e-01  3.6931e+00  2.5352e+00  8.3825e-01  3.7102e+00  1.4192e+00  2.4455e+00  3.8998e+00  2.0668e+00  2.6212e+00  2.1429e+00  2.1137e+00  1.6630e+00  1.3850e+00  9.2593e-01  5.3797e-01  9.4038e-01  1.5479e+00  1.3985e+00  1.8807e+00  2.1760e-01  2.2660e+00  1.5571e+00  1.2278e+00  3.2363e+00  2.5084e+00  1.6214e+01  1.4289e+00
  9.5000e+00  1.6654e+00  1.7893e+00  9.5005e-01  4.4656e+00  2.9179e+00  9.1045e-01  3.9314e+00  1.5268e+00  2.0149e+00  4.0755e+00  2.0712e+00  2.6285e+00  2.2598e+00  2.1996e+00  1.7036e+00  1.4244e+00  9.4093e-01  5.3837e-01  9.7317e-01  1.5483e+00  1.3988e+00  6.2910e-01 -1.3355e+00  1.4854e+00  6.6801e-01  1.2138e+00  3.2137e+00  2.4635e+00  1.8804e+01  1.4884e+00
  9.6000e+00  1.6783e+00  1.8001e+00  1.0415e+00  5.0490e+00  3.1929e+00  9.6313e-01  4.0826e+00  1.6003e+00  1.7437e+00  4.1807e+00  2.0742e+00  2.6341e+00  2.3601e+00  2.2653e+00  1.7342e+00  1.4520e+00  9.5005e-01  5.3627e-01  1.0068e+00  1.5480e+00  1.3978e+00 -1.8680e-01 -2.4213e+00  9.9150e-01  5.1785e-02  1.2007e+00  3.1890e+00  2.4286e+00  2.0828e+01  1.5398e+00
  9.7000e+00  1.6886e+00  1.8093e+00  1.1325e+00  5.5152e+00  3.4358e+00  1.0153e+00  4.2288e+00  1.6726e+00  1.5249e+00  4.2814e+00  2.0796e+00  2.6426e+00  2.4655e+00  2.3442e+00  1.7865e+00  1.4985e+00  9.6945e-01  5.4578e-01  1.0758e+00  1.5487e+00  1.3991e+00 -8.2421e-01 -3.3156e+00  6.1764e-01 -4.4422e-01  1.2012e+00  3.1988e+00  2.4242e+00  2.2589e+01  1.5853e+00
  9.8000e+00  1.6778e+00  1.7956e+00  1.0609e+00  5.1755e+00  3.1337e+00  9.2374e-01  3.9160e+00  1.4063e+00  1.7168e+00  3.8609e+00  2.0710e+00  2.6302e+00  2.3566e+00  2.1562e+00  1.6166e+00  1.3265e+00  8.5011e-01  4.5208e-01  1.0763e+00  1.5470e+00  1.3928e+00 -4.9042e-01 -2.8294e+00  8.0703e-01 -1.7152e-01  1.1486e+00  3.0589e+00  2.3225e+00  2.3041e+01  1.5249e+00
  9.9000e+00  1.7006e+00  1.8209e+00  1.3046e+00  6.2240e+00  3.7966e+00  1.0989e+00  4.4373e+00  1.7772e+00  1.2257e+00  4.3888e+00  2.0899e+00  2.6585e+00  2.6545e+00  2.4766e+00  1.8719e+00  1.5706e+00  9.9152e-01  5.5151e-01  1.2427e+00  1.5499e+00  1.4007e+00 -1.6412e+00 -4.6026e+00  1.5585e-01 -1.1630e+00  1.1953e+00  3.2000e+00  2.4117e+00  2.5173e+01  1.6676e+00
  1.0000e+01  1.7057e+00  1.8252e+00  1.3742e+00  6.6027e+00  3.9557e+00  1.1316e+00  4.5211e+00  1.8088e+00  1.0972e+00  4.4254e+00  2.0923e+00  2.6632e+00  2.7313e+00  2.5179e+00  1.8931e+00  1.5874e+00  9.9458e-01  5.4867e-01  1.2795e+00  1.5499e+00  1.4004e+00 -2.0536e+00 -5.2601e+00 -8.5585e-02 -1.5283e+00  1.1867e+00  3.1822e+00  2.3931e+00  2.7000e+01  1.7094e+00
  1.0100e+01  1.6912e+00  1.8088e+00  1.3603e+00  6.1650e+00  3.6536e+00  1.0443e+00  4.1721e+00  1.4818e+00  1.2826e+00  3.8563e+00  2.0895e+00  2.6593e+00  2.7104e+00  2.3622e+00  1.7409e+00  1.4168e+00  8.4925e-01  4.3083e-01  1.4628e+00  1.5476e+00  1.3919e+00 -1.5897e+00 -4.6662e+00  2.3200e-01 -1.2036e+00  1.1156e+00  3.0057e+00  2.2631e+00  2.6588e+01  1.6320e+00
  1.0200e+01  1.7244e+00  1.8473e+00  1.6027e+00  7.4241e+00  4.4973e+00  1.2806e+00  4.9296e+00  2.0753e+00  7.5438e-01  4.7743e+00  2.1090e+00  2.6874e+00  2.9661e+00  2.7573e+00  2.0834e+00  1.7641e+00  1.0874e+00  6.1168e-01  1.4383e+00  1.5527e+00  1.4067e+00 -2.9725e+00 -6.7055e+00 -5.6906e-01 -2.3231e+00  1.2064e+00  3.2470e+00  2.4368e+00  2.9956e+01  1.8675e+00
  1.0300e+01  1.7221e+00  1.8471e+00  1.8482e+00  7.4842e+00  4.6345e+00  1.3233e+00  4.8857e+00  1.8939e+00  6.3890e-01  4.3311e+00  2.1284e+00  2.7141e+00  3.1838e+00  2.8323e+00  2.1074e+00  1.7394e+00  9.8832e-01  5.1666e-01  1.9817e+00  1.5519e+00  1.4006e+00 -3.1793e+00 -7.1705e+00 -5.2554e-01 -2.5813e+00  1.1428e+00  3.1110e+00  2.3348e+00  3.1581e+01  1.9053e+00
  1.0400e+01  1.7298e+00  1.8566e+00  1.9092e+00  7.7216e+00  4.8160e+00  1.3808e+00  5.0740e+00  2.0312e+00  5.3567e-01  4.5596e+00  2.1346e+00  2.7221e+00  3.2218e+00  2.9221e+00  2.1932e+00  1.8251e+00  1.0463e+00  5.6196e-01  1.9921e+00  1.5544e+00  1.4065e+00 -3.4733e+00 -7.5964e+00 -7.0671e-01 -2.7931e+00  1.1795e+00  3.2050e+00  2.4044e+00  3.3773e+01  1.9748e+00
  1.0500e+01  1.7121e+00  1.8423e+00  1.8855e+00  6.8235e+00  4.5225e+00  1.3215e+00  4.8198e+00  1.7962e+00  7.9727e-01  4.1595e+00  2.1372e+00  2.7280e+00  3.3094e+00  2.8780e+00  2.1684e+00  1.7703e+00  9.7936e-01  5.0960e-01  2.2054e+00  1.5541e+00  1.4040e+00 -2.3995e+00 -6.1249e+00  4.3813e-02 -1.9927e+00  1.1438e+00  3.1162e+00  2.3529e+00  2.9194e+01  1.8421e+00
  1.0600e+01  1.6760e+00  1.8101e+00  1.6958e+00  5.8643e+00  4.0147e+00  1.1903e+00  4.4206e+00  1.6441e+00  1.2742e+00  3.8679e+00  2.1286e+00  2.7158e+00  3.2305e+00  2.7489e+00  2.0763e+00  1.6941e+00  9.3754e-01  4.8709e-01  2.1687e+00  1.5535e+00  1.4022e+00 -4.2175e-01 -3.9646e+00  1.2529e+00 -7.7020e-01  1.1338e+00  3.0862e+00  2.3490e+00  1.7599e+01  1.6536e+00
  1.0700e+01  1.7279e+00  1.8647e+00  1.9118e+00  7.1254e+00  4.8648e+00  1.4390e+00  5.1702e+00  2.2488e+00  6.1086e-01  4.8325e+00  2.1438e+00  2.7345e+00  3.3480e+00  3.0648e+00  2.3480e+00  1.9889e+00  1.1601e+00  6.5921e-01  1.9553e+00  1.5587e+00  1.4171e+00 -2.4712e+00 -6.4700e+00  3.4952e-02 -2.1734e+00  1.2037e+00  3.2703e+00  2.4671e+00  1.3591e+01  1.8820e+00
  1.0800e+01  1.7410e+00  1.8885e+00  2.4988e+00  6.9785e+00  5.2895e+00  1.6097e+00  5.2720e+00  2.0411e+00  2.6617e-01  4.1271e+00  2.2018e+00  2.8071e+00  3.8317e+00  3.3269e+00  2.5328e+00  2.0809e+00  1.0571e+00  5.5932e-01  3.0252e+00  1.5599e+00  1.4132e+00 -2.9769e+00 -7.3720e+00  1.4238e-01 -2.6534e+00  1.1123e+00  3.0903e+00  2.3323e+00  1.0327e+01  1.9468e+00
  1.0900e+01  1.7582e+00  1.9007e+00  2.6334e+00  7.5270e+00  5.5566e+00  1.6603e+00  5.4057e+00  2.1823e+00  7.2146e-02  4.4088e+00  2.1911e+00  2.8061e+00  4.0952e+00  3.3776e+00  2.5757e+00  2.1350e+00  1.1086e+00  6.0192e-01  2.7838e+00  1.5593e+00  1.4143e+00 -4.1523e+00 -8.5496e+00 -5.6618e-01 -3.3795e+00  1.1253e+00  3.1179e+00  2.3445e+00  8.2361e+00  2.0630e+00
  1.1000e+01  1.7769e+00  1.9143e+00  2.2048e+00  8.5032e+00  5.6613e+00  1.6276e+00  5.7553e+00  2.6012e+00  1.3332e-01  5.4677e+00  2.1454e+00  2.7429e+00  3.5766e+00  3.2680e+00  2.5201e+00  2.1758e+00  1.2994e+00  7.7913e-01  1.6909e+00  1.5545e+00  1.4151e+00 -4.8470e+00 -9.1411e+00 -1.3281e+00 -3.6477e+00  1.2591e+00  3.3992e+00  2.5470e+00  2.0787e+01  2.2871e+00
