    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.5000e+00  1.5881e+00  1.6989e+00  8.1756e-03 -8.3222e-01 -1.3363e-01  3.7382e-01  2.5170e-02  1.9781e-01  4.0583e+00  3.5483e-01  1.9981e+00  2.4750e+00  2.9913e-02  2.2871e-02  2.2564e-02  1.2442e-02  1.2959e-02  3.0804e-03  8.3686e-02  1.5371e+00  1.3614e+00  5.2099e+00  5.1129e+00  4.0577e+00  4.1315e+00  4.0986e-01  9.7288e-01  1.4019e+00  3.2803e-01  9.2515e-01
  7.6000e+00  1.5703e+00  1.6912e+00  8.8923e-03 -9.6739e-01 -1.5518e-01  4.2144e-01  2.9784e-02  2.0772e-01  4.7354e+00  3.8495e-01  1.9972e+00  2.4744e+00  3.3498e-02  2.6667e-02  2.5549e-02  1.4562e-02  1.4525e-02  3.3851e-03  9.0859e-02  1.5370e+00  1.3614e+00  6.0741e+00  5.9471e+00  4.7727e+00  4.8310e+00  4.8699e-01  1.1384e+00  1.6164e+00  3.3264e-01  9.3431e-01
  7.7000e+00  1.5615e+00  1.6856e+00  1.0028e-02 -1.0448e+00 -2.2152e-01  4.1557e-01  3.6013e-02  1.9687e-01  4.9908e+00  3.7320e-01  1.9969e+00  2.4744e+00  3.9196e-02  3.3036e-02  2.9722e-02  1.7863e-02  1.6991e-02  3.8652e-03  8.9394e-02  1.5370e+00  1.3613e+00  6.4633e+00  6.3356e+00  5.0589e+00  5.1047e+00  5.1085e-01  1.1968e+00  1.6815e+00  3.1574e-01  9.3951e-01
  7.8000e+00  1.5497e+00  1.6783e+00  1.1449e-02 -1.1526e+00 -3.2908e-01  3.7652e-01  4.2257e-02  1.7240e-01  5.3604e+00  3.3526e-01  1.9967e+00  2.4746e+00  4.8195e-02  3.8447e-02  3.4532e-02  2.2150e-02  2.1539e-02  4.9313e-03  8.2641e-02  1.5369e+00  1.3614e+00  6.9659e+00  6.8616e+00  5.4506e+00  5.4844e+00  6.0656e-01  1.3981e+00  1.8500e+00  2.9909e-01  9.4688e-01
  7.9000e+00  1.5465e+00  1.6770e+00  1.9144e-02 -1.0648e+00 -3.2993e-01  3.3181e-01  1.1470e-01  1.9062e-01  5.2991e+00  4.0283e-01  1.9978e+00  2.4778e+00  8.5824e-02  1.3267e-01  9.1649e-02  7.3383e-02  6.8782e-02  1.2852e-02  9.1625e-02  1.5365e+00  1.3621e+00  7.0670e+00  6.9033e+00  5.5679e+00  5.5458e+00  7.4989e-01  1.8461e+00  1.9439e+00  2.5826e-01  9.5531e-01
  8.0000e+00  1.5338e+00  1.6683e+00  1.3849e-02 -1.2863e+00 -4.9842e-01  2.9404e-01  4.9945e-02  1.3594e-01  5.8425e+00  2.5519e-01  1.9965e+00  2.4746e+00  6.1965e-02  3.4719e-02  3.4880e-02  1.8221e-02  1.6749e-02  3.6056e-03  6.8877e-02  1.5368e+00  1.3610e+00  7.6176e+00  7.5473e+00  5.9685e+00  5.9772e+00  6.8034e-01  1.4967e+00  2.0190e+00  2.4835e-01  9.5834e-01
  8.1000e+00  1.5256e+00  1.6622e+00  2.7821e-02 -1.1966e+00 -5.3402e-01  2.5866e-01  1.6776e-01  1.7071e-01  5.7545e+00  3.7772e-01  1.9973e+00  2.4790e+00  1.2512e-01  1.6953e-01  1.1765e-01  8.8730e-02  7.9248e-02  1.4298e-02  8.8020e-02  1.5361e+00  1.3618e+00  7.9306e+00  7.7448e+00  6.1859e+00  6.0991e+00  7.5880e-01  1.8513e+00  1.9545e+00  2.6109e-01  9.7354e-01
  8.2000e+00  1.5204e+00  1.6587e+00  3.9950e-02 -1.1007e+00 -5.5213e-01  2.1830e-01  2.6174e-01  1.9910e-01  5.6618e+00  4.6504e-01  1.9980e+00  2.4824e+00  1.7214e-01  2.6453e-01  1.7516e-01  1.3765e-01  1.2024e-01  2.1556e-02  9.8991e-02  1.5358e+00  1.3623e+00  8.1140e+00  7.8368e+00  6.3277e+00  6.1634e+00  7.9969e-01  2.0027e+00  1.9477e+00  2.8035e-01  9.8657e-01
  8.3000e+00  1.5060e+00  1.6474e+00  3.5768e-02 -1.3630e+00 -7.6510e-01  1.9455e-01  2.0724e-01  1.6538e-01  6.1231e+00  3.6649e-01  1.9970e+00  2.4803e+00  1.5813e-01  2.0622e-01  1.4125e-01  1.0749e-01  9.4469e-02  1.7411e-02  8.9192e-02  1.5360e+00  1.3619e+00  8.7424e+00  8.5456e+00  6.7215e+00  6.5811e+00  7.7061e-01  1.9047e+00  1.9746e+00  2.8943e-01  9.9061e-01
  8.4000e+00  1.5017e+00  1.6464e+00  3.9811e-02 -1.3311e+00 -7.7372e-01  1.4126e-01  2.3595e-01  1.5670e-01  6.2752e+00  3.6607e-01  1.9974e+00  2.4812e+00  1.7347e-01  2.2577e-01  1.5425e-01  1.1757e-01  1.0271e-01  1.9140e-02  8.5565e-02  1.5358e+00  1.3619e+00  8.9008e+00  8.6956e+00  6.9190e+00  6.7542e+00  8.2559e-01  2.0057e+00  2.0447e+00  3.3152e-01  9.9763e-01
  8.5000e+00  1.4839e+00  1.6316e+00  4.3145e-02 -1.6120e+00 -1.0118e+00  1.1684e-01  2.1358e-01  1.2427e-01  6.7146e+00  2.9653e-01  1.9959e+00  2.4801e+00  1.9401e-01  1.9013e-01  1.3627e-01  9.7664e-02  8.3806e-02  1.5801e-02  8.1334e-02  1.5359e+00  1.3615e+00  9.6644e+00  9.5009e+00  7.3707e+00  7.1997e+00  8.0223e-01  1.9218e+00  2.0627e+00  4.5554e-01  1.0089e+00
  8.6000e+00  1.4755e+00  1.6260e+00  5.4931e-02 -1.5868e+00 -1.0421e+00  8.5473e-02  2.8541e-01  1.3635e-01  6.7712e+00  3.6273e-01  1.9962e+00  2.4823e+00  2.3631e-01  2.4963e-01  1.7346e-01  1.2848e-01  1.0977e-01  2.0916e-02  8.7949e-02  1.5356e+00  1.3618e+00  1.0001e+01  9.7639e+00  7.6257e+00  7.3869e+00  8.4061e-01  2.0250e+00  2.0686e+00  6.1237e-01  1.0227e+00
  8.7000e+00  1.4600e+00  1.6103e+00  5.9037e-02 -1.8678e+00 -1.3414e+00  7.5325e-02  2.4923e-01  1.0035e-01  7.0246e+00  2.7882e-01  1.9943e+00  2.4807e+00  2.5431e-01  2.0588e-01  1.4928e-01  1.0260e-01  8.4226e-02  1.5893e-02  8.6976e-02  1.5357e+00  1.3612e+00  1.0642e+01  1.0440e+01  7.8893e+00  7.6477e+00  7.6697e-01  1.8388e+00  2.0102e+00  7.3615e-01  1.0339e+00
  8.8000e+00  1.4635e+00  1.6107e+00  7.9192e-02 -1.7129e+00 -1.3035e+00  6.6634e-02  3.2713e-01  1.0996e-01  6.6224e+00  3.2990e-01  1.9937e+00  2.4828e+00  3.2221e-01  2.5643e-01  1.8274e-01  1.2334e-01  9.7469e-02  1.7897e-02  9.8075e-02  1.5354e+00  1.3610e+00  1.0449e+01  1.0132e+01  7.6806e+00  7.3688e+00  7.4544e-01  1.7933e+00  1.8950e+00  1.1513e+00  1.0504e+00
  8.9000e+00  1.4557e+00  1.6032e+00  8.5109e-02 -1.7211e+00 -1.4247e+00  6.2641e-02  3.4553e-01  1.1423e-01  6.6650e+00  3.3930e-01  1.9933e+00  2.4828e+00  3.2930e-01  2.6958e-01  1.8816e-01  1.2708e-01  9.7746e-02  1.7099e-02  1.0043e-01  1.5353e+00  1.3608e+00  1.0755e+01  1.0389e+01  7.8137e+00  7.4646e+00  7.1666e-01  1.7394e+00  1.8605e+00  1.1964e+00  1.0596e+00
  9.0000e+00  1.4585e+00  1.6037e+00  1.0817e-01 -1.3697e+00 -1.3357e+00  6.9319e-02  4.7195e-01  1.5603e-01  6.2129e+00  4.6778e-01  1.9936e+00  2.4858e+00  3.7586e-01  3.5940e-01  2.4019e-01  1.6780e-01  1.2841e-01  2.1422e-02  1.1318e-01  1.5350e+00  1.3609e+00  1.0566e+01  9.9933e+00  7.6241e+00  7.1616e+00  7.2098e-01  1.7840e+00  1.7939e+00  1.4381e+00  1.0787e+00
  9.1000e+00  1.4573e+00  1.5985e+00  1.0861e-01 -1.2923e+00 -1.5266e+00  7.4628e-02  4.3937e-01  1.2897e-01  6.0780e+00  3.9308e-01  1.9926e+00  2.4847e+00  3.7627e-01  3.3997e-01  2.2986e-01  1.5081e-01  1.0317e-01  1.6764e-02  1.2350e-01  1.5350e+00  1.3604e+00  1.0591e+01  9.9506e+00  7.4722e+00  6.9753e+00  5.9137e-01  1.5127e+00  1.6038e+00  1.6459e+00  1.0878e+00
  9.2000e+00  1.4862e+00  1.6166e+00  1.4143e-01 -5.6930e-01 -1.2104e+00  9.0393e-02  5.8019e-01  1.4339e-01  5.0105e+00  4.7100e-01  1.9922e+00  2.4878e+00  4.6087e-01  4.0836e-01  2.7869e-01  1.7251e-01  1.0786e-01  1.6652e-02  1.3896e-01  1.5347e+00  1.3599e+00  9.2393e+00  8.3033e+00  6.4421e+00  5.8270e+00  5.4125e-01  1.3869e+00  1.4027e+00  2.7895e+00  1.1142e+00
  9.3000e+00  1.4895e+00  1.6178e+00  1.5902e-01 -3.8944e-01 -1.1932e+00  9.0274e-02  6.0605e-01  1.4182e-01  4.8438e+00  4.7310e-01  1.9919e+00  2.4887e+00  4.9540e-01  4.2128e-01  2.8546e-01  1.7563e-01  1.0646e-01  1.5866e-02  1.4833e-01  1.5346e+00  1.3597e+00  9.0288e+00  8.0327e+00  6.2494e+00  5.6119e+00  5.3060e-01  1.3565e+00  1.3712e+00  3.1514e+00  1.1252e+00
  9.4000e+00  1.5038e+00  1.6282e+00  1.8476e-01 -2.7119e-03 -9.8600e-01  9.9080e-02  6.7779e-01  1.6101e-01  4.4364e+00  5.2579e-01  1.9926e+00  2.4911e+00  5.4107e-01  4.6467e-01  3.1093e-01  1.9412e-01  1.1748e-01  1.7649e-02  1.6156e-01  1.5344e+00  1.3597e+00  8.3206e+00  7.2064e+00  5.7782e+00  5.0979e+00  5.3679e-01  1.3762e+00  1.3450e+00  3.7009e+00  1.1371e+00
  9.5000e+00  1.5193e+00  1.6411e+00  2.0345e-01  1.8544e-01 -7.6717e-01  9.8710e-02  6.8896e-01  1.5370e-01  4.2096e+00  5.1017e-01  1.9930e+00  2.4924e+00  5.8182e-01  4.6594e-01  3.1328e-01  1.9275e-01  1.1261e-01  1.6684e-02  1.7313e-01  1.5344e+00  1.3595e+00  7.5821e+00  6.5040e+00  5.3639e+00  4.7176e+00  5.3542e-01  1.3555e+00  1.3209e+00  4.2605e+00  1.1375e+00
  9.6000e+00  1.5355e+00  1.6551e+00  2.3244e-01  5.3580e-01 -4.7418e-01  1.0777e-01  7.3942e-01  1.7414e-01  3.9475e+00  5.4728e-01  1.9946e+00  2.4952e+00  6.2409e-01  5.0016e-01  3.3126e-01  2.0737e-01  1.2003e-01  1.7814e-02  1.8924e-01  1.5343e+00  1.3595e+00  6.7856e+00  5.6500e+00  4.9646e+00  4.2864e+00  5.3980e-01  1.3705e+00  1.3073e+00  4.6696e+00  1.1401e+00
  9.7000e+00  1.5402e+00  1.6618e+00  2.3454e-01  1.0793e-01 -4.3457e-01  9.1058e-02  5.9091e-01  1.2543e-01  4.2277e+00  3.8912e-01  1.9957e+00  2.4956e+00  6.5287e-01  4.3350e-01  2.9132e-01  1.7812e-01  8.9836e-02  1.3149e-02  2.1715e-01  1.5344e+00  1.3591e+00  6.6650e+00  5.8374e+00  5.0513e+00  4.5120e+00  5.1466e-01  1.2897e+00  1.2906e+00  4.6682e+00  1.1155e+00
  9.8000e+00  1.5767e+00  1.6904e+00  2.8460e-01  1.2951e+00  2.1596e-01  1.3620e-01  8.5214e-01  2.2314e-01  3.2383e+00  6.1925e-01  1.9992e+00  2.5022e+00  7.0503e-01  5.8425e-01  3.7773e-01  2.4365e-01  1.3435e-01  2.0080e-02  2.3815e-01  1.5341e+00  1.3596e+00  4.7802e+00  3.5007e+00  3.9557e+00  3.1838e+00  5.3810e-01  1.3779e+00  1.2424e+00  5.6067e+00  1.1394e+00
  9.9000e+00  1.5942e+00  1.7036e+00  2.9635e-01  1.5554e+00  4.0990e-01  1.4574e-01  8.6481e-01  2.2606e-01  2.8802e+00  6.1574e-01  1.9999e+00  2.5035e+00  7.2963e-01  5.9846e-01  3.8547e-01  2.4760e-01  1.3080e-01  1.9392e-02  2.4844e-01  1.5340e+00  1.3594e+00  3.9050e+00  2.5889e+00  3.4270e+00  2.6440e+00  5.2126e-01  1.3396e+00  1.1893e+00  6.0910e+00  1.1369e+00
  1.0000e+01  1.5908e+00  1.7037e+00  2.8281e-01  7.0868e-01  2.6862e-01  1.2623e-01  6.3924e-01  1.5362e-01  3.2544e+00  3.8050e-01  2.0022e+00  2.5048e+00  7.6129e-01  5.1207e-01  3.3829e-01  2.1335e-01  9.1348e-02  1.3556e-02  3.0825e-01  1.5342e+00  1.3589e+00  4.2699e+00  3.4137e+00  3.7523e+00  3.1819e+00  4.8857e-01  1.2445e+00  1.1549e+00  5.2121e+00  1.1007e+00
  1.0100e+01  1.6285e+00  1.7260e+00  3.7829e-01  2.9959e+00  9.2890e-01  2.0921e-01  1.1541e+00  3.2353e-01  1.8460e+00  8.3653e-01  2.0026e+00  2.5104e+00  8.0846e-01  7.5280e-01  4.7418e-01  3.1431e-01  1.6803e-01  2.5030e-02  2.7639e-01  1.5338e+00  1.3597e+00  1.9136e+00 -7.3650e-02  2.0739e+00  9.6368e-01  5.2644e-01  1.3910e+00  1.1520e+00  7.5861e+00  1.1872e+00
  1.0200e+01  1.6357e+00  1.7330e+00  4.4331e-01  2.5825e+00  9.6354e-01  2.2085e-01  1.0387e+00  2.7198e-01  1.7920e+00  6.4111e-01  2.0095e+00  2.5207e+00  9.6320e-01  7.6181e-01  4.9742e-01  3.2715e-01  1.3885e-01  2.0540e-02  4.1702e-01  1.5338e+00  1.3591e+00  1.6916e+00 -6.4113e-02  1.9841e+00  9.3754e-01  5.0850e-01  1.3578e+00  1.1180e+00  7.8168e+00  1.1746e+00
  1.0300e+01  1.6434e+00  1.7384e+00  4.8823e-01  2.8182e+00  1.0710e+00  2.3982e-01  1.0771e+00  2.8109e-01  1.5839e+00  6.3949e-01  2.0123e+00  2.5256e+00  1.0283e+00  8.0261e-01  5.2712e-01  3.4811e-01  1.3959e-01  2.0627e-02  4.6571e-01  1.5338e+00  1.3590e+00  1.2704e+00 -6.1522e-01  1.7044e+00  5.7780e-01  5.1150e-01  1.3762e+00  1.1163e+00  8.4904e+00  1.1866e+00
  1.0400e+01  1.6511e+00  1.7431e+00  5.1762e-01  3.2930e+00  1.2067e+00  2.5910e-01  1.1912e+00  3.2241e-01  1.3450e+00  7.3715e-01  2.0127e+00  2.5270e+00  1.0351e+00  8.5442e-01  5.5420e-01  3.7095e-01  1.5782e-01  2.3646e-02  4.6039e-01  1.5338e+00  1.3592e+00  7.6071e-01 -1.3489e+00  1.3451e+00  1.0649e-01  5.2020e-01  1.4084e+00  1.1270e+00  9.0512e+00  1.2107e+00
  1.0500e+01  1.6573e+00  1.7450e+00  4.9205e-01  3.6600e+00  1.2351e+00  2.4920e-01  1.2370e+00  3.3664e-01  1.1792e+00  8.1703e-01  2.0078e+00  2.5205e+00  9.6795e-01  8.4031e-01  5.3416e-01  3.5607e-01  1.6498e-01  2.4544e-02  3.7671e-01  1.5337e+00  1.3593e+00  2.8729e-01 -1.9293e+00  9.7290e-01 -2.7031e-01  5.1189e-01  1.3817e+00  1.1014e+00  1.0580e+01  1.2271e+00
  1.0600e+01  1.6669e+00  1.7547e+00  6.5950e-01  4.8193e+00  1.6050e+00  3.0252e-01  1.5167e+00  4.0453e-01  8.5024e-01  8.9816e-01  2.0220e+00  2.5416e+00  1.1561e+00  1.0218e+00  6.7287e-01  4.5500e-01  1.8998e-01  2.8628e-02  5.7322e-01  1.5336e+00  1.3595e+00 -3.3174e-01 -3.4190e+00  6.3443e-01 -1.1433e+00  5.5731e-01  1.5251e+00  1.1971e+00  9.8826e+00  1.2883e+00
  1.0700e+01  1.6750e+00  1.7609e+00  7.7275e-01  4.8091e+00  1.6668e+00  3.0921e-01  1.4450e+00  3.4942e-01  6.9408e-01  7.2128e-01  2.0304e+00  2.5549e+00  1.3505e+00  1.0646e+00  7.1679e-01  4.8379e-01  1.6656e-01  2.5092e-02  7.3091e-01  1.5337e+00  1.3589e+00 -7.3786e-01 -3.8689e+00  4.0305e-01 -1.4644e+00  5.4355e-01  1.5108e+00  1.1760e+00  1.0421e+01  1.2934e+00
  1.0800e+01  1.6687e+00  1.7513e+00  6.0010e-01  5.0517e+00  1.5267e+00  2.7678e-01  1.4882e+00  3.7758e-01  7.7699e-01  9.5624e-01  2.0121e+00  2.5283e+00  1.0416e+00  9.5308e-01  6.0946e-01  4.0772e-01  1.8693e-01  2.7323e-02  4.2896e-01  1.5336e+00  1.3595e+00 -6.5844e-01 -3.7617e+00  3.1845e-01 -1.3751e+00  5.3832e-01  1.4666e+00  1.1485e+00  1.4699e+01  1.3056e+00
  1.0900e+01  1.6829e+00  1.7750e+00  9.5678e-01  5.0752e+00  1.9218e+00  3.6056e-01  1.6067e+00  3.2249e-01  5.9526e-01  6.1335e-01  2.0507e+00  2.5833e+00  1.6085e+00  1.2115e+00  8.5485e-01  5.7673e-01  1.5779e-01  2.3651e-02  1.0224e+00  1.5337e+00  1.3584e+00 -8.9488e-01 -4.3769e+00  4.8421e-01 -1.7184e+00  5.5887e-01  1.5667e+00  1.2145e+00  1.4556e+01  1.3502e+00
  1.1000e+01  1.6758e+00  1.7622e+00  7.8926e-01  5.6620e+00  1.8176e+00  3.2504e-01  1.6400e+00  3.5192e-01  6.2153e-01  8.6226e-01  2.0300e+00  2.5547e+00  1.3208e+00  1.1059e+00  7.4643e-01  4.9864e-01  1.8037e-01  2.6061e-02  6.9774e-01  1.5336e+00  1.3590e+00 -9.4956e-01 -4.6748e+00  2.8348e-01 -1.8778e+00  5.5699e-01  1.5364e+00  1.1949e+00  1.2911e+01  1.3508e+00
