    log(age)        CN_1        CN_2      Ca4227       G4300      Fe4383      Ca4455      Fe4531      Fe4668      H_beta      Fe5015        Mg_1        Mg_2        Mg_b      Fe5270      Fe5335      Fe5406      Fe5709      Fe5782        Na_D       TiO_1       TiO_2    Hdelta_A    Hgamma_A    Hdelta_F    Hgamma_F      Ca8498      Ca8542      Ca8662        MgUV       D4000
  7.0000e+00  1.6368e+00  1.7314e+00  7.5192e-02  1.5218e-01  5.0495e-01  1.9460e-01  7.9045e-01 -7.2920e-01  2.3781e+00  1.3962e+00  2.0117e+00  2.5076e+00  4.7148e-01  6.6033e-01  5.7048e-01  4.6219e-01  4.4376e-01  2.1911e-01  2.4450e-01  1.5394e+00  1.3758e+00  2.6817e+00  2.5121e+00  2.3054e+00  2.3571e+00  1.4127e+00  3.4916e+00  2.8519e+00  8.7466e-01  9.4826e-01
  7.1000e+00  1.6200e+00  1.7235e+00  4.5526e-02 -1.2280e-01  3.6396e-01  1.5536e-01  5.8809e-01 -4.3411e-01  3.1644e+00  9.1288e-01  2.0055e+00  2.4958e+00  3.2739e-01  3.8008e-01  3.8719e-01  2.7838e-01  2.7667e-01  1.3676e-01  1.7158e-01  1.5385e+00  1.3701e+00  3.4846e+00  3.4468e+00  2.9882e+00  3.1072e+00  1.2997e+00  3.0209e+00  2.6395e+00  8.6805e-01  9.4814e-01
  7.2000e+00  1.6139e+00  1.7184e+00  3.8889e-02 -2.8795e-01  2.3366e-01  1.9475e-01  4.6297e-01 -1.2288e-02  3.3096e+00  7.6462e-01  2.0040e+00  2.4906e+00  2.4015e-01  2.9011e-01  3.0381e-01  2.1991e-01  2.1247e-01  1.0449e-01  1.4535e-01  1.5383e+00  1.3677e+00  3.8017e+00  3.7717e+00  3.1644e+00  3.2895e+00  1.1216e+00  2.5992e+00  2.3666e+00  6.7326e-01  9.4273e-01
  7.3000e+00  1.5944e+00  1.7089e+00  4.0448e-02 -4.8020e-01  1.9034e-01  2.9542e-01  4.0494e-01  1.9836e-01  3.9359e+00  8.1512e-01  2.0034e+00  2.4886e+00  2.1287e-01  2.8113e-01  2.7760e-01  2.1829e-01  2.0383e-01  1.0035e-01  1.4870e-01  1.5383e+00  1.3669e+00  4.7903e+00  4.6796e+00  3.9177e+00  4.0153e+00  1.0252e+00  2.4321e+00  2.3157e+00  6.0425e-01  9.4549e-01
  7.4000e+00  1.5789e+00  1.7019e+00  5.4952e-02 -4.9758e-01  2.7209e-01  3.5743e-01  5.6810e-01  3.5750e-01  4.4401e+00  1.0529e+00  2.0042e+00  2.4936e+00  3.0727e-01  3.8983e-01  3.6637e-01  2.8961e-01  2.6831e-01  1.2998e-01  1.7924e-01  1.5383e+00  1.3684e+00  5.5444e+00  5.3550e+00  4.5158e+00  4.5769e+00  1.1029e+00  2.6640e+00  2.4870e+00  6.9307e-01  9.6220e-01
  7.5000e+00  1.5727e+00  1.7002e+00  6.0061e-02 -4.4284e-01  3.1465e-01  3.3820e-01  6.6484e-01  3.2697e-01  4.6924e+00  1.1037e+00  2.0042e+00  2.4956e+00  3.5670e-01  4.1725e-01  4.0019e-01  3.0806e-01  2.8544e-01  1.3636e-01  1.7629e-01  1.5382e+00  1.3684e+00  5.8221e+00  5.6204e+00  4.7824e+00  4.8302e+00  1.1699e+00  2.7730e+00  2.5786e+00  8.1958e-01  9.7455e-01
  7.6000e+00  1.5616e+00  1.6937e+00  6.6337e-02 -4.7517e-01  3.2056e-01  3.3381e-01  7.5179e-01  3.0311e-01  5.0370e+00  1.1272e+00  2.0031e+00  2.4966e+00  3.9802e-01  4.3129e-01  4.1627e-01  3.0174e-01  2.8506e-01  1.2984e-01  1.6668e-01  1.5379e+00  1.3677e+00  6.3142e+00  6.1041e+00  5.1666e+00  5.1957e+00  1.1883e+00  2.7897e+00  2.6148e+00  9.1543e-01  9.8953e-01
  7.7000e+00  1.5526e+00  1.6866e+00  8.2855e-02 -4.5772e-01  3.0707e-01  3.6485e-01  8.7586e-01  3.5303e-01  5.1417e+00  1.2686e+00  2.0033e+00  2.4992e+00  4.4375e-01  5.1069e-01  4.6040e-01  3.3580e-01  3.1556e-01  1.3932e-01  1.6794e-01  1.5378e+00  1.3678e+00  6.7033e+00  6.4225e+00  5.3967e+00  5.3745e+00  1.1572e+00  2.7767e+00  2.5753e+00  9.1431e-01  1.0058e+00
  7.8000e+00  1.5417e+00  1.6791e+00  8.4469e-02 -5.9832e-01  2.4684e-01  3.3626e-01  9.2621e-01  2.6693e-01  5.4538e+00  1.1757e+00  2.0010e+00  2.4990e+00  4.6583e-01  4.8859e-01  4.6445e-01  2.9977e-01  2.9019e-01  1.2299e-01  1.7365e-01  1.5381e+00  1.3682e+00  7.1816e+00  6.9440e+00  5.7340e+00  5.7079e+00  1.1768e+00  2.7654e+00  2.5934e+00  1.1273e+00  1.0214e+00
  7.9000e+00  1.5442e+00  1.6787e+00  1.1359e-01 -4.5454e-01  2.3020e-01  3.9160e-01  1.0664e+00  4.1440e-01  5.0832e+00  1.4569e+00  2.0088e+00  2.5112e+00  5.7538e-01  6.9998e-01  6.0815e-01  4.5859e-01  4.0050e-01  1.9615e-01  3.1988e-01  1.5410e+00  1.3774e+00  7.0680e+00  6.6928e+00  5.5471e+00  5.4541e+00  1.2249e+00  3.0535e+00  2.6781e+00  1.0288e+00  1.0307e+00
  8.0000e+00  1.5490e+00  1.6824e+00  1.4977e-01 -1.1312e-01  3.4356e-01  4.0772e-01  1.3125e+00  5.2713e-01  4.7620e+00  1.7440e+00  2.0141e+00  2.5207e+00  6.8135e-01  8.7189e-01  7.2477e-01  5.7142e-01  4.7765e-01  2.3919e-01  3.6734e-01  1.5410e+00  1.3793e+00  6.7926e+00  6.2710e+00  5.3334e+00  5.1719e+00  1.2505e+00  3.1670e+00  2.6898e+00  1.2280e+00  1.0543e+00
  8.1000e+00  1.5459e+00  1.6790e+00  1.5251e-01 -8.5453e-03  2.7542e-01  3.8623e-01  1.3479e+00  5.2262e-01  4.7657e+00  1.7414e+00  2.0117e+00  2.5166e+00  6.4039e-01  8.4090e-01  6.7967e-01  5.3232e-01  4.4689e-01  2.1160e-01  2.8544e-01  1.5393e+00  1.3746e+00  6.8626e+00  6.3009e+00  5.3437e+00  5.1600e+00  1.1723e+00  2.9772e+00  2.5617e+00  1.3713e+00  1.0657e+00
  8.2000e+00  1.5430e+00  1.6769e+00  1.8716e-01  9.7902e-02  2.8275e-01  3.8246e-01  1.4668e+00  5.9479e-01  4.6742e+00  1.8719e+00  2.0187e+00  2.5279e+00  7.5875e-01  9.7132e-01  7.8655e-01  6.3954e-01  5.1340e-01  2.6222e-01  4.1402e-01  1.5421e+00  1.3824e+00  6.9541e+00  6.2783e+00  5.3911e+00  5.1367e+00  1.2307e+00  3.1655e+00  2.6586e+00  1.5607e+00  1.0771e+00
  8.3000e+00  1.5366e+00  1.6716e+00  1.8525e-01  8.7043e-02  1.7914e-01  3.4345e-01  1.4575e+00  5.3480e-01  4.8384e+00  1.7802e+00  2.0155e+00  2.5235e+00  7.2788e-01  9.1048e-01  7.3513e-01  5.8365e-01  4.7087e-01  2.3176e-01  3.5724e-01  1.5411e+00  1.3792e+00  7.1917e+00  6.5342e+00  5.5390e+00  5.2809e+00  1.1765e+00  3.0109e+00  2.5709e+00  1.9057e+00  1.0870e+00
  8.4000e+00  1.5261e+00  1.6637e+00  1.8848e-01 -1.1633e-01  1.1417e-02  3.0334e-01  1.4142e+00  4.9071e-01  5.0806e+00  1.6896e+00  2.0166e+00  2.5253e+00  7.4821e-01  8.9650e-01  7.3738e-01  5.8486e-01  4.6396e-01  2.3529e-01  3.9860e-01  1.5422e+00  1.3816e+00  7.6742e+00  7.0475e+00  5.8542e+00  5.5869e+00  1.1794e+00  3.0246e+00  2.5977e+00  2.2289e+00  1.0890e+00
  8.5000e+00  1.5216e+00  1.6598e+00  2.3666e-01  1.1686e-01  3.5289e-02  3.1670e-01  1.6015e+00  5.7252e-01  4.9477e+00  1.8840e+00  2.0223e+00  2.5356e+00  8.7738e-01  1.0318e+00  8.3726e-01  6.8064e-01  5.2523e-01  2.7340e-01  4.8067e-01  1.5440e+00  1.3866e+00  7.8166e+00  6.9955e+00  5.8911e+00  5.5171e+00  1.1996e+00  3.1081e+00  2.6186e+00  2.8554e+00  1.1140e+00
  8.6000e+00  1.4979e+00  1.6401e+00  2.1188e-01 -2.3808e-01 -3.5541e-01  2.4878e-01  1.3706e+00  4.5222e-01  5.5597e+00  1.5767e+00  2.0153e+00  2.5237e+00  7.6781e-01  8.5070e-01  6.9076e-01  5.5234e-01  4.3143e-01  2.1595e-01  3.8413e-01  1.5420e+00  1.3804e+00  8.8121e+00  8.0676e+00  6.5190e+00  6.1512e+00  1.1107e+00  2.8759e+00  2.5329e+00  2.8964e+00  1.1060e+00
  8.7000e+00  1.4985e+00  1.6399e+00  2.9723e-01  2.6316e-01 -1.7862e-01  3.0795e-01  1.7114e+00  6.1147e-01  5.1254e+00  1.9545e+00  2.0237e+00  2.5395e+00  9.8074e-01  1.0943e+00  8.6790e-01  7.1565e-01  5.4435e-01  2.8468e-01  4.7251e-01  1.5415e+00  1.3821e+00  8.7085e+00  7.6383e+00  6.3456e+00  5.8059e+00  1.1525e+00  3.0126e+00  2.5558e+00  3.8056e+00  1.1486e+00
  8.8000e+00  1.4743e+00  1.6205e+00  2.9002e-01 -2.9550e-01 -5.6993e-01  2.6213e-01  1.5552e+00  5.5235e-01  5.6737e+00  1.7869e+00  2.0194e+00  2.5343e+00  9.8147e-01  1.0181e+00  8.1879e-01  6.7115e-01  5.1509e-01  2.6840e-01  4.3197e-01  1.5403e+00  1.3788e+00  9.8303e+00  8.9190e+00  7.0344e+00  6.5086e+00  1.1140e+00  2.9141e+00  2.5476e+00  3.8704e+00  1.1458e+00
  8.9000e+00  1.4822e+00  1.6280e+00  4.0861e-01  1.9426e-01 -2.8231e-01  3.5137e-01  1.9625e+00  8.0735e-01  5.0337e+00  2.3239e+00  2.0278e+00  2.5524e+00  1.2588e+00  1.3266e+00  1.0509e+00  8.8643e-01  6.6512e-01  3.5488e-01  5.0328e-01  1.5405e+00  1.3821e+00  9.5461e+00  8.2880e+00  6.7352e+00  6.0105e+00  1.1662e+00  3.0827e+00  2.5932e+00  4.7616e+00  1.1927e+00
  9.0000e+00  1.4876e+00  1.6311e+00  4.3813e-01  4.9098e-01 -2.1582e-01  3.7175e-01  2.0832e+00  8.3160e-01  4.8024e+00  2.3992e+00  2.0255e+00  2.5516e+00  1.2924e+00  1.3468e+00  1.0519e+00  8.7742e-01  6.6317e-01  3.4198e-01  4.6431e-01  1.5396e+00  1.3796e+00  9.2423e+00  7.9247e+00  6.4359e+00  5.7003e+00  1.1359e+00  2.9963e+00  2.5251e+00  5.7715e+00  1.2243e+00
  9.1000e+00  1.5160e+00  1.6559e+00  5.3150e-01  1.3133e+00  3.2733e-01  4.6288e-01  2.4530e+00  1.0121e+00  4.1059e+00  2.7800e+00  2.0318e+00  2.5638e+00  1.4552e+00  1.5549e+00  1.1918e+00  1.0015e+00  7.4655e-01  3.8452e-01  5.0846e-01  1.5399e+00  1.3816e+00  7.9589e+00  6.3725e+00  5.6099e+00  4.7767e+00  1.1615e+00  3.0720e+00  2.5263e+00  7.3170e+00  1.2737e+00
  9.2000e+00  1.5588e+00  1.6951e+00  6.4720e-01  2.3392e+00  1.1456e+00  5.8763e-01  2.8956e+00  1.2425e+00  3.3657e+00  3.1933e+00  2.0428e+00  2.5809e+00  1.6230e+00  1.7942e+00  1.3517e+00  1.1494e+00  8.3491e-01  4.3651e-01  5.9350e-01  1.5410e+00  1.3853e+00  5.9986e+00  4.1890e+00  4.5225e+00  3.6055e+00  1.1821e+00  3.1351e+00  2.5168e+00  8.7549e+00  1.3305e+00
  9.3000e+00  1.5746e+00  1.7059e+00  5.6905e-01  2.4501e+00  1.2111e+00  5.4110e-01  2.7051e+00  1.0363e+00  3.4555e+00  2.8557e+00  2.0323e+00  2.5649e+00  1.4556e+00  1.5790e+00  1.1605e+00  9.5695e-01  7.0287e-01  3.4108e-01  5.0162e-01  1.5396e+00  1.3788e+00  5.0677e+00  3.6173e+00  4.0769e+00  3.3604e+00  1.0817e+00  2.8421e+00  2.3178e+00  1.0015e+01  1.3176e+00
  9.4000e+00  1.6036e+00  1.7296e+00  6.2624e-01  3.0333e+00  1.6251e+00  5.8830e-01  2.8472e+00  1.0682e+00  2.9741e+00  2.9448e+00  2.0358e+00  2.5704e+00  1.5227e+00  1.6333e+00  1.1873e+00  9.7657e-01  7.0077e-01  3.3597e-01  5.3037e-01  1.5394e+00  1.3783e+00  3.6013e+00  2.0339e+00  3.2306e+00  2.4860e+00  1.0586e+00  2.7878e+00  2.2390e+00  1.2081e+01  1.3383e+00
  9.5000e+00  1.6313e+00  1.7520e+00  7.0098e-01  3.7234e+00  2.0498e+00  6.4929e-01  3.0448e+00  1.1417e+00  2.4646e+00  3.0956e+00  2.0398e+00  2.5770e+00  1.6096e+00  1.7150e+00  1.2321e+00  1.0147e+00  7.1410e-01  3.3790e-01  5.6743e-01  1.5394e+00  1.3783e+00  2.1260e+00  3.8029e-01  2.3476e+00  1.5441e+00  1.0463e+00  2.7644e+00  2.1807e+00  1.4456e+01  1.3768e+00
  9.6000e+00  1.6374e+00  1.7565e+00  7.0657e-01  3.4708e+00  2.0071e+00  6.2615e-01  2.9144e+00  1.0365e+00  2.4388e+00  2.9064e+00  2.0409e+00  2.5782e+00  1.6251e+00  1.6610e+00  1.1988e+00  9.7334e-01  6.6740e-01  3.1229e-01  6.2582e-01  1.5396e+00  1.3778e+00  1.8704e+00  2.8660e-01  2.2290e+00  1.5013e+00  1.0188e+00  2.6969e+00  2.1248e+00  1.5308e+01  1.3510e+00
  9.7000e+00  1.6595e+00  1.7753e+00  8.3078e-01  4.5454e+00  2.5271e+00  7.3103e-01  3.2939e+00  1.2507e+00  1.9003e+00  3.2756e+00  2.0473e+00  2.5888e+00  1.7574e+00  1.8393e+00  1.3074e+00  1.0803e+00  7.3708e-01  3.4362e-01  6.5881e-01  1.5397e+00  1.3788e+00  5.6630e-01 -1.5036e+00  1.4061e+00  4.5954e-01  1.0365e+00  2.7582e+00  2.1360e+00  1.7453e+01  1.4346e+00
  9.8000e+00  1.6725e+00  1.7865e+00  9.1123e-01  5.0361e+00  2.7825e+00  7.8002e-01  3.4496e+00  1.3231e+00  1.6218e+00  3.3938e+00  2.0514e+00  2.5954e+00  1.8471e+00  1.9169e+00  1.3561e+00  1.1235e+00  7.5730e-01  3.5138e-01  7.0064e-01  1.5396e+00  1.3787e+00 -1.7406e-01 -2.4877e+00  9.5326e-01 -1.0978e-01  1.0343e+00  2.7618e+00  2.1219e+00  1.9373e+01  1.4754e+00
  9.9000e+00  1.6654e+00  1.7774e+00  8.7505e-01  4.4927e+00  2.4976e+00  7.0079e-01  3.1265e+00  1.0708e+00  1.8006e+00  2.9572e+00  2.0486e+00  2.5911e+00  1.8108e+00  1.7569e+00  1.2401e+00  9.9566e-01  6.4426e-01  2.8139e-01  7.9223e-01  1.5393e+00  1.3757e+00  1.1171e-01 -1.9411e+00  1.1422e+00  2.0356e-01  9.8760e-01  2.6371e+00  2.0317e+00  1.9624e+01  1.4149e+00
  1.0000e+01  1.6859e+00  1.7975e+00  1.0685e+00  5.7974e+00  3.1268e+00  8.4652e-01  3.6363e+00  1.3790e+00  1.2727e+00  3.4572e+00  2.0605e+00  2.6099e+00  2.0261e+00  2.0337e+00  1.4305e+00  1.1833e+00  7.6941e-01  3.5334e-01  8.6142e-01  1.5401e+00  1.3795e+00 -1.1137e+00 -3.9261e+00  3.8891e-01 -9.2714e-01  1.0378e+00  2.7862e+00  2.1193e+00  2.2725e+01  1.5400e+00
  1.0100e+01  1.6768e+00  1.7868e+00  1.0086e+00  5.2560e+00  2.8195e+00  7.6491e-01  3.3341e+00  1.1420e+00  1.4666e+00  3.0685e+00  2.0565e+00  2.6038e+00  1.9651e+00  1.8761e+00  1.3183e+00  1.0601e+00  6.6771e-01  2.8929e-01  9.1844e-01  1.5395e+00  1.3762e+00 -6.8387e-01 -3.2500e+00  6.4622e-01 -5.4003e-01  9.9917e-01  2.6812e+00  2.0462e+00  2.2494e+01  1.4711e+00
  1.0200e+01  1.7088e+00  1.8223e+00  1.3275e+00  7.3601e+00  3.8920e+00  1.0290e+00  4.2376e+00  1.7177e+00  7.5515e-01  3.9647e+00  2.0765e+00  2.6337e+00  2.2675e+00  2.3426e+00  1.6441e+00  1.3874e+00  8.9334e-01  4.2345e-01  9.8404e-01  1.5410e+00  1.3830e+00 -2.4702e+00 -6.2711e+00 -4.0490e-01 -2.2353e+00  1.0773e+00  2.9040e+00  2.1939e+00  2.8625e+01  1.7463e+00
  1.0300e+01  1.6770e+00  1.7964e+00  1.2647e+00  5.7691e+00  3.3172e+00  9.0759e-01  3.7644e+00  1.3595e+00  1.2908e+00  3.3190e+00  2.0825e+00  2.6410e+00  2.2989e+00  2.2106e+00  1.5830e+00  1.2882e+00  7.7654e-01  3.5420e-01  1.2961e+00  1.5413e+00  1.3811e+00 -5.4014e-01 -3.7230e+00  8.7612e-01 -7.7000e-01  1.0643e+00  2.8621e+00  2.1871e+00  2.3742e+01  1.5673e+00
  1.0400e+01  1.6607e+00  1.7847e+00  1.3083e+00  5.4766e+00  3.2104e+00  8.8346e-01  3.5850e+00  1.2952e+00  1.4693e+00  3.0879e+00  2.0889e+00  2.6501e+00  2.4234e+00  2.2232e+00  1.5848e+00  1.2891e+00  7.4345e-01  3.3133e-01  1.4889e+00  1.5416e+00  1.3802e+00  2.6697e-01 -3.0532e+00  1.5042e+00 -3.3672e-01  1.0421e+00  2.8199e+00  2.1641e+00  1.6882e+01  1.5042e+00
  1.0500e+01  1.6763e+00  1.7961e+00  1.4007e+00  6.0168e+00  3.4429e+00  9.3821e-01  3.6917e+00  1.3548e+00  1.1382e+00  3.1648e+00  2.0926e+00  2.6563e+00  2.5100e+00  2.2913e+00  1.6184e+00  1.3211e+00  7.5532e-01  3.3494e-01  1.5392e+00  1.5418e+00  1.3806e+00 -6.9776e-01 -4.2947e+00  8.8551e-01 -1.0867e+00  1.0313e+00  2.8099e+00  2.1395e+00  1.4530e+01  1.5415e+00
  1.0600e+01  1.7044e+00  1.8218e+00  1.4420e+00  7.2493e+00  3.9763e+00  1.0671e+00  4.2245e+00  1.7258e+00  7.3126e-01  3.8785e+00  2.0882e+00  2.6510e+00  2.4649e+00  2.4432e+00  1.7225e+00  1.4552e+00  9.0772e-01  4.3528e-01  1.1841e+00  1.5425e+00  1.3858e+00 -2.1306e+00 -6.1584e+00 -8.6006e-02 -2.1638e+00  1.0813e+00  2.9279e+00  2.2132e+00  1.8163e+01  1.7128e+00
  1.0700e+01  1.7159e+00  1.8388e+00  1.7497e+00  7.1066e+00  4.2621e+00  1.1678e+00  4.3334e+00  1.6888e+00  4.7951e-01  3.6091e+00  2.1222e+00  2.6951e+00  2.7906e+00  2.6484e+00  1.8847e+00  1.5701e+00  8.8330e-01  4.1563e-01  1.7884e+00  1.5440e+00  1.3865e+00 -2.4211e+00 -6.6467e+00 -5.7086e-02 -2.4606e+00  1.0519e+00  2.8826e+00  2.1783e+00  1.0878e+01  1.7204e+00
  1.0800e+01  1.7270e+00  1.8508e+00  2.1104e+00  7.6659e+00  4.6076e+00  1.2341e+00  4.4388e+00  1.5642e+00  2.4209e-01  3.3874e+00  2.1376e+00  2.7246e+00  3.2227e+00  2.7860e+00  1.9713e+00  1.6146e+00  8.2882e-01  3.6827e-01  2.1884e+00  1.5440e+00  1.3841e+00 -3.3922e+00 -8.0011e+00 -4.4047e-01 -3.2365e+00  1.0041e+00  2.7836e+00  2.0992e+00  1.7557e+01  1.8682e+00
  1.0900e+01  1.7320e+00  1.8514e+00  1.7091e+00  8.2239e+00  4.5661e+00  1.2092e+00  4.6734e+00  1.9395e+00  3.1943e-01  4.2285e+00  2.1015e+00  2.6711e+00  2.6748e+00  2.6805e+00  1.8874e+00  1.6107e+00  9.8653e-01  4.8181e-01  1.3316e+00  1.5428e+00  1.3873e+00 -3.5082e+00 -8.0149e+00 -8.2980e-01 -3.2267e+00  1.0929e+00  2.9735e+00  2.2414e+00  2.1164e+01  1.9295e+00
  1.1000e+01  1.7439e+00  1.8716e+00  1.9818e+00  7.9058e+00  4.7784e+00  1.2959e+00  4.7892e+00  1.8669e+00  1.4029e-01  3.9686e+00  2.1347e+00  2.7083e+00  2.8330e+00  2.8350e+00  2.0124e+00  1.6966e+00  9.6142e-01  4.6166e-01  1.8392e+00  1.5426e+00  1.3858e+00 -3.5276e+00 -8.1186e+00 -6.3225e-01 -3.2729e+00  1.0715e+00  2.9407e+00  2.2204e+00  1.2892e+01  1.9420e+00
