   0.6000000E+01   0.5242767E+02   0.4055767E+02   0.3886271E+02   0.3841213E+02
   0.6100000E+01   0.5241017E+02   0.4054017E+02   0.3891137E+02   0.3848362E+02
   0.6200000E+01   0.5238759E+02   0.4051759E+02   0.3893519E+02   0.3852634E+02
   0.6300000E+01   0.5233333E+02   0.4046333E+02   0.3896488E+02   0.3859220E+02
   0.6400000E+01   0.5221427E+02   0.4034427E+02   0.3899441E+02   0.3866938E+02
   0.6500000E+01   0.5215453E+02   0.4028453E+02   0.3896176E+02   0.3864620E+02
   0.6600000E+01   0.5197192E+02   0.4010192E+02   0.3884357E+02   0.3851746E+02
   0.6700000E+01   0.5170620E+02   0.3983620E+02   0.3868985E+02   0.3838727E+02
   0.6800000E+01   0.5138865E+02   0.3951865E+02   0.3853874E+02   0.3825473E+02
   0.6900000E+01   0.5117390E+02   0.3930390E+02   0.3838125E+02   0.3810848E+02
   0.7000000E+01   0.5089203E+02   0.3902203E+02   0.3822990E+02   0.3796259E+02
   0.7100000E+01   0.5065064E+02   0.3878064E+02   0.3807820E+02   0.3781850E+02
   0.7200000E+01   0.5038604E+02   0.3851604E+02   0.3794032E+02   0.3768756E+02
   0.7300000E+01   0.5018653E+02   0.3831653E+02   0.3781280E+02   0.3756149E+02
   0.7400000E+01   0.4995898E+02   0.3808898E+02   0.3771763E+02   0.3746854E+02
   0.7500000E+01   0.4985697E+02   0.3798697E+02   0.3761144E+02   0.3736335E+02
   0.7600000E+01   0.4970248E+02   0.3783248E+02   0.3750945E+02   0.3726436E+02
   0.7700000E+01   0.4956625E+02   0.3769625E+02   0.3740027E+02   0.3716059E+02
   0.7800000E+01   0.4952809E+02   0.3765809E+02   0.3728696E+02   0.3705491E+02
   0.7900000E+01   0.4931543E+02   0.3744543E+02   0.3716216E+02   0.3694246E+02
   0.8000000E+01   0.4913526E+02   0.3726526E+02   0.3704201E+02   0.3683823E+02
   0.8100000E+01   0.4895215E+02   0.3708215E+02   0.3688940E+02   0.3670624E+02
   0.8200000E+01   0.4885018E+02   0.3698018E+02   0.3672435E+02   0.3656422E+02
   0.8300000E+01   0.4852741E+02   0.3665741E+02   0.3652720E+02   0.3640067E+02
   0.8400000E+01   0.4849683E+02   0.3662683E+02   0.3632172E+02   0.3623560E+02
   0.8500000E+01   0.4813150E+02   0.3626150E+02   0.3605024E+02   0.3604916E+02
   0.8600000E+01   0.4764158E+02   0.3577158E+02   0.3576632E+02   0.3588044E+02
   0.8700000E+01   0.4755704E+02   0.3568704E+02   0.3542323E+02   0.3571528E+02
   0.8800000E+01   0.4730279E+02   0.3543279E+02   0.3509324E+02   0.3551109E+02
   0.8900000E+01   0.4715935E+02   0.3528935E+02   0.3471465E+02   0.3527766E+02
   0.9000000E+01   0.4702447E+02   0.3515447E+02   0.3444023E+02   0.3504957E+02
   0.9100000E+01   0.4676974E+02   0.3489974E+02   0.3412415E+02   0.3478402E+02
   0.9200000E+01   0.4653444E+02   0.3466444E+02   0.3389256E+02   0.3455093E+02
   0.9300000E+01   0.4671077E+02   0.3484077E+02   0.3372864E+02   0.3434591E+02
   0.9400000E+01   0.4660760E+02   0.3473760E+02   0.3334718E+02   0.3411907E+02
   0.9500000E+01   0.4652077E+02   0.3465077E+02   0.3296031E+02   0.3384759E+02
   0.9600000E+01   0.4640133E+02   0.3453133E+02   0.3270481E+02   0.3357955E+02
   0.9700000E+01   0.4636205E+02   0.3449205E+02   0.3256707E+02   0.3328379E+02
   0.9800000E+01   0.4619105E+02   0.3432105E+02   0.3241782E+02   0.3305666E+02
   0.9900000E+01   0.4600769E+02   0.3413769E+02   0.3231624E+02   0.3286476E+02
   0.1000000E+02   0.4603350E+02   0.3416350E+02   0.3214534E+02   0.3264490E+02
   0.1010000E+02   0.4584697E+02   0.3397697E+02   0.3217554E+02   0.3241717E+02
   0.1020000E+02   0.4578501E+02   0.3391501E+02   0.3180854E+02   0.3212624E+02
   0.1030000E+02   0.4538011E+02   0.3351011E+02   0.3201792E+02   0.3202330E+02
   0.1040000E+02   0.4301479E+02   0.3114479E+02   0.3315575E+02   0.3313459E+02
   0.1050000E+02   0.4681479E+02   0.3494479E+02   0.3404210E+02   0.3375482E+02
   0.1060000E+02   0.4728087E+02   0.3541087E+02   0.3352237E+02   0.3333902E+02
   0.1070000E+02   0.4727562E+02   0.3540562E+02   0.3346781E+02   0.3323978E+02
   0.1080000E+02   0.4714508E+02   0.3527508E+02   0.3346237E+02   0.3328539E+02
   0.1090000E+02   0.4685223E+02   0.3498223E+02   0.3309418E+02   0.3285773E+02
   0.1100000E+02   0.4673575E+02   0.3486575E+02   0.3303178E+02   0.3285819E+02
